-10.00000000000000000,	0.00000000005781820,	21.10300000000000150,	0.00000000000000000
-9.90000000000000035,	0.00000000005781960,	21.12959999999999990,	0.00000000000000000
-9.80000000000000071,	0.00000000005781800,	21.10679999999999980,	0.00000000000000000
-9.69999999999999928,	0.00000000005781720,	21.04019999999999870,	0.00000000000000000
-9.59999999999999964,	0.00000000005781700,	21.04680000000000100,	0.00000000000000000
-9.50000000000000000,	0.00000000005781660,	21.06429999999999930,	0.00000000000000000
-9.40000000000000035,	0.00000000005781690,	21.16059999999999870,	0.00000000000000000
-9.30000000000000071,	0.00000000005781670,	21.19500000000000030,	0.00000000000000000
-9.19999999999999928,	0.00000000005781310,	21.18149999999999980,	0.00000000000000000
-9.09999999999999964,	0.00000000005781540,	21.17399999999999950,	0.00000000000000000
-9.00000000000000000,	0.00000000005781340,	21.19259999999999880,	0.00000000000000000
-8.90000000000000035,	0.00000000005781310,	21.23179999999999980,	0.00000000000000000
-8.80000000000000071,	0.00000000005781230,	21.33129999999999880,	0.00000000000000000
-8.69999999999999929,	0.00000000005781140,	21.36149999999999950,	0.00000000000000000
-8.59999999999999964,	0.00000000005781000,	21.39999999999999860,	0.00000000000000000
-8.50000000000000000,	0.00000000005780770,	21.31940000000000170,	0.00000000000000000
-8.40000000000000035,	0.00000000005780870,	21.48270000000000120,	0.00000000000000000
-8.30000000000000071,	0.00000000005780610,	21.49549999999999980,	0.00000000000000000
-8.19999999999999929,	0.00000000005780480,	21.50440000000000040,	0.00000000000000000
-8.09999999999999964,	0.00000000005780440,	21.54479999999999860,	0.00000000000000000
-8.00000000000000000,	0.00000000005780300,	21.63870000000000000,	0.00000000000000000
-7.90000000000000035,	0.00000000005780290,	21.73140000000000070,	0.00000000000000000
-7.79999999999999982,	0.00000000005780050,	21.77710000000000080,	0.00000000000000000
-7.69999999999999929,	0.00000000005779890,	21.82620000000000000,	0.00000000000000000
-7.59999999999999964,	0.00000000005779740,	21.91809999999999900,	0.00000000000000000
-7.50000000000000000,	0.00000000005779530,	22.01589999999999850,	0.00000000000000000
-7.40000000000000035,	0.00000000005779310,	22.05900000000000100,	0.00000000000000000
-7.29999999999999982,	0.00000000005779190,	22.15569999999999950,	0.00000000000000000
-7.19999999999999929,	0.00000000005778990,	22.25580000000000070,	0.00000000000000000
-7.09999999999999964,	0.00000000005778740,	22.36919999999999930,	0.00000000000000000
-7.00000000000000000,	0.00000000005778560,	22.41000000000000010,	0.00000000000000000
-6.90000000000000035,	0.00000000005778340,	22.62940000000000040,	0.00000000000000000
-6.79999999999999982,	0.00000000005777960,	22.77599999999999980,	0.00000000000000000
-6.69999999999999929,	0.00000000005777690,	22.83010000000000160,	0.00000000000000000
-6.59999999999999964,	0.00000000005777340,	22.94770000000000110,	0.00000000000000000
-6.50000000000000000,	0.00000000005776920,	23.10910000000000150,	0.00000000000000000
-6.40000000000000035,	0.00000000005776850,	23.27909999999999970,	0.00000000000000000
-6.29999999999999982,	0.00000000005776370,	23.44320000000000090,	0.00000000000000000
-6.19999999999999929,	0.00000000005776020,	23.59720000000000080,	0.00000000000000000
-6.09999999999999964,	0.00000000005775580,	23.73580000000000110,	0.00000000000000000
-6.00000000000000000,	0.00000000005775260,	23.92940000000000110,	0.00000000000000000
-5.89999999999999946,	0.00000000005774790,	24.17719999999999910,	0.00000000000000000
-5.79999999999999982,	0.00000000005774390,	24.36970000000000170,	0.00000000000000000
-5.70000000000000018,	0.00000000005773860,	24.63500000000000150,	0.00000000000000000
-5.59999999999999964,	0.00000000005773280,	24.83749999999999860,	0.00000000000000000
-5.50000000000000000,	0.00000000005772970,	25.07779999999999990,	0.00000000000000000
-5.39999999999999946,	0.00000000005772350,	25.39499999999999960,	0.00000000000000000
-5.29999999999999982,	0.00000000005771890,	25.68120000000000050,	0.00000000000000000
-5.19999999999999929,	0.00000000005771200,	26.07359999999999900,	0.00000000000000000
-5.09999999999999964,	0.00000000005770600,	26.41349999999999910,	0.00000000000000000
-5.00000000000000000,	0.00000000005769960,	26.73260000000000150,	0.00000000000000000
-4.89999999999999946,	0.00000000005769170,	27.10979999999999990,	0.00000000000000000
-4.79999999999999982,	0.00000000005768500,	27.58709999999999950,	0.00000000000000000
-4.69999999999999929,	0.00000000005767700,	28.05549999999999850,	0.00000000000000000
-4.59999999999999964,	0.00000000005766880,	28.48479999999999990,	0.00000000000000000
-4.50000000000000000,	0.00000000005766020,	29.02550000000000090,	0.00000000000000000
-4.39999999999999946,	0.00000000005765100,	29.52870000000000060,	0.00000000000000000
-4.29999999999999982,	0.00000000005764110,	30.09769999999999970,	0.00000000000000000
-4.19999999999999929,	0.00000000005763280,	30.72830000000000080,	0.00000000000000000
-4.09999999999999964,	0.00000000005762050,	31.38129999999999950,	0.00000000000000000
-4.00000000000000000,	0.00000000005761090,	32.12080000000000270,	0.00000000000000000
-3.89999999999999947,	0.00000000005759680,	32.91749999999999680,	0.00000000000000000
-3.79999999999999982,	0.00000000005758520,	33.83890000000000240,	0.00000000000000000
-3.69999999999999929,	0.00000000005757050,	34.69519999999999980,	0.00000000000000000
-3.59999999999999964,	0.00000000005755600,	35.71549999999999870,	0.00000000000000000
-3.50000000000000000,	0.00000000005754030,	36.74790000000000130,	0.00000000000000000
-3.39999999999999947,	0.00000000005752270,	37.92419999999999900,	0.00000000000000000
-3.29999999999999982,	0.00000000005750550,	39.16819999999999880,	0.00000000000000000
-3.19999999999999929,	0.00000000005748370,	40.54359999999999780,	0.00000000000000000
-3.09999999999999964,	0.00000000005746390,	42.03340000000000030,	0.00000000000000000
-3.00000000000000000,	0.00000000005743880,	43.61749999999999970,	0.00000000000000000
-2.89999999999999947,	0.00000000005741280,	45.43160000000000310,	0.00000000000000000
-2.79999999999999982,	0.00000000005738420,	47.37160000000000080,	0.00000000000000000
-2.69999999999999929,	0.00000000005735300,	49.48140000000000070,	0.00000000000000000
-2.59999999999999964,	0.00000000005731600,	51.92399999999999950,	0.00000000000000000
-2.50000000000000000,	0.00000000005727660,	54.51570000000000250,	0.00000000000000000
-2.39999999999999947,	0.00000000005723310,	57.44460000000000120,	0.00000000000000000
-2.29999999999999982,	0.00000000005718210,	60.61119999999999660,	0.00000000000000000
-2.19999999999999929,	0.00000000005712340,	64.34050000000000580,	0.00000000000000000
-2.09999999999999964,	0.00000000005705370,	68.40139999999999530,	0.00000000000000000
-2.00000000000000000,	0.00000000005697440,	73.05610000000000070,	0.00000000000000000
-1.90000000000000035,	0.00000000005688110,	78.44589999999999460,	0.00000000000000000
-1.79999999999999893,	0.00000000005676450,	84.62909999999999390,	0.00000000000000000
-1.69999999999999929,	0.00000000005662450,	91.67829999999999300,	0.00000000000000000
-1.59999999999999964,	0.00000000005644850,	99.87290000000000130,	0.00000000000000000
-1.50000000000000000,	0.00000000005622050,	109.43000000000000700,	0.00000000000000000
-1.40000000000000035,	0.00000000005592350,	120.41100000000000100,	0.00000000000000000
-1.29999999999999893,	0.00000000005552030,	132.93399999999999700,	0.00000000000000000
-1.19999999999999929,	0.00000000005496570,	145.97300000000001300,	0.00000000000000000
-1.09999999999999964,	0.00000000005418900,	156.97900000000001300,	0.00000000000000000
-1.00000000000000000,	0.00000000005313260,	158.91300000000001100,	0.00000000000000000
-0.90000000000000035,	0.00000000005184330,	138.93500000000000200,	0.00000000000000000
-0.79999999999999893,	0.00000000005061750,	88.62009999999999360,	0.00000000000000000
-0.69999999999999929,	0.00000000004977300,	30.32229999999999850,	0.00000000000000000
-0.59999999999999964,	0.00000000004932320,	-5.24861000000000022,	0.00000000000000000
-0.50000000000000000,	0.00000000004926520,	-16.69140000000000160,	0.00000000000000000
-0.39999999999999858,	0.00000000004936050,	-18.89010000000000030,	0.00000000000000000
-0.29999999999999893,	0.00000000004949910,	-19.06579999999999940,	0.00000000000000000
-0.19999999999999929,	0.00000000004965950,	-18.70090000000000070,	0.00000000000000000
-0.09999999999999964,	0.00000000004983730,	-18.33690000000000000,	0.00000000000000000
0.00000000000000000,	0.00000000005003710,	-17.84039999999999890,	0.00000000000000000
0.10000000000000142,	0.00000000005025830,	-17.31670000000000090,	0.00000000000000000
0.20000000000000107,	0.00000000005050380,	-16.75919999999999990,	0.00000000000000000
0.30000000000000071,	0.00000000005079190,	-16.09509999999999860,	0.00000000000000000
0.40000000000000036,	0.00000000005113380,	-15.06680000000000060,	0.00000000000000000
0.50000000000000000,	0.00000000005155620,	-13.71659999999999970,	0.00000000000000000
0.60000000000000142,	0.00000000005207870,	-12.15249999999999980,	0.00000000000000000
0.70000000000000107,	0.00000000005271090,	-10.90240000000000010,	0.00000000000000000
0.80000000000000071,	0.00000000005341530,	-9.71529999999999915,	0.00000000000000000
0.90000000000000035,	0.00000000005413110,	-8.20368999999999992,	0.00000000000000000
1.00000000000000000,	0.00000000005479300,	-6.66781999999999986,	0.00000000000000000
1.10000000000000142,	0.00000000005534650,	-5.23904999999999976,	0.00000000000000000
1.20000000000000107,	0.00000000005578750,	-4.14982000000000006,	0.00000000000000000
1.30000000000000071,	0.00000000005613050,	-3.29879999999999995,	0.00000000000000000
1.40000000000000035,	0.00000000005639490,	-2.59147000000000016,	0.00000000000000000
1.50000000000000000,	0.00000000005660310,	-2.05794999999999994,	0.00000000000000000
1.60000000000000142,	0.00000000005676500,	-1.67223000000000010,	0.00000000000000000
1.70000000000000106,	0.00000000005689670,	-1.35871000000000008,	0.00000000000000000
1.80000000000000071,	0.00000000005700550,	-1.06875999999999993,	0.00000000000000000
1.90000000000000035,	0.00000000005709420,	-0.82485399999999998,	0.00000000000000000
2.00000000000000000,	0.00000000005716960,	-0.64483500000000005,	0.00000000000000000
2.10000000000000142,	0.00000000005723410,	-0.52042100000000002,	0.00000000000000000
2.20000000000000106,	0.00000000005728890,	-0.37093500000000001,	0.00000000000000000
2.30000000000000071,	0.00000000005733680,	-0.21846900000000000,	0.00000000000000000
2.40000000000000035,	0.00000000005737770,	-0.20334600000000000,	0.00000000000000000
2.50000000000000000,	0.00000000005741560,	-0.05895110000000000,	0.00000000000000000
2.60000000000000142,	0.00000000005744880,	0.05308050000000000,	0.00000000000000000
2.70000000000000106,	0.00000000005747900,	0.06884100000000000,	0.00000000000000000
2.80000000000000071,	0.00000000005750680,	0.12908100000000000,	0.00000000000000000
2.90000000000000035,	0.00000000005753170,	0.16431699999999999,	0.00000000000000000
3.00000000000000000,	0.00000000005755500,	0.27016000000000001,	0.00000000000000000
3.10000000000000142,	0.00000000005757560,	0.29400799999999999,	0.00000000000000000
3.20000000000000106,	0.00000000005759410,	0.33307300000000001,	0.00000000000000000
3.30000000000000071,	0.00000000005761330,	0.42503700000000000,	0.00000000000000000
3.40000000000000035,	0.00000000005762910,	0.38188699999999998,	0.00000000000000000
3.50000000000000000,	0.00000000005764560,	0.54294600000000004,	0.00000000000000000
3.60000000000000142,	0.00000000005766000,	0.46602500000000002,	0.00000000000000000
3.70000000000000106,	0.00000000005767330,	0.55564000000000002,	0.00000000000000000
3.80000000000000071,	0.00000000005768710,	0.53570499999999999,	0.00000000000000000
