-10.00000000000000000,	0.00000000006884840,	411.48599999999999000,	0.00000000000000000
-9.90000000000000035,	0.00000000006883260,	411.72500000000002200,	0.00000000000000000
-9.80000000000000071,	0.00000000006882670,	411.75400000000001900,	0.00000000000000000
-9.69999999999999928,	0.00000000006886520,	409.69600000000002600,	0.00000000000000000
-9.59999999999999964,	0.00000000006886000,	409.45400000000000700,	0.00000000000000000
-9.50000000000000000,	0.00000000006880980,	411.29000000000002000,	0.00000000000000000
-9.40000000000000035,	0.00000000006881790,	410.59199999999998400,	0.00000000000000000
-9.30000000000000071,	0.00000000006881870,	410.02800000000002000,	0.00000000000000000
-9.19999999999999928,	0.00000000006877400,	411.76299999999997600,	0.00000000000000000
-9.09999999999999964,	0.00000000006876460,	411.70499999999998400,	0.00000000000000000
-9.00000000000000000,	0.00000000006873410,	412.60500000000001800,	0.00000000000000000
-8.90000000000000035,	0.00000000006872360,	412.71399999999999800,	0.00000000000000000
-8.80000000000000071,	0.00000000006870550,	413.06700000000000700,	0.00000000000000000
-8.69999999999999929,	0.00000000006867150,	414.14499999999998100,	0.00000000000000000
-8.59999999999999964,	0.00000000006863280,	415.35000000000002200,	0.00000000000000000
-8.50000000000000000,	0.00000000006864390,	414.47800000000000800,	0.00000000000000000
-8.40000000000000035,	0.00000000006864080,	414.12900000000001900,	0.00000000000000000
-8.30000000000000071,	0.00000000006859810,	415.43299999999999200,	0.00000000000000000
-8.19999999999999929,	0.00000000006860320,	414.74599999999998000,	0.00000000000000000
-8.09999999999999964,	0.00000000006855370,	416.57200000000000200,	0.00000000000000000
-8.00000000000000000,	0.00000000006853820,	416.54500000000001600,	0.00000000000000000
-7.90000000000000035,	0.00000000006852270,	416.77199999999999100,	0.00000000000000000
-7.79999999999999982,	0.00000000006848740,	417.79800000000000100,	0.00000000000000000
-7.69999999999999929,	0.00000000006847680,	417.70499999999998400,	0.00000000000000000
-7.59999999999999964,	0.00000000006844980,	418.22800000000000800,	0.00000000000000000
-7.50000000000000000,	0.00000000006842260,	418.98899999999997600,	0.00000000000000000
-7.40000000000000035,	0.00000000006838720,	419.90399999999999600,	0.00000000000000000
-7.29999999999999982,	0.00000000006834710,	421.10500000000001800,	0.00000000000000000
-7.19999999999999929,	0.00000000006833070,	421.22399999999998900,	0.00000000000000000
-7.09999999999999964,	0.00000000006832050,	420.98899999999997600,	0.00000000000000000
-7.00000000000000000,	0.00000000006829070,	421.76200000000000000,	0.00000000000000000
-6.90000000000000035,	0.00000000006825560,	422.54700000000002500,	0.00000000000000000
-6.79999999999999982,	0.00000000006824530,	422.21899999999999400,	0.00000000000000000
-6.69999999999999929,	0.00000000006820160,	423.39499999999998100,	0.00000000000000000
-6.59999999999999964,	0.00000000006816040,	424.60800000000000400,	0.00000000000000000
-6.50000000000000000,	0.00000000006813300,	424.94400000000001600,	0.00000000000000000
-6.40000000000000035,	0.00000000006809480,	425.85599999999999400,	0.00000000000000000
-6.29999999999999982,	0.00000000006804590,	427.19400000000001600,	0.00000000000000000
-6.19999999999999929,	0.00000000006800990,	427.85500000000001800,	0.00000000000000000
-6.09999999999999964,	0.00000000006799690,	427.70499999999998400,	0.00000000000000000
-6.00000000000000000,	0.00000000006794390,	428.88499999999999000,	0.00000000000000000
-5.89999999999999946,	0.00000000006790590,	429.61200000000002300,	0.00000000000000000
-5.79999999999999982,	0.00000000006786740,	430.38799999999997600,	0.00000000000000000
-5.70000000000000018,	0.00000000006781680,	431.54199999999997300,	0.00000000000000000
-5.59999999999999964,	0.00000000006776610,	432.55099999999998700,	0.00000000000000000
-5.50000000000000000,	0.00000000006772170,	433.39299999999997200,	0.00000000000000000
-5.39999999999999946,	0.00000000006766680,	434.86099999999999000,	0.00000000000000000
-5.29999999999999982,	0.00000000006762780,	435.08699999999998900,	0.00000000000000000
-5.19999999999999929,	0.00000000006757300,	436.04099999999999600,	0.00000000000000000
-5.09999999999999964,	0.00000000006751110,	437.45999999999997900,	0.00000000000000000
-5.00000000000000000,	0.00000000006746280,	437.98899999999997500,	0.00000000000000000
-4.89999999999999946,	0.00000000006738020,	439.93200000000001600,	0.00000000000000000
-4.79999999999999982,	0.00000000006730900,	441.46100000000001200,	0.00000000000000000
-4.69999999999999929,	0.00000000006724290,	442.38700000000000000,	0.00000000000000000
-4.59999999999999964,	0.00000000006714040,	444.93299999999999200,	0.00000000000000000
-4.50000000000000000,	0.00000000006707010,	446.07699999999999800,	0.00000000000000000
-4.39999999999999946,	0.00000000006699100,	447.32600000000002100,	0.00000000000000000
-4.29999999999999982,	0.00000000006690380,	449.00000000000000000,	0.00000000000000000
-4.19999999999999929,	0.00000000006679980,	450.83600000000001200,	0.00000000000000000
-4.09999999999999964,	0.00000000006669470,	452.81700000000000700,	0.00000000000000000
-4.00000000000000000,	0.00000000006660140,	453.91100000000000100,	0.00000000000000000
-3.89999999999999947,	0.00000000006648700,	455.86000000000001300,	0.00000000000000000
-3.79999999999999982,	0.00000000006635170,	458.06400000000002100,	0.00000000000000000
-3.69999999999999929,	0.00000000006621810,	459.95999999999997900,	0.00000000000000000
-3.59999999999999964,	0.00000000006607490,	462.02300000000002400,	0.00000000000000000
-3.50000000000000000,	0.00000000006591840,	464.07799999999997400,	0.00000000000000000
-3.39999999999999947,	0.00000000006573970,	466.77499999999997700,	0.00000000000000000
-3.29999999999999982,	0.00000000006555660,	468.71899999999999400,	0.00000000000000000
-3.19999999999999929,	0.00000000006536170,	470.82200000000000200,	0.00000000000000000
-3.09999999999999964,	0.00000000006514260,	472.85300000000000800,	0.00000000000000000
