
VG= 1.5 to 6.5 in 0.01 step
NO. VG ID
 V A
1 1.5 4.6765E-09
2 1.51 -4.9064E-09
3 1.52 4.6153E-09
4 1.53 -4.5386E-09
5 1.54 4.7891E-09
6 1.55 -4.9221E-09
7 1.56 4.2969E-09
8 1.57 -1.848E-09
9 1.58 -3.211E-10
10 1.59 2.5827E-09
11 1.6 -4.8634E-09
12 1.61 4.6712E-09
13 1.62 -4.6329E-09
14 1.63 4.7749E-09
15 1.64 -4.9271E-09
16 1.65 4.4181E-09
17 1.66 -2.0192E-09
18 1.67 -3.77E-11
19 1.68 2.3792E-09
20 1.69 -4.7935E-09
21 1.7 4.7197E-09
22 1.71 -4.7182E-09
23 1.72 4.7345E-09
24 1.73 -4.9184E-09
25 1.74 4.516E-09
26 1.75 -2.1853E-09
27 1.76 2.457E-10
28 1.77 2.1764E-09
29 1.78 -4.7152E-09
30 1.79 4.742E-09
31 1.8 -4.789E-09
32 1.81 4.6698E-09
33 1.82 -4.8901E-09
34 1.83 4.5873E-09
35 1.84 -4.4968E-09
36 1.85 4.7724E-09
37 1.86 -4.8926E-09
38 1.87 4.2688E-09
39 1.88 -1.8049E-09
40 1.89 -3.628E-10
41 1.9 2.6042E-09
42 1.91 -4.8529E-09
43 1.92 4.6409E-09
44 1.93 -4.593E-09
45 1.94 4.7506E-09
46 1.95 -4.9095E-09
47 1.96 4.3797E-09
48 1.97 -1.9776E-09
49 1.98 -8.44E-11
50 1.99 2.4032E-09
51 2 -4.7896E-09
52 2.01 4.6862E-09
53 2.02 -4.6795E-09
54 2.03 4.7216E-09
55 2.04 -4.9E-09
56 2.05 4.4814E-09
57 2.06 -2.1487E-09
58 2.07 1.993E-10
59 2.08 2.2026E-09
60 2.09 -4.7129E-09
61 2.1 4.7218E-09
62 2.11 -4.7594E-09
63 2.12 4.6651E-09
64 2.13 -4.8799E-09
65 2.14 4.5562E-09
66 2.15 -4.4612E-09
67 2.16 4.753E-09
68 2.17 -4.8698E-09
69 2.18 4.227E-09
70 2.19 -1.772E-09
71 2.2 -4.093E-10
72 2.21 2.6193E-09
73 2.22 -4.8459E-09
74 2.23 4.6207E-09
75 2.24 -4.5676E-09
76 2.25 4.7456E-09
77 2.26 -4.8911E-09
78 2.27 4.3484E-09
79 2.28 -1.9461E-09
80 2.29 -1.366E-10
81 2.3 2.4257E-09
82 2.31 -4.7904E-09
83 2.32 4.6658E-09
84 2.33 -4.6625E-09
85 2.34 4.7201E-09
86 2.35 -4.8886E-09
87 2.36 4.4568E-09
88 2.37 -2.1116E-09
89 2.38 1.589E-10
90 2.39 2.2358E-09
91 2.4 -4.7016E-09
92 2.41 4.7263E-09
93 2.42 -4.7113E-09
94 2.43 4.7046E-09
95 2.44 -4.8223E-09
96 2.45 4.6044E-09
97 2.46 -4.3368E-09
98 2.47 4.872E-09
99 2.48 -4.6803E-09
100 2.49 4.4273E-09
101 2.5 -1.4241E-09
102 2.51 -4.54E-11
103 2.52 3.2192E-09
104 2.53 -4.08E-09
105 2.54 5.6027E-09
106 2.55 -1.0805E-09
107 2.56 2.5242E-09
108 2.57 4.3152E-09
109 2.58 -1.2251E-09
110 2.59 9.091E-09
111 2.6 2.7171E-09
112 2.61 9.3938E-09
113 2.62 1.5176E-08
114 2.63 1.5211E-08
115 2.64 1.3097E-08
116 2.65 2.863E-08
117 2.66 3.5074E-08
118 2.67 3.9405E-08
119 2.68 6.0168E-08
120 2.69 7.9977E-08
121 2.7 9.5552E-08
122 2.71 1.3367E-07
123 2.72 1.7275E-07
124 2.73 2.1687E-07
125 2.74 2.8329E-07
126 2.75 3.6902E-07
127 2.76 4.5804E-07
128 2.77 5.8608E-07
129 2.78 7.4527E-07
130 2.79 9.282E-07
131 2.8 1.13849E-06
132 2.81 1.401E-06
133 2.82 1.7217E-06
134 2.83 2.0859E-06
135 2.84 2.4998E-06
136 2.85 2.9616E-06
137 2.86 3.4865E-06
138 2.87 4.1338E-06
139 2.88 4.7922E-06
140 2.89 5.5086E-06
141 2.9 6.2881E-06
142 2.91 7.1437E-06
143 2.92 8.04E-06
144 2.93 9.0607E-06
145 2.94 1.00741E-05
146 2.95 1.11473E-05
147 2.96 1.2243E-05
148 2.97 1.3371E-05
149 2.98 1.4633E-05
150 2.99 1.5852E-05
151 3 1.7076E-05
152 3.01 1.8326E-05
153 3.02 1.9585E-05
154 3.03 2.0974E-05
155 3.04 2.2263E-05
156 3.05 2.3559E-05
157 3.06 2.4872E-05
158 3.07 2.6181E-05
159 3.08 2.7583E-05
160 3.09 2.8899E-05
161 3.1 3.0216E-05
162 3.11 3.1532E-05
163 3.12 3.2831E-05
164 3.13 3.4227E-05
165 3.14 3.5526E-05
166 3.15 3.6805E-05
167 3.16 3.8075E-05
168 3.17 3.9355E-05
169 3.18 4.0633E-05
170 3.19 4.197E-05
171 3.2 4.3238E-05
172 3.21 4.4477E-05
173 3.22 4.5721E-05
174 3.23 4.6905E-05
175 3.24 4.8266E-05
176 3.25 4.9481E-05
