
VG= 0 to 5 in 0.01 step
NO. VG ID
 V A
1 0 -3.4006E-09
2 0.01 4.9637E-09
3 0.02 -5.265E-09
4 0.03 5.5601E-09
5 0.04 -5.694E-09
6 0.05 4.8932E-09
7 0.06 -2.1065E-09
8 0.07 -5.86E-10
9 0.08 3.2008E-09
10 0.09 -5.6122E-09
11 0.1 5.3329E-09
12 0.11 -5.3178E-09
13 0.12 5.4793E-09
14 0.13 -5.5994E-09
15 0.14 4.9132E-09
16 0.15 -2.2335E-09
17 0.16 -2.299E-10
18 0.17 2.7237E-09
19 0.18 -5.0846E-09
20 0.19 4.8911E-09
21 0.2 -4.8543E-09
22 0.21 4.9269E-09
23 0.22 -5.067E-09
24 0.23 4.6354E-09
25 0.24 -2.1852E-09
26 0.25 8.17E-11
27 0.26 2.4496E-09
28 0.27 -4.8941E-09
29 0.28 4.9293E-09
30 0.29 -4.9089E-09
31 0.3 4.9089E-09
32 0.31 -5.034E-09
33 0.32 4.7227E-09
34 0.33 -4.5615E-09
35 0.34 4.9507E-09
36 0.35 -4.959E-09
37 0.36 4.3635E-09
38 0.37 -1.7067E-09
39 0.38 -4.587E-10
40 0.39 2.9633E-09
41 0.4 -4.8282E-09
42 0.41 4.9207E-09
43 0.42 -4.4153E-09
44 0.43 5.1989E-09
45 0.44 -4.5961E-09
46 0.45 4.9252E-09
47 0.46 -1.3068E-09
48 0.47 5.342E-10
49 0.48 3.6658E-09
50 0.49 -3.5686E-09
51 0.5 6.4561E-09
52 0.51 -5.096E-10
53 0.52 3.6107E-09
54 0.53 5.4332E-09
55 0.54 7.1471E-09
56 0.55 6.07E-09
57 0.56 4.0542E-09
58 0.57 1.3922E-08
59 0.58 1.3049E-08
60 0.59 9.6E-09
61 0.6 2.3317E-08
62 0.61 2.7286E-08
63 0.62 2.6606E-08
64 0.63 4.2399E-08
65 0.64 5.5055E-08
66 0.65 6.185E-08
67 0.66 8.2691E-08
68 0.67 1.11415E-07
69 0.68 1.2953E-07
70 0.69 1.6459E-07
71 0.7 2.2016E-07
72 0.71 2.6894E-07
73 0.72 3.2935E-07
74 0.73 4.1892E-07
75 0.74 5.2211E-07
76 0.75 6.4652E-07
77 0.76 7.8987E-07
78 0.77 9.7489E-07
79 0.78 1.1764E-06
80 0.79 1.4285E-06
81 0.8 1.7294E-06
82 0.81 2.0542E-06
83 0.82 2.4382E-06
84 0.83 2.8698E-06
85 0.84 3.3343E-06
86 0.85 3.9058E-06
87 0.86 4.5013E-06
88 0.87 5.1408E-06
89 0.88 5.8321E-06
90 0.89 6.5735E-06
91 0.9 7.4457E-06
92 0.91 8.2923E-06
93 0.92 9.1832E-06
94 0.93 1.01227E-05
95 0.94 1.10972E-05
96 0.95 1.2102E-05
97 0.96 1.322E-05
98 0.97 1.429E-05
99 0.98 1.5389E-05
100 0.99 1.6505E-05
101 1 1.7632E-05
102 1.01 1.8877E-05
103 1.02 2.0049E-05
104 1.03 2.1208E-05
105 1.04 2.2391E-05
106 1.05 2.3595E-05
107 1.06 2.4886E-05
108 1.07 2.6079E-05
109 1.08 2.7276E-05
110 1.09 2.8482E-05
111 1.1 2.9684E-05
112 1.11 3.0976E-05
113 1.12 3.2182E-05
114 1.13 3.3384E-05
115 1.14 3.4567E-05
116 1.15 3.5765E-05
117 1.16 3.7056E-05
118 1.17 3.8239E-05
119 1.18 3.9408E-05
120 1.19 4.0584E-05
121 1.2 4.1767E-05
122 1.21 4.2922E-05
123 1.22 4.4167E-05
124 1.23 4.5315E-05
125 1.24 4.6477E-05
126 1.25 4.7617E-05
127 1.26 4.8766E-05
128 1.27 4.9982E-05
129 1.28 5.1104E-05
130 1.29 5.2215E-05
131 1.3 5.3343E-05
132 1.31 5.4451E-05
133 1.32 5.5623E-05
134 1.33 5.6731E-05
135 1.34 5.7822E-05
136 1.35 5.8925E-05
137 1.36 6.0001E-05
138 1.37 6.1158E-05
139 1.38 6.2223E-05
140 1.39 6.3297E-05
141 1.4 6.4346E-05
142 1.41 6.541E-05
143 1.42 6.6544E-05
144 1.43 6.7575E-05
145 1.44 6.863E-05
146 1.45 6.9664E-05
147 1.46 7.072E-05
148 1.47 7.1799E-05
149 1.48 7.2822E-05
150 1.49 7.3842E-05
151 1.5 7.4839E-05
152 1.51 7.5844E-05
153 1.52 7.6844E-05
154 1.53 7.7937E-05
155 1.54 7.8916E-05
156 1.55 7.9922E-05
157 1.56 8.0898E-05
158 1.57 8.188E-05
159 1.58 8.2914E-05
160 1.59 8.3887E-05
161 1.6 8.4868E-05
162 1.61 8.5822E-05
163 1.62 8.6792E-05
164 1.63 8.7817E-05
165 1.64 8.8785E-05
166 1.65 8.9713E-05
167 1.66 9.0665E-05
168 1.67 9.1599E-05
169 1.68 9.2602E-05
170 1.69 9.3551E-05
171 1.7 9.4476E-05
172 1.71 9.5414E-05
173 1.72 9.6324E-05
174 1.73 9.7315E-05
175 1.74 9.8232E-05
176 1.75 9.9136E-05
177 1.76 0.000100053
178 1.77 0.00010096
179 1.78 0.000101887
180 1.79 0.000102823
181 1.8 0.000103725
182 1.81 0.000104619
183 1.82 0.000105487
184 1.83 0.000106389
185 1.84 0.00010734
186 1.85 0.000108234
187 1.86 0.000109086
188 1.87 0.000109972
189 1.88 0.000110839
190 1.89 0.000111761
191 1.9 0.000112639
192 1.91 0.00011348
193 1.92 0.00011433
194 1.93 0.00011517
195 1.94 0.00011606
196 1.95 0.00011693
197 1.96 0.00011773
198 1.97 0.00011864
199 1.98 0.00011948
200 1.99 0.00012036
201 2 0.00012122
202 2.01 0.00012207
203 2.02 0.00012289
204 2.03 0.00012372
205 2.04 0.00012452
206 2.05 0.00012541
207 2.06 0.00012625
208 2.07 0.00012706
209 2.08 0.0001279
