
VG= 0.5 to 5.5 in 0.01 step
NO. VG ID
 V A
1 0.5 -4.1281E-09
2 0.51 2.8698E-09
3 0.52 -1.431E-10
4 0.53 -2.7148E-09
5 0.54 4.053E-09
6 0.55 -4.6105E-09
7 0.56 4.7871E-09
8 0.57 -4.9229E-09
9 0.58 4.403E-09
10 0.59 -2.0139E-09
11 0.6 -9.28E-11
12 0.61 2.4389E-09
13 0.62 -4.793E-09
14 0.63 4.7215E-09
15 0.64 -4.7246E-09
16 0.65 4.7471E-09
17 0.66 -4.9149E-09
18 0.67 4.5211E-09
19 0.68 -2.2156E-09
20 0.69 2.575E-10
21 0.7 2.1843E-09
22 0.71 -4.6934E-09
23 0.72 4.7592E-09
24 0.73 -4.8046E-09
25 0.74 4.6785E-09
26 0.75 -3.837E-09
27 0.76 2.5606E-09
28 0.77 1.932E-10
29 0.78 -3.1099E-09
30 0.79 4.2585E-09
31 0.8 -4.417E-09
32 0.81 4.7828E-09
33 0.82 -4.8662E-09
34 0.83 4.1782E-09
35 0.84 -1.7157E-09
36 0.85 -5.392E-10
37 0.86 2.7581E-09
38 0.87 -4.873E-09
39 0.88 4.626E-09
40 0.89 -4.5566E-09
41 0.9 4.7854E-09
42 0.91 -4.9043E-09
43 0.92 4.3416E-09
44 0.93 -1.9435E-09
45 0.94 -1.963E-10
46 0.95 2.511E-09
47 0.96 -4.8092E-09
48 0.97 4.6988E-09
49 0.98 -4.6767E-09
50 0.99 4.7535E-09
51 1 -4.9088E-09
52 1.01 4.4808E-09
53 1.02 -2.1521E-09
54 1.03 1.595E-10
55 1.04 2.264E-09
56 1.05 -4.7089E-09
57 1.06 4.7593E-09
58 1.07 -4.7533E-09
59 1.08 4.7198E-09
60 1.09 -4.8585E-09
61 1.1 4.6234E-09
62 1.11 -4.4447E-09
63 1.12 4.853E-09
64 1.13 -4.7993E-09
65 1.14 4.3808E-09
66 1.15 -1.6846E-09
67 1.16 -1.524E-10
68 1.17 2.8853E-09
69 1.18 -4.4955E-09
70 1.19 5.1123E-09
71 1.2 -4.0243E-09
72 1.21 5.5449E-09
73 1.22 -3.8677E-09
74 1.23 5.7422E-09
75 1.24 -3.061E-10
76 1.25 2.2505E-09
77 1.26 5.346E-09
78 1.27 1.7023E-09
79 1.28 8.9681E-09
80 1.29 2.0333E-09
81 1.3 1.14362E-08
82 1.31 1.4669E-08
83 1.32 1.8579E-08
84 1.33 1.5488E-08
85 1.34 2.6631E-08
86 1.35 3.8844E-08
87 1.36 4.0892E-08
88 1.37 5.6199E-08
89 1.38 8.0986E-08
90 1.39 9.4345E-08
91 1.4 1.2943E-07
92 1.41 1.596E-07
93 1.42 2.0166E-07
94 1.43 2.6363E-07
95 1.44 3.4001E-07
96 1.45 4.1954E-07
97 1.46 5.2349E-07
98 1.47 6.7606E-07
99 1.48 8.3537E-07
100 1.49 1.02218E-06
101 1.5 1.2557E-06
102 1.51 1.5209E-06
103 1.52 1.8399E-06
104 1.53 2.2419E-06
105 1.54 2.6562E-06
106 1.55 3.128E-06
107 1.56 3.6743E-06
108 1.57 4.2618E-06
109 1.58 4.9568E-06
110 1.59 5.6757E-06
111 1.6 6.4557E-06
112 1.61 7.2721E-06
113 1.62 8.1455E-06
114 1.63 9.1811E-06
115 1.64 1.01443E-05
116 1.65 1.11613E-05
117 1.66 1.2211E-05
118 1.67 1.3304E-05
119 1.68 1.4526E-05
120 1.69 1.5674E-05
121 1.7 1.6849E-05
122 1.71 1.8044E-05
123 1.72 1.9262E-05
124 1.73 2.0573E-05
125 1.74 2.1807E-05
126 1.75 2.3056E-05
127 1.76 2.4302E-05
128 1.77 2.5531E-05
129 1.78 2.6796E-05
130 1.79 2.8149E-05
131 1.8 2.9398E-05
132 1.81 3.0645E-05
133 1.82 3.1894E-05
134 1.83 3.3153E-05
135 1.84 3.4472E-05
136 1.85 3.5711E-05
137 1.86 3.6948E-05
138 1.87 3.8179E-05
139 1.88 3.9397E-05
140 1.89 4.0719E-05
141 1.9 4.1923E-05
142 1.91 4.3123E-05
143 1.92 4.4316E-05
144 1.93 4.5522E-05
145 1.94 4.68E-05
146 1.95 4.7963E-05
147 1.96 4.9141E-05
148 1.97 5.0303E-05
149 1.98 5.1475E-05
150 1.99 5.2696E-05
151 2 5.3847E-05
152 2.01 5.4981E-05
153 2.02 5.6106E-05
154 2.03 5.7231E-05
155 2.04 5.8355E-05
156 2.05 5.9551E-05
157 2.06 6.0642E-05
158 2.07 6.1764E-05
159 2.08 6.2851E-05
160 2.09 6.3943E-05
161 2.1 6.5098E-05
162 2.11 6.6177E-05
163 2.12 6.7251E-05
164 2.13 6.8305E-05
165 2.14 6.9382E-05
166 2.15 7.0502E-05
167 2.16 7.1569E-05
168 2.17 7.2598E-05
169 2.18 7.3647E-05
170 2.19 7.4673E-05
171 2.2 7.5762E-05
172 2.21 7.6783E-05
173 2.22 7.7807E-05
174 2.23 7.8823E-05
175 2.24 7.9815E-05
176 2.25 8.0907E-05
177 2.26 8.1904E-05
178 2.27 8.2919E-05
179 2.28 8.3876E-05
180 2.29 8.4874E-05
181 2.3 8.5915E-05
182 2.31 8.6883E-05
183 2.32 8.7856E-05
184 2.33 8.8825E-05
185 2.34 8.9807E-05
186 2.35 9.0739E-05
187 2.36 9.1791E-05
188 2.37 9.2718E-05
189 2.38 9.3683E-05
190 2.39 9.4611E-05
191 2.4 9.5554E-05
192 2.41 9.6553E-05
193 2.42 9.7456E-05
194 2.43 9.8407E-05
195 2.44 9.9327E-05
196 2.45 0.000100269
197 2.46 0.000101226
198 2.47 0.000102153
199 2.48 0.000103044
200 2.49 0.000103945
201 2.5 0.000104846
202 2.51 0.000105795
203 2.52 0.000106702
204 2.53 0.000107582
205 2.54 0.000108487
206 2.55 0.000109358
207 2.56 0.00011032
208 2.57 0.000111176
209 2.58 0.000112051
210 2.59 0.000112913
211 2.6 0.000113758
212 2.61 0.00011463
213 2.62 0.00011552
214 2.63 0.0001164
215 2.64 0.00011723
216 2.65 0.00011809
217 2.66 0.00011895
218 2.67 0.00011983
219 2.68 0.00012069
220 2.69 0.00012151
221 2.7 0.00012238
222 2.71 0.00012321
223 2.72 0.0001241
224 2.73 0.00012493
225 2.74 0.00012575
226 2.75 0.00012655
227 2.76 0.00012733
228 2.77 0.00012825
229 2.78 0.00012905
230 2.79 0.00012989
231 2.8 0.00013067
232 2.81 0.00013151
233 2.82 0.00013234
234 2.83 0.00013316
235 2.84 0.0001339
236 2.85 0.00013473
237 2.86 0.00013551
238 2.87 0.00013632
239 2.88 0.00013716
240 2.89 0.00013794
241 2.9 0.00013873
242 2.91 0.0001395
243 2.92 0.00014026
244 2.93 0.00014111
245 2.94 0.00014185
246 2.95 0.00014261
247 2.96 0.00014338
248 2.97 0.00014419
249 2.98 0.00014497
250 2.99 0.00014578
251 3 0.00014649
252 3.01 0.00014726
253 3.02 0.00014798
254 3.03 0.00014881
255 3.04 0.00014957
256 3.05 0.00015025
257 3.06 0.00015102
258 3.07 0.00015176
259 3.08 0.0001526
260 3.09 0.00015329
261 3.1 0.00015406
262 3.11 0.00015478
263 3.12 0.00015549
264 3.13 0.00015628
265 3.14 0.00015698
266 3.15 0.00015771
267 3.16 0.00015838
268 3.17 0.00015915
269 3.18 0.00015984
270 3.19 0.00016065
271 3.2 0.00016132
272 3.21 0.00016205
273 3.22 0.00016274
274 3.23 0.00016342
275 3.24 0.00016419
276 3.25 0.00016491
277 3.26 0.00016562
278 3.27 0.00016627
279 3.28 0.00016699
280 3.29 0.00016769
281 3.3 0.00016839
282 3.31 0.00016909
283 3.32 0.00016975
284 3.33 0.00017045
285 3.34 0.00017114
286 3.35 0.00017184
287 3.36 0.00017252
288 3.37 0.00017323
