
VG= 2.5 to 7.5 in 0.01 step
NO. VG ID
 V A
1 2.5 2.9899E-09
2 2.51 -4.7969E-09
3 2.52 4.2955E-09
4 2.53 -1.9254E-09
5 2.54 -2.21E-11
6 2.55 2.2991E-09
7 2.56 -4.6796E-09
8 2.57 4.5726E-09
9 2.58 -4.5527E-09
10 2.59 4.5969E-09
11 2.6 -4.7898E-09
12 2.61 4.3626E-09
13 2.62 -2.0398E-09
14 2.63 1.599E-10
15 2.64 2.161E-09
16 2.65 -4.6336E-09
17 2.66 4.5933E-09
18 2.67 -4.6127E-09
19 2.68 4.5579E-09
20 2.69 -4.7757E-09
21 2.7 4.4236E-09
22 2.71 -4.2865E-09
23 2.72 4.6341E-09
24 2.73 -4.734E-09
25 2.74 4.0543E-09
26 2.75 -1.5908E-09
27 2.76 -5.713E-10
28 2.77 2.6668E-09
29 2.78 -4.7641E-09
30 2.79 4.4594E-09
31 2.8 -4.3637E-09
32 2.81 4.6313E-09
33 2.82 -4.764E-09
34 2.83 4.1362E-09
35 2.84 -1.7139E-09
36 2.85 -3.818E-10
37 2.86 2.5354E-09
38 2.87 -4.7411E-09
39 2.88 4.5019E-09
40 2.89 -4.43E-09
41 2.9 4.6271E-09
42 2.91 -4.779E-09
43 2.92 4.2258E-09
44 2.93 -1.823E-09
45 2.94 -1.738E-10
46 2.95 2.4245E-09
47 2.96 -4.7192E-09
48 2.97 4.5333E-09
49 2.98 -4.4914E-09
50 2.99 4.5946E-09
51 3 -4.7788E-09
52 3.01 4.3032E-09
53 3.02 -1.9448E-09
54 3.03 2.8E-12
55 3.04 2.2646E-09
56 3.05 -4.653E-09
57 3.06 4.5638E-09
58 3.07 -4.5505E-09
59 3.08 4.5824E-09
60 3.09 -4.7791E-09
61 3.1 4.3625E-09
62 3.11 -2.0506E-09
63 3.12 1.974E-10
64 3.13 2.1274E-09
65 3.14 -4.6061E-09
66 3.15 4.5839E-09
67 3.16 -4.6109E-09
68 3.17 4.5496E-09
69 3.18 -4.7597E-09
70 3.19 4.4174E-09
71 3.2 -4.2845E-09
72 3.21 4.6231E-09
73 3.22 -4.7239E-09
74 3.23 4.0693E-09
75 3.24 -1.6066E-09
76 3.25 -5.216E-10
77 3.26 2.636E-09
78 3.27 -4.7431E-09
79 3.28 4.4647E-09
80 3.29 -4.3607E-09
81 3.3 4.6258E-09
82 3.31 -4.7535E-09
83 3.32 4.1474E-09
84 3.33 -1.7249E-09
85 3.34 -3.425E-10
86 3.35 2.512E-09
87 3.36 -4.7202E-09
88 3.37 4.5046E-09
89 3.38 -4.4232E-09
90 3.39 4.6262E-09
91 3.4 -4.7565E-09
92 3.41 4.2333E-09
93 3.42 -1.8352E-09
94 3.43 -1.416E-10
95 3.44 2.3787E-09
96 3.45 -4.6792E-09
97 3.46 4.5322E-09
98 3.47 -4.4998E-09
