
VG= 2 to 7 in 0.01 step
NO. VG ID
 V A
1 2 3.9279E-09
2 2.01 1.27E-11
3 2.02 -4.0051E-09
4 2.03 5.9056E-09
5 2.04 -6.5039E-09
6 2.05 6.7864E-09
7 2.06 -6.9328E-09
8 2.07 6.096E-09
9 2.08 -2.714E-09
10 2.09 -4.585E-10
11 2.1 3.8125E-09
12 2.11 -6.7973E-09
13 2.12 6.6272E-09
14 2.13 -6.6298E-09
15 2.14 6.7712E-09
16 2.15 -6.9229E-09
17 2.16 6.2597E-09
18 2.17 -2.9615E-09
19 2.18 -7.54E-11
20 2.19 3.5323E-09
21 2.2 -6.6921E-09
22 2.21 6.6934E-09
23 2.22 -6.7165E-09
24 2.23 6.713E-09
25 2.24 -5.2998E-09
26 2.25 3.2174E-09
27 2.26 7.237E-10
28 2.27 -4.7399E-09
29 2.28 6.274E-09
30 2.29 -6.105E-09
31 2.3 6.7023E-09
32 2.31 -6.7575E-09
33 2.32 5.5735E-09
34 2.33 -2.0451E-09
35 2.34 -1.3424E-09
36 2.35 4.3072E-09
37 2.36 -6.758E-09
38 2.37 6.2104E-09
39 2.38 -3.0873E-09
40 2.39 2.543E-10
41 2.4 3.1341E-09
42 2.41 -6.3541E-09
43 2.42 6.4507E-09
44 2.43 -6.5094E-09
45 2.44 6.3389E-09
46 2.45 -5.212E-09
47 2.46 3.2984E-09
48 2.47 4.25E-10
49 2.48 -4.2551E-09
50 2.49 5.7956E-09
51 2.5 -5.9128E-09
52 2.51 6.3686E-09
53 2.52 -6.4635E-09
54 2.53 5.4666E-09
55 2.54 -2.1689E-09
56 2.55 -9.376E-10
57 2.56 3.8571E-09
58 2.57 -6.4167E-09
59 2.58 6.0262E-09
60 2.59 -3.1488E-09
61 2.6 5.895E-10
62 2.61 2.7169E-09
63 2.62 -5.9743E-09
64 2.63 6.2046E-09
65 2.64 -6.2783E-09
66 2.65 5.3085E-09
67 2.66 -2.0788E-09
68 2.67 -9.309E-10
69 2.68 3.7584E-09
70 2.69 -6.2723E-09
71 2.7 5.8789E-09
72 2.71 -3.0556E-09
73 2.72 5.545E-10
74 2.73 2.6746E-09
75 2.74 -5.8821E-09
76 2.75 6.0877E-09
77 2.76 -6.1737E-09
78 2.77 5.2231E-09
79 2.78 -2.0439E-09
80 2.79 -9.448E-10
81 2.8 3.7242E-09
82 2.81 -6.1982E-09
83 2.82 5.809E-09
84 2.83 -3.0018E-09
85 2.84 5.334E-10
86 2.85 2.656E-09
87 2.86 -5.8375E-09
88 2.87 6.0329E-09
89 2.88 -6.1098E-09
90 2.89 5.1568E-09
91 2.9 -2.0089E-09
92 2.91 -9.678E-10
93 2.92 3.7094E-09
94 2.93 -6.1501E-09
95 2.94 5.7655E-09
96 2.95 -2.9524E-09
97 2.96 4.983E-10
98 2.97 2.6769E-09
99 2.98 -5.8131E-09
100 2.99 6.02E-09
101 3 -6.0972E-09
102 3.01 5.1472E-09
103 3.02 -1.9932E-09
104 3.03 -1.0025E-09
105 3.04 3.7716E-09
106 3.05 -6.2078E-09
107 3.06 5.8257E-09
108 3.07 -2.9796E-09
109 3.08 4.782E-10
110 3.09 2.786E-09
111 3.1 -5.9373E-09
112 3.11 6.211E-09
113 3.12 -6.1925E-09
114 3.13 5.3586E-09
115 3.14 -1.9036E-09
116 3.15 -9.595E-10
117 3.16 4.1754E-09
118 3.17 -6.1417E-09
119 3.18 6.3956E-09
120 3.19 -2.495E-09
121 3.2 1.0725E-09
122 3.21 3.987E-09
123 3.22 -4.8865E-09
124 3.23 8.2278E-09
125 3.24 -1.5346E-09
126 3.25 5.1364E-09
127 3.26 6.4972E-09
128 3.27 4.9009E-09
129 3.28 1.5468E-08
130 3.29 1.2192E-08
131 3.3 1.7961E-08
132 3.31 2.6158E-08
133 3.32 2.1144E-08
134 3.33 3.4289E-08
135 3.34 5.6167E-08
136 3.35 5.9097E-08
137 3.36 7.7983E-08
138 3.37 9.995E-08
139 3.38 1.3366E-07
140 3.39 1.8539E-07
141 3.4 2.2565E-07
142 3.41 2.7422E-07
143 3.42 3.5585E-07
144 3.43 4.4055E-07
145 3.44 5.3568E-07
146 3.45 6.4621E-07
147 3.46 7.8765E-07
148 3.47 9.2963E-07
149 3.48 1.08396E-06
150 3.49 1.2683E-06
151 3.5 1.4824E-06
152 3.51 1.7118E-06
153 3.52 1.9346E-06
154 3.53 2.1793E-06
155 3.54 2.4591E-06
156 3.55 2.7519E-06
157 3.56 3.0341E-06
158 3.57 3.3529E-06
159 3.58 3.6663E-06
160 3.59 3.982E-06
161 3.6 4.3523E-06
162 3.61 4.6967E-06
163 3.62 5.0375E-06
164 3.63 5.4008E-06
165 3.64 5.7718E-06
166 3.65 6.1554E-06
167 3.66 6.5317E-06
168 3.67 6.9215E-06
169 3.68 7.2887E-06
170 3.69 7.6753E-06
171 3.7 8.1024E-06
172 3.71 8.4835E-06
173 3.72 8.8697E-06
174 3.73 9.2798E-06
175 3.74 9.6693E-06
176 3.75 1.00536E-05
177 3.76 1.04978E-05
178 3.77 1.08991E-05
179 3.78 1.12893E-05
180 3.79 1.1682E-05
181 3.8 1.2096E-05
182 3.81 1.2525E-05
183 3.82 1.2919E-05
184 3.83 1.3327E-05
185 3.84 1.3737E-05
186 3.85 1.4132E-05
187 3.86 1.4556E-05
188 3.87 1.4976E-05
189 3.88 1.5378E-05
190 3.89 1.5771E-05
191 3.9 1.6169E-05
192 3.91 1.6615E-05
193 3.92 1.7015E-05
194 3.93 1.7403E-05
195 3.94 1.7811E-05
196 3.95 1.8219E-05
197 3.96 1.8634E-05
198 3.97 1.9031E-05
199 3.98 1.9441E-05
200 3.99 1.9838E-05
201 4 2.0221E-05
202 4.01 2.0622E-05
203 4.02 2.1057E-05
204 4.03 2.1449E-05
205 4.04 2.183E-05
206 4.05 2.2237E-05
207 4.06 2.2635E-05
208 4.07 2.3038E-05
209 4.08 2.343E-05
210 4.09 2.3829E-05
211 4.1 2.4222E-05
212 4.11 2.46E-05
213 4.12 2.5021E-05
214 4.13 2.5412E-05
215 4.14 2.5796E-05
216 4.15 2.617E-05
217 4.16 2.6568E-05
218 4.17 2.6985E-05
219 4.18 2.7359E-05
220 4.19 2.7746E-05
221 4.2 2.8135E-05
222 4.21 2.8515E-05
223 4.22 2.8919E-05
224 4.23 2.9295E-05
225 4.24 2.9688E-05
226 4.25 3.0047E-05
227 4.26 3.0424E-05
228 4.27 3.084E-05
229 4.28 3.1219E-05
230 4.29 3.1576E-05
231 4.3 3.1964E-05
232 4.31 3.235E-05
233 4.32 3.2711E-05
234 4.33 3.3093E-05
235 4.34 3.3464E-05
236 4.35 3.3855E-05
237 4.36 3.4205E-05
238 4.37 3.458E-05
239 4.38 3.4981E-05
240 4.39 3.5355E-05
241 4.4 3.5704E-05
242 4.41 3.6077E-05
243 4.42 3.6446E-05
244 4.43 3.6825E-05
245 4.44 3.7185E-05
246 4.45 3.7545E-05
247 4.46 3.7921E-05
248 4.47 3.826E-05
249 4.48 3.866E-05
250 4.49 3.9024E-05
251 4.5 3.9386E-05
252 4.51 3.9719E-05
253 4.52 4.0092E-05
254 4.53 4.0481E-05
255 4.54 4.0808E-05
