
VG= 0 to 5 in 0.01 step
NO. VG ID
 V A
1 0 6.849E-10
2 0.01 -3.7447E-09
3 0.02 4.6503E-09
4 0.03 -4.2229E-09
5 0.04 2.9953E-09
6 0.05 -2.214E-10
7 0.06 -2.6656E-09
8 0.07 4.0878E-09
9 0.08 -4.7637E-09
10 0.09 4.8941E-09
11 0.1 -5.0591E-09
12 0.11 4.5663E-09
13 0.12 -2.1397E-09
14 0.13 1.127E-10
15 0.14 2.371E-09
16 0.15 -4.8832E-09
17 0.16 4.8574E-09
18 0.17 -4.8987E-09
19 0.18 4.835E-09
20 0.19 -5.0319E-09
21 0.2 4.6951E-09
22 0.21 -4.6145E-09
23 0.22 4.9063E-09
24 0.23 -5.0284E-09
25 0.24 4.3865E-09
26 0.25 -1.8802E-09
27 0.26 -2.915E-10
28 0.27 2.6637E-09
29 0.28 -4.9633E-09
30 0.29 4.7968E-09
31 0.3 -4.7599E-09
32 0.31 4.8966E-09
33 0.32 -5.0315E-09
34 0.33 4.5948E-09
35 0.34 -2.127E-09
36 0.35 1.897E-10
37 0.36 2.4016E-09
38 0.37 -4.7894E-09
39 0.38 4.9534E-09
40 0.39 -4.7811E-09
41 0.4 4.971E-09
42 0.41 -4.8392E-09
43 0.42 4.9408E-09
44 0.43 -4.3209E-09
45 0.44 5.2921E-09
46 0.45 -4.5316E-09
47 0.46 5.0077E-09
48 0.47 -1.098E-09
49 0.48 7.365E-10
50 0.49 3.9286E-09
51 0.5 -3.3064E-09
52 0.51 6.8775E-09
53 0.52 1.07E-11
54 0.53 7.2419E-09
55 0.54 3.2632E-09
56 0.55 7.9125E-09
57 0.56 7.7217E-09
58 0.57 5.4751E-09
59 0.58 1.5667E-08
60 0.59 1.7191E-08
61 0.6 1.3964E-08
62 0.61 2.7025E-08
63 0.62 3.4652E-08
64 0.63 3.5067E-08
65 0.64 4.9886E-08
66 0.65 7.0127E-08
67 0.66 7.8987E-08
68 0.67 1.0137E-07
69 0.68 1.3491E-07
70 0.69 1.6192E-07
71 0.7 2.0678E-07
72 0.71 2.6877E-07
73 0.72 3.3115E-07
74 0.73 4.0587E-07
75 0.74 5.0842E-07
76 0.75 6.4431E-07
77 0.76 7.8205E-07
78 0.77 9.5256E-07
79 0.78 1.1635E-06
80 0.79 1.4032E-06
81 0.8 1.7178E-06
82 0.81 2.0415E-06
83 0.82 2.4085E-06
84 0.83 2.8373E-06
85 0.84 3.3194E-06
86 0.85 3.8827E-06
87 0.86 4.4632E-06
88 0.87 5.1117E-06
89 0.88 5.8036E-06
90 0.89 6.5404E-06
91 0.9 7.4034E-06
92 0.91 8.2613E-06
93 0.92 9.1441E-06
94 0.93 1.00705E-05
95 0.94 1.10534E-05
96 0.95 1.2059E-05
97 0.96 1.3187E-05
98 0.97 1.4249E-05
99 0.98 1.535E-05
100 0.99 1.6472E-05
101 1 1.761E-05
102 1.01 1.8845E-05
103 1.02 2.0011E-05
104 1.03 2.1185E-05
105 1.04 2.2368E-05
106 1.05 2.3565E-05
107 1.06 2.4858E-05
108 1.07 2.606E-05
109 1.08 2.7258E-05
110 1.09 2.8462E-05
111 1.1 2.9682E-05
112 1.11 3.0975E-05
113 1.12 3.217E-05
114 1.13 3.3375E-05
115 1.14 3.4577E-05
116 1.15 3.5765E-05
117 1.16 3.7045E-05
118 1.17 3.8241E-05
119 1.18 3.9425E-05
120 1.19 4.0589E-05
121 1.2 4.1779E-05
122 1.21 4.2941E-05
123 1.22 4.4179E-05
