
VG= 2 to 7 in 0.01 step
NO. VG ID
 V A
1 2 2.352E-10
2 2.01 2.2666E-09
3 2.02 -4.8665E-09
4 2.03 4.8332E-09
5 2.04 -4.8849E-09
6 2.05 4.782E-09
7 2.06 -5.0372E-09
8 2.07 4.6455E-09
9 2.08 -4.5693E-09
10 2.09 4.858E-09
11 2.1 -5.0116E-09
12 2.11 4.2864E-09
13 2.12 -1.7529E-09
14 2.13 -5.39E-10
15 2.14 2.7487E-09
16 2.15 -5.0128E-09
17 2.16 4.7044E-09
18 2.17 -4.6447E-09
19 2.18 4.8583E-09
20 2.19 -5.022E-09
21 2.2 4.3944E-09
22 2.21 -1.9023E-09
23 2.22 -2.866E-10
24 2.23 2.5842E-09
25 2.24 -4.964E-09
26 2.25 4.7472E-09
27 2.26 -4.726E-09
28 2.27 4.8354E-09
29 2.28 -5.039E-09
30 2.29 4.4639E-09
31 2.3 -2.0611E-09
32 2.31 -8.17E-11
33 2.32 2.3993E-09
34 2.33 -4.9384E-09
35 2.34 4.7607E-09
36 2.35 -4.8293E-09
37 2.36 4.7748E-09
38 2.37 -5.0473E-09
39 2.38 4.5624E-09
40 2.39 -2.1558E-09
41 2.4 2.179E-10
42 2.41 2.3089E-09
43 2.42 -4.7771E-09
44 2.43 4.9278E-09
45 2.44 -4.7268E-09
46 2.45 4.8828E-09
47 2.46 -4.8965E-09
48 2.47 4.738E-09
49 2.48 -4.4286E-09
50 2.49 4.9568E-09
51 2.5 -4.8072E-09
52 2.51 4.4814E-09
53 2.52 -1.4921E-09
54 2.53 -3.003E-10
55 2.54 2.8913E-09
56 2.55 -4.8048E-09
57 2.56 4.7563E-09
58 2.57 -4.4014E-09
59 2.58 4.8596E-09
60 2.59 -4.7443E-09
61 2.6 4.3756E-09
62 2.61 -1.6188E-09
63 2.62 -1.805E-10
64 2.63 2.5863E-09
65 2.64 -4.7069E-09
66 2.65 4.394E-09
67 2.66 -4.4149E-09
68 2.67 4.2755E-09
69 2.68 -4.5179E-09
70 2.69 3.4592E-09
71 2.7 -3.3371E-09
72 2.71 3.8317E-09
73 2.72 -3.5427E-09
74 2.73 3.5225E-09
75 2.74 -7.351E-10
76 2.75 -4.33E-10
77 2.76 2.4847E-09
78 2.77 -3.7243E-09
79 2.78 3.6729E-09
80 2.79 -3.2723E-09
81 2.8 3.8519E-09
82 2.81 -3.6819E-09
83 2.82 3.3855E-09
84 2.83 -1.0114E-09
85 2.84 -3.369E-10
86 2.85 2.3315E-09
87 2.86 -3.6602E-09
88 2.87 3.858E-09
89 2.88 -3.1978E-09
90 2.89 3.9058E-09
91 2.9 -3.7393E-09
92 2.91 3.4835E-09
93 2.92 -1.1285E-09
94 2.93 -1.993E-10
95 2.94 2.143E-09
96 2.95 -3.7926E-09
97 2.96 3.7971E-09
98 2.97 -3.4176E-09
99 2.98 3.864E-09
100 2.99 -3.851E-09
101 3 3.5485E-09
102 3.01 -1.264E-09
103 3.02 -4.05E-11
104 3.03 1.984E-09
105 3.04 -3.8243E-09
106 3.05 3.8232E-09
107 3.06 -3.5537E-09
108 3.07 3.854E-09
109 3.08 -3.8881E-09
110 3.09 3.6331E-09
111 3.1 -1.3669E-09
112 3.11 2.707E-10
113 3.12 2.0773E-09
114 3.13 -3.4944E-09
115 3.14 4.3482E-09
116 3.15 -3.1455E-09
117 3.16 4.7804E-09
118 3.17 -6.487E-10
119 3.18 2.7102E-09
120 3.19 3.6689E-09
121 3.2 5.5633E-09
122 3.21 4.6176E-09
123 3.22 3.4928E-09
124 3.23 1.2076E-08
125 3.24 1.162E-08
126 3.25 9.917E-09
127 3.26 2.3161E-08
128 3.27 2.7663E-08
129 3.28 3.0792E-08
130 3.29 4.9258E-08
131 3.3 6.4133E-08
132 3.31 7.8296E-08
133 3.32 1.05781E-07
134 3.33 1.3819E-07
135 3.34 1.7836E-07
136 3.35 2.3457E-07
137 3.36 3.0833E-07
138 3.37 3.8547E-07
139 3.38 4.8415E-07
140 3.39 6.3205E-07
141 3.4 7.908E-07
142 3.41 9.8372E-07
143 3.42 1.2102E-06
144 3.43 1.4747E-06
145 3.44 1.8283E-06
146 3.45 2.1988E-06
147 3.46 2.6231E-06
148 3.47 3.1149E-06
149 3.48 3.6596E-06
150 3.49 4.2673E-06
151 3.5 5.0021E-06
152 3.51 5.7461E-06
153 3.52 6.5389E-06
154 3.53 7.4027E-06
155 3.54 8.3378E-06
156 3.55 9.3832E-06
157 3.56 1.04215E-05
158 3.57 1.1493E-05
159 3.58 1.2624E-05
160 3.59 1.3789E-05
161 3.6 1.5073E-05
162 3.61 1.6288E-05
163 3.62 1.754E-05
164 3.63 1.8816E-05
165 3.64 2.0097E-05
166 3.65 2.1496E-05
167 3.66 2.2813E-05
168 3.67 2.4141E-05
169 3.68 2.5452E-05
170 3.69 2.6777E-05
171 3.7 2.8193E-05
172 3.71 2.9531E-05
173 3.72 3.0845E-05
174 3.73 3.218E-05
175 3.74 3.3483E-05
176 3.75 3.4787E-05
177 3.76 3.6207E-05
178 3.77 3.7513E-05
179 3.78 3.8794E-05
180 3.79 4.0077E-05
181 3.8 4.1355E-05
182 3.81 4.2729E-05
183 3.82 4.4001E-05
184 3.83 4.5248E-05
185 3.84 4.6494E-05
186 3.85 4.7725E-05
187 3.86 4.9052E-05
188 3.87 5.0276E-05
189 3.88 5.1491E-05
190 3.89 5.2703E-05
191 3.9 5.3881E-05
192 3.91 5.5178E-05
193 3.92 5.636E-05
194 3.93 5.7545E-05
195 3.94 5.8683E-05
196 3.95 5.9836E-05
197 3.96 6.1085E-05
198 3.97 6.2203E-05
199 3.98 6.3348E-05
200 3.99 6.4472E-05
201 4 6.5605E-05
202 4.01 6.6721E-05
203 4.02 6.7922E-05
204 4.03 6.8999E-05
205 4.04 7.0085E-05
206 4.05 7.1163E-05
207 4.06 7.2254E-05
208 4.07 7.3405E-05
209 4.08 7.446E-05
210 4.09 7.5542E-05
211 4.1 7.6581E-05
212 4.11 7.7674E-05
213 4.12 7.8772E-05
214 4.13 7.981E-05
215 4.14 8.0821E-05
216 4.15 8.1831E-05
217 4.16 8.2858E-05
218 4.17 8.3955E-05
219 4.18 8.4968E-05
220 4.19 8.5948E-05
221 4.2 8.6952E-05
222 4.21 8.7941E-05
223 4.22 8.8996E-05
224 4.23 9.0005E-05
225 4.24 9.0952E-05
226 4.25 9.1943E-05
227 4.26 9.2875E-05
228 4.27 9.3936E-05
229 4.28 9.4883E-05
230 4.29 9.5861E-05
231 4.3 9.681E-05
232 4.31 9.7746E-05
233 4.32 9.8663E-05
234 4.33 9.967E-05
235 4.34 0.000100628
236 4.35 0.000101517
237 4.36 0.00010248
238 4.37 0.000103361
239 4.38 0.000104378
240 4.39 0.000105262
241 4.4 0.000106208
242 4.41 0.000107057
243 4.42 0.000107979
