
VD= 1 to 6 in 0.01 step
NO. VD ID
 V A
411 5.1 7.1668E-05
412 5.11 7.1744E-05
413 5.12 7.1746E-05
414 5.13 7.1694E-05
415 5.14 7.1721E-05
416 5.15 7.1774E-05
417 5.16 7.1718E-05
418 5.17 7.1705E-05
419 5.18 7.1768E-05
420 5.19 7.174E-05
421 5.2 7.1697E-05
422 5.21 7.1756E-05
423 5.22 7.1786E-05
424 5.23 7.1725E-05
425 5.24 7.1735E-05
426 5.25 7.1781E-05
427 5.26 7.1738E-05
428 5.27 7.1707E-05
429 5.28 7.1781E-05
430 5.29 7.1782E-05
431 5.3 7.1725E-05
432 5.31 7.1761E-05
433 5.32 7.1814E-05
434 5.33 7.1758E-05
435 5.34 7.1747E-05
436 5.35 7.181E-05
437 5.36 7.1781E-05
438 5.37 7.1735E-05
439 5.38 7.1803E-05
440 5.39 7.1823E-05
441 5.4 7.1768E-05
442 5.41 7.1781E-05
443 5.42 7.1833E-05
444 5.43 7.178E-05
445 5.44 7.1753E-05
446 5.45 7.183E-05
447 5.46 7.1832E-05
448 5.47 7.1781E-05
449 5.48 7.1815E-05
450 5.49 7.1865E-05
451 5.5 7.1807E-05
452 5.51 7.1799E-05
453 5.52 7.1865E-05
454 5.53 7.1833E-05
455 5.54 7.179E-05
456 5.55 7.1858E-05
457 5.56 7.1883E-05
458 5.57 7.1826E-05
459 5.58 7.1844E-05
460 5.59 7.1893E-05
461 5.6 7.1847E-05
462 5.61 7.1819E-05
463 5.62 7.1895E-05
464 5.63 7.1898E-05
465 5.64 7.1851E-05
466 5.65 7.1889E-05
467 5.66 7.1938E-05
468 5.67 7.1884E-05
469 5.68 7.1869E-05
470 5.69 7.1939E-05
471 5.7 7.192E-05
472 5.71 7.1882E-05
473 5.72 7.1939E-05
474 5.73 7.1973E-05
475 5.74 7.1917E-05
476 5.75 7.1919E-05
477 5.76 7.1976E-05
478 5.77 7.1946E-05
479 5.78 7.1909E-05
480 5.79 7.1985E-05
481 5.8 7.1997E-05
482 5.81 7.195E-05
483 5.82 7.1978E-05
484 5.83 7.2038E-05
485 5.84 7.1987E-05
486 5.85 7.1961E-05
487 5.86 7.2038E-05
488 5.87 7.2039E-05
489 5.88 7.2001E-05
490 5.89 7.2052E-05
491 5.9 7.2089E-05
492 5.91 7.2035E-05
493 5.92 7.2035E-05
494 5.93 7.2103E-05
495 5.94 7.2081E-05
496 5.95 7.2045E-05
497 5.96 7.211E-05
498 5.97 7.2147E-05
499 5.98 7.2094E-05
500 5.99 7.211E-05
501 6 7.2166E-05
