
VG= 1.5 to 6.5 in 0.01 step
NO. VG ID
 V A
1 1.5 -2.4544E-08
2 1.51 5.687E-09
3 1.52 3.5572E-08
4 1.53 -2.8835E-08
5 1.54 2.3323E-08
6 1.55 5.667E-09
7 1.56 -3.8858E-08
8 1.57 2.7036E-08
9 1.58 -5.303E-09
10 1.59 -4.1953E-08
11 1.6 2.1904E-08
12 1.61 7.524E-09
13 1.62 -3.7193E-08
14 1.63 2.5771E-08
15 1.64 -3.211E-09
16 1.65 -4.2859E-08
17 1.66 2.036E-08
18 1.67 9.993E-09
19 1.68 -3.4761E-08
20 1.69 2.5378E-08
21 1.7 -6.98E-10
22 1.71 -4.211E-08
23 1.72 2.0082E-08
24 1.73 1.1666E-08
25 1.74 -3.2115E-08
26 1.75 2.4714E-08
27 1.76 2.076E-09
28 1.77 -4.0057E-08
29 1.78 1.9851E-08
30 1.79 1.3462E-08
31 1.8 -2.9932E-08
32 1.81 2.3706E-08
33 1.82 4.409E-09
34 1.83 -3.9239E-08
35 1.84 2.7714E-08
36 1.85 -6.499E-09
37 1.86 -4.0879E-08
38 1.87 2.2619E-08
39 1.88 6.479E-09
40 1.89 -3.8383E-08
41 1.9 2.6274E-08
42 1.91 -4.537E-09
43 1.92 -4.2364E-08
44 1.93 2.0941E-08
45 1.94 8.743E-09
46 1.95 -3.5918E-08
47 1.96 2.5408E-08
48 1.97 -2.074E-09
49 1.98 -4.2452E-08
50 1.99 2.0137E-08
51 2 1.0728E-08
52 2.01 -3.3401E-08
53 2.02 2.5158E-08
54 2.03 4.83E-10
55 2.04 -4.0863E-08
56 2.05 1.9788E-08
57 2.06 1.2341E-08
58 2.07 -3.0997E-08
59 2.08 2.4049E-08
60 2.09 2.896E-09
61 2.1 -3.9352E-08
62 2.11 2.8333E-08
63 2.12 -7.542E-09
64 2.13 -3.9552E-08
65 2.14 2.3121E-08
66 2.15 5.182E-09
67 2.16 -3.8945E-08
68 2.17 2.6829E-08
69 2.18 -5.644E-09
70 2.19 -4.1579E-08
71 2.2 2.1837E-08
72 2.21 7.037E-09
73 2.22 -3.7476E-08
74 2.23 2.5496E-08
75 2.24 -3.764E-09
76 2.25 -4.2787E-08
77 2.26 2.0187E-08
78 2.27 9.292E-09
79 2.28 -3.5248E-08
80 2.29 2.4842E-08
81 2.3 -1.396E-09
82 2.31 -4.2562E-08
83 2.32 1.9529E-08
84 2.33 1.1084E-08
85 2.34 -3.2557E-08
86 2.35 2.4234E-08
87 2.36 1.289E-09
88 2.37 -4.0601E-08
89 2.38 1.9345E-08
90 2.39 1.2752E-08
91 2.4 -3.0181E-08
92 2.41 2.3533E-08
93 2.42 3.872E-09
94 2.43 -3.9449E-08
95 2.44 2.7653E-08
96 2.45 -6.891E-09
97 2.46 -4.0855E-08
98 2.47 2.2368E-08
99 2.48 5.901E-09
100 2.49 -3.8675E-08
101 2.5 2.608E-08
102 2.51 -4.858E-09
103 2.52 -4.2531E-08
104 2.53 2.0957E-08
105 2.54 8.193E-09
106 2.55 -3.6384E-08
107 2.56 2.5426E-08
108 2.57 -2.471E-09
109 2.58 -4.2758E-08
110 2.59 2.0304E-08
111 2.6 1.102E-08
112 2.61 -3.2989E-08
113 2.62 2.6098E-08
114 2.63 1.535E-09
115 2.64 -3.9594E-08
116 2.65 2.2051E-08
117 2.66 1.5181E-08
118 2.67 -2.7225E-08
119 2.68 2.9622E-08
120 2.69 9.789E-09
121 2.7 -3.0712E-08
122 2.71 3.1148E-08
123 2.72 2.8936E-08
124 2.73 -2.0757E-08
125 2.74 4.6891E-08
126 2.75 3.4538E-08
127 2.76 8.239E-09
128 2.77 7.204E-08
129 2.78 4.9092E-08
130 2.79 2.4322E-08
131 2.8 1.00566E-07
132 2.81 7.139E-08
133 2.82 1.3869E-07
134 2.83 1.3867E-07
135 2.84 1.247E-07
136 2.85 1.7313E-07
137 2.86 2.3384E-07
138 2.87 2.0747E-07
139 2.88 1.9959E-07
140 2.89 2.9049E-07
141 2.9 3.1858E-07
142 2.91 3.0682E-07
143 2.92 3.4338E-07
144 2.93 4.1714E-07
145 2.94 4.2436E-07
146 2.95 4.1901E-07
147 2.96 5.0546E-07
148 2.97 5.5762E-07
149 2.98 5.4898E-07
150 2.99 5.6827E-07
151 3 6.549E-07
152 3.01 6.8624E-07
153 3.02 6.8324E-07
154 3.03 7.4465E-07
155 3.04 8.228E-07
156 3.05 8.1582E-07
157 3.06 8.2435E-07
158 3.07 9.2143E-07
159 3.08 9.7554E-07
160 3.09 9.69E-07
161 3.1 1.00439E-06
162 3.11 1.09426E-06
163 3.12 1.11262E-06
164 3.13 1.10778E-06
165 3.14 1.2167E-06
166 3.15 1.2378E-06
167 3.16 1.2477E-06
168 3.17 1.3137E-06
169 3.18 1.3953E-06
170 3.19 1.386E-06
171 3.2 1.3938E-06
172 3.21 1.4989E-06
173 3.22 1.5401E-06
174 3.23 1.5402E-06
175 3.24 1.5942E-06
176 3.25 1.6734E-06
177 3.26 1.6903E-06
178 3.27 1.6926E-06
179 3.28 1.7893E-06
180 3.29 1.8503E-06
181 3.3 1.8453E-06
182 3.31 1.8755E-06
183 3.32 1.962E-06
184 3.33 1.9989E-06
185 3.34 2.005E-06
186 3.35 2.0706E-06
187 3.36 2.1511E-06
188 3.37 2.1438E-06
189 3.38 2.1579E-06
190 3.39 2.261E-06
191 3.4 2.3123E-06
