
VG= 1 to 6 in 0.1 step
NO. VG ID
 V A
1 1 1.9958E-09
2 1.1 1.2033E-09
3 1.2 -4.5074E-09
4 1.3 5.8867E-09
5 1.4 -7.2512E-09
6 1.5 6.7607E-09
7 1.6 -7.0743E-09
8 1.7 6.2833E-09
9 1.8 -3.5023E-09
10 1.9 2.5529E-09
11 2 1.1453E-08
12 2.1 2.7329E-07
13 2.2 2.4472E-06
14 2.3 9.8624E-06
15 2.4 2.196E-05
16 2.5 3.5238E-05
17 2.6 4.8054E-05
18 2.7 6.0278E-05
19 2.8 7.1803E-05
20 2.9 8.2674E-05
21 3 9.3033E-05
22 3.1 0.000102896
23 3.2 0.000112309
24 3.3 0.00012137
25 3.4 0.00013007
26 3.5 0.0001385
27 3.6 0.0001465
28 3.7 0.00015425
29 3.8 0.00016178
30 3.9 0.00016898
31 4 0.00017603
32 4.1 0.00018268
33 4.2 0.00018916
34 4.3 0.00019547
35 4.4 0.00020155
36 4.5 0.00020745
37 4.6 0.00021304
38 4.7 0.00021846
39 4.8 0.00022375
40 4.9 0.00022874
41 5 0.00023368
42 5.1 0.00023831
43 5.2 0.00024279
44 5.3 0.00024712
45 5.4 0.00025127
46 5.5 0.00025531
47 5.6 0.00025909
48 5.7 0.00026274
49 5.8 0.0002663
50 5.9 0.00026965
51 6 0.00027299
