
VG= 0.5 to 5.5 in 0.01 step
NO. VG VD ID
 V V A
1 0.5 5.5 2.9359E-08
2 0.51 5.5 6.575E-09
3 0.52 5.5 -4.8178E-08
4 0.53 5.5 3.4298E-08
5 0.54 5.5 -7.541E-09
6 0.55 5.5 -5.0549E-08
7 0.56 5.5 2.7888E-08
8 0.57 5.5 8.93E-09
9 0.58 5.5 -4.6928E-08
10 0.59 5.5 3.2914E-08
11 0.6 5.5 -5.239E-09
12 0.61 5.5 -5.235E-08
13 0.62 5.5 2.58E-08
14 0.63 5.5 1.1521E-08
15 0.64 5.5 -4.4503E-08
16 0.65 5.5 3.1742E-08
17 0.66 5.5 -2.569E-09
18 0.67 5.5 -5.2691E-08
19 0.68 5.5 2.4446E-08
20 0.69 5.5 1.3982E-08
21 0.7 5.5 -4.1405E-08
22 0.71 5.5 3.1446E-08
23 0.72 5.5 3.8E-10
24 0.73 5.5 -5.0926E-08
25 0.74 5.5 2.4016E-08
26 0.75 5.5 1.6148E-08
27 0.76 5.5 -3.846E-08
28 0.77 5.5 3.0601E-08
29 0.78 5.5 3.549E-09
30 0.79 5.5 -4.9115E-08
31 0.8 5.5 2.3848E-08
32 0.81 5.5 1.8014E-08
33 0.82 5.5 -3.6193E-08
34 0.83 5.5 2.947E-08
35 0.84 5.5 6.209E-09
36 0.85 5.5 -4.8272E-08
37 0.86 5.5 3.4504E-08
38 0.87 5.5 -7.968E-09
39 0.88 5.5 -5.0301E-08
40 0.89 5.5 2.7941E-08
41 0.9 5.5 8.49E-09
42 0.91 5.5 -4.7245E-08
43 0.92 5.5 3.291E-08
44 0.93 5.5 -5.578E-09
45 0.94 5.5 -5.2128E-08
46 0.95 5.5 2.6128E-08
47 0.96 5.5 1.0919E-08
48 0.97 5.5 -4.4927E-08
49 0.98 5.5 3.2049E-08
50 0.99 5.5 -3.096E-09
51 1 5.5 -5.2475E-08
52 1.01 5.5 2.4688E-08
53 1.02 5.5 1.3542E-08
54 1.03 5.5 -4.1896E-08
55 1.04 5.5 3.1491E-08
56 1.05 5.5 -3.1E-11
57 1.06 5.5 -5.1247E-08
58 1.07 5.5 2.4368E-08
59 1.08 5.5 1.5813E-08
60 1.09 5.5 -3.8952E-08
61 1.1 5.5 3.0736E-08
62 1.11 5.5 3.177E-09
63 1.12 5.5 -4.9167E-08
64 1.13 5.5 2.3929E-08
65 1.14 5.5 1.7817E-08
66 1.15 5.5 -3.6719E-08
67 1.16 5.5 2.9625E-08
68 1.17 5.5 5.923E-09
69 1.18 5.5 -4.8187E-08
70 1.19 5.5 3.508E-08
71 1.2 5.5 -8.181E-09
72 1.21 5.5 -4.9614E-08
73 1.22 5.5 2.87E-08
74 1.23 5.5 8.618E-09
75 1.24 5.5 -4.6816E-08
76 1.25 5.5 3.4016E-08
77 1.26 5.5 -4.847E-09
78 1.27 5.5 -5.0506E-08
79 1.28 5.5 2.8378E-08
80 1.29 5.5 1.2683E-08
81 1.3 5.5 -4.2202E-08
82 1.31 5.5 3.6091E-08
83 1.32 5.5 1.931E-09
84 1.33 5.5 -4.5798E-08
85 1.34 5.5 3.3656E-08
86 1.35 5.5 2.4836E-08
87 1.36 5.5 -2.7378E-08
88 1.37 5.5 3.9929E-08
89 1.38 5.5 5.1097E-08
90 1.39 5.5 -2.173E-09
91 1.4 5.5 5.1447E-08
92 1.41 5.5 9.1145E-08
93 1.42 5.5 3.5435E-08
94 1.43 5.5 6.9066E-08
95 1.44 5.5 1.04878E-07
96 1.45 5.5 1.4673E-07
97 1.46 5.5 1.4134E-07
98 1.47 5.5 1.2538E-07
99 1.48 5.5 2.1731E-07
100 1.49 5.5 2.7861E-07
101 1.5 5.5 2.5772E-07
102 1.51 5.5 2.8291E-07
103 1.52 5.5 3.9995E-07
104 1.53 5.5 4.5166E-07
105 1.54 5.5 4.5999E-07
106 1.55 5.5 5.5539E-07
107 1.56 5.5 6.7736E-07
108 1.57 5.5 7.07E-07
109 1.58 5.5 7.5524E-07
110 1.59 5.5 9.2078E-07
111 1.6 5.5 1.03869E-06
112 1.61 5.5 1.08374E-06
113 1.62 5.5 1.2413E-06
114 1.63 5.5 1.3881E-06
115 1.64 5.5 1.4474E-06
116 1.65 5.5 1.6028E-06
117 1.66 5.5 1.6986E-06
118 1.67 5.5 1.9256E-06
119 1.68 5.5 2.0771E-06
120 1.69 5.5 2.1848E-06
121 1.7 5.5 2.4241E-06
122 1.71 5.5 2.6031E-06
123 1.72 5.5 2.7323E-06
124 1.73 5.5 2.9902E-06
125 1.74 5.5 3.2158E-06
126 1.75 5.5 3.3577E-06
127 1.76 5.5 3.5968E-06
128 1.77 5.5 3.871E-06
129 1.78 5.5 4.055E-06
130 1.79 5.5 4.2936E-06
131 1.8 5.5 4.599E-06
132 1.81 5.5 4.8001E-06
133 1.82 5.5 5.0386E-06
134 1.83 5.5 5.4021E-06
135 1.84 5.5 5.6443E-06
136 1.85 5.5 5.8803E-06
137 1.86 5.5 6.2514E-06
138 1.87 5.5 6.5407E-06
139 1.88 5.5 6.8193E-06
140 1.89 5.5 7.199E-06
141 1.9 5.5 7.5285E-06
142 1.91 5.5 7.8028E-06
143 1.92 5.5 8.1882E-06
144 1.93 5.5 8.5934E-06
145 1.94 5.5 8.8814E-06
146 1.95 5.5 9.2637E-06
147 1.96 5.5 9.6896E-06
148 1.97 5.5 1.00042E-05
149 1.98 5.5 1.03853E-05
150 1.99 5.5 1.08691E-05
