
VG= 1.5 to 6.5 in 0.01 step
NO. VG ID
 V A
1 1.5 -1.1944E-08
2 1.51 -4.2196E-08
3 1.52 2.9857E-08
4 1.53 1.862E-09
5 1.54 -4.7959E-08
6 1.55 2.3017E-08
7 1.56 1.6309E-08
8 1.57 -3.6146E-08
9 1.58 2.8936E-08
10 1.59 4.564E-09
11 1.6 -4.6727E-08
12 1.61 3.3931E-08
13 1.62 -8.772E-09
14 1.63 -4.71E-08
15 1.64 2.7702E-08
16 1.65 6.93E-09
17 1.66 -4.6046E-08
18 1.67 3.2595E-08
19 1.68 -6.655E-09
20 1.69 -4.9167E-08
21 1.7 2.6167E-08
22 1.71 9.149E-09
23 1.72 -4.4477E-08
24 1.73 3.1216E-08
25 1.74 -4.367E-09
26 1.75 -5.0362E-08
27 1.76 2.4276E-08
28 1.77 1.1389E-08
29 1.78 -4.1863E-08
30 1.79 3.0621E-08
31 1.8 -1.787E-09
32 1.81 -4.9995E-08
33 1.82 2.326E-08
34 1.83 1.3822E-08
35 1.84 -3.9311E-08
36 1.85 3.0103E-08
37 1.86 1.181E-09
38 1.87 -4.8187E-08
39 1.88 2.3107E-08
40 1.89 1.5674E-08
41 1.9 -3.6513E-08
42 1.91 2.9114E-08
43 1.92 3.853E-09
44 1.93 -4.665E-08
45 1.94 3.4017E-08
46 1.95 -9.28E-09
47 1.96 -4.6414E-08
48 1.97 2.7871E-08
49 1.98 6.249E-09
50 1.99 -4.6171E-08
51 2 3.3141E-08
52 2.01 -7.315E-09
53 2.02 -4.8486E-08
54 2.03 2.6478E-08
55 2.04 8.467E-09
56 2.05 -4.4895E-08
57 2.06 3.1664E-08
58 2.07 -4.963E-09
59 2.08 -4.996E-08
60 2.09 2.4681E-08
61 2.1 1.0732E-08
62 2.11 -4.2516E-08
63 2.12 3.0684E-08
64 2.13 -2.442E-09
65 2.14 -5.0188E-08
66 2.15 2.3576E-08
67 2.16 1.3374E-08
68 2.17 -3.992E-08
69 2.18 3.0073E-08
70 2.19 3.8E-10
71 2.2 -4.8962E-08
72 2.21 2.3177E-08
73 2.22 1.5136E-08
74 2.23 -3.7209E-08
75 2.24 2.9312E-08
76 2.25 3.107E-09
77 2.26 -4.6823E-08
78 2.27 2.2844E-08
79 2.28 1.7155E-08
80 2.29 -3.5121E-08
81 2.3 2.8188E-08
82 2.31 5.644E-09
83 2.32 -4.6269E-08
84 2.33 3.3394E-08
85 2.34 -7.707E-09
86 2.35 -4.7939E-08
87 2.36 2.6812E-08
88 2.37 7.961E-09
89 2.38 -4.5239E-08
90 2.39 3.1867E-08
91 2.4 -5.629E-09
92 2.41 -4.9673E-08
93 2.42 2.5116E-08
94 2.43 1.0083E-08
95 2.44 -4.329E-08
96 2.45 3.0832E-08
97 2.46 -3.299E-09
98 2.47 -5.0401E-08
99 2.48 2.362E-08
100 2.49 1.2816E-08
101 2.5 -4.0672E-08
102 2.51 3.0354E-08
103 2.52 -3.46E-10
104 2.53 -4.8948E-08
105 2.54 2.3345E-08
106 2.55 1.478E-08
107 2.56 -3.7865E-08
108 2.57 2.9892E-08
109 2.58 2.833E-09
110 2.59 -4.6665E-08
111 2.6 2.3785E-08
112 2.61 1.7669E-08
113 2.62 -3.4065E-08
114 2.63 3.0475E-08
115 2.64 7.531E-09
116 2.65 -4.2865E-08
117 2.66 2.6843E-08
118 2.67 2.4542E-08
119 2.68 -2.5762E-08
120 2.69 3.7642E-08
121 2.7 2.0859E-08
122 2.71 -2.7786E-08
123 2.72 4.4171E-08
124 2.73 4.9E-08
125 2.74 3.215E-09
126 2.75 5.9977E-08
127 2.76 9.1352E-08
128 2.77 3.9678E-08
129 2.78 8.1504E-08
130 2.79 9.028E-08
131 2.8 1.5328E-07
132 2.81 1.2851E-07
133 2.82 1.1105E-07
134 2.83 2.0412E-07
135 2.84 2.5498E-07
136 2.85 2.2101E-07
137 2.86 2.4532E-07
138 2.87 3.4041E-07
139 2.88 3.5019E-07
140 2.89 3.4538E-07
141 2.9 4.1971E-07
142 2.91 4.9973E-07
143 2.92 4.803E-07
144 2.93 4.8362E-07
145 2.94 5.9931E-07
146 2.95 6.431E-07
147 2.96 6.3268E-07
148 2.97 6.9398E-07
149 2.98 7.8422E-07
150 2.99 7.9669E-07
151 3 7.9877E-07
152 3.01 9.0623E-07
153 3.02 9.8241E-07
154 3.03 9.6844E-07
155 3.04 1.00151E-06
156 3.05 1.10801E-06
157 3.06 1.1604E-06
158 3.07 1.1844E-06
159 3.08 1.187E-06
160 3.09 1.2984E-06
161 3.1 1.3684E-06
162 3.11 1.3594E-06
163 3.12 1.3951E-06
164 3.13 1.5027E-06
165 3.14 1.5473E-06
166 3.15 1.5484E-06
167 3.16 1.6251E-06
168 3.17 1.7217E-06
169 3.18 1.7175E-06
170 3.19 1.7346E-06
171 3.2 1.8527E-06
172 3.21 1.9162E-06
173 3.22 1.911E-06
174 3.23 1.964E-06
