
VG= 0 to 5 in 0.01 step
NO. VG VD ID
 V V A
333 3.32 5 0.00023963
334 3.33 5 0.00024154
335 3.34 5 0.00024333
336 3.35 5 0.00024506
337 3.36 5 0.00024678
338 3.37 5 0.00024864
339 3.38 5 0.00025057
340 3.39 5 0.00025233
341 3.4 5 0.00025409
342 3.41 5 0.00025594
343 3.42 5 0.00025773
344 3.43 5 0.00025951
345 3.44 5 0.00026151
346 3.45 5 0.00026336
347 3.46 5 0.00026512
348 3.47 5 0.00026694
349 3.48 5 0.00026885
350 3.49 5 0.00027083
351 3.5 5 0.00027261
352 3.51 5 0.0002745
353 3.52 5 0.00027639
354 3.53 5 0.00027818
355 3.54 5 0.00028014
356 3.55 5 0.0002821
357 3.56 5 0.00028398
358 3.57 5 0.00028582
359 3.58 5 0.00028771
360 3.59 5 0.00028979
361 3.6 5 0.00029162
362 3.61 5 0.00029349
363 3.62 5 0.00029548
364 3.63 5 0.0002974
365 3.64 5 0.0002994
366 3.65 5 0.00030134
367 3.66 5 0.00030331
368 3.67 5 0.00030522
369 3.68 5 0.0003071
370 3.69 5 0.00030926
371 3.7 5 0.00031119
372 3.71 5 0.00031308
373 3.72 5 0.00031503
374 3.73 5 0.00031704
375 3.74 5 0.00031899
376 3.75 5 0.00032105
377 3.76 5 0.00032307
378 3.77 5 0.0003251
379 3.78 5 0.000327
380 3.79 5 0.00032898
381 3.8 5 0.00033117
382 3.81 5 0.00033313
383 3.82 5 0.00033511
384 3.83 5 0.00033716
385 3.84 5 0.00033918
386 3.85 5 0.00034129
387 3.86 5 0.0003433
388 3.87 5 0.00034537
389 3.88 5 0.00034742
390 3.89 5 0.00034936
391 3.9 5 0.00035158
392 3.91 5 0.00035369
393 3.92 5 0.00035567
394 3.93 5 0.00035768
395 3.94 5 0.00035979
396 3.95 5 0.00036201
397 3.96 5 0.00036403
398 3.97 5 0.0003661
399 3.98 5 0.00036823
400 3.99 5 0.00037023
401 4 5 0.00037227
402 4.01 5 0.00037459
403 4.02 5 0.00037667
404 4.03 5 0.00037873
405 4.04 5 0.00038078
406 4.05 5 0.00038294
407 4.06 5 0.00038519
408 4.07 5 0.00038724
409 4.08 5 0.0003894
410 4.09 5 0.00039152
411 4.1 5 0.00039358
412 4.11 5 0.00039587
413 4.12 5 0.00039804
414 4.13 5 0.00040016
415 4.14 5 0.00040223
416 4.15 5 0.00040442
417 4.16 5 0.00040676
418 4.17 5 0.00040883
419 4.18 5 0.00041093
420 4.19 5 0.00041315
421 4.2 5 0.00041532
422 4.21 5 0.00041758
423 4.22 5 0.00041977
424 4.23 5 0.000422
425 4.24 5 0.00042408
426 4.25 5 0.00042623
427 4.26 5 0.00042863
428 4.27 5 0.00043085
429 4.28 5 0.00043296
430 4.29 5 0.00043516
431 4.3 5 0.00043739
432 4.31 5 0.00043956
433 4.32 5 0.00044189
434 4.33 5 0.00044413
435 4.34 5 0.00044635
436 4.35 5 0.0004485
437 4.36 5 0.00045072
438 4.37 5 0.00045319
439 4.38 5 0.00045535
440 4.39 5 0.00045754
441 4.4 5 0.00045982
442 4.41 5 0.00046207
443 4.42 5 0.00046442
444 4.43 5 0.0004666
445 4.44 5 0.0004689
446 4.45 5 0.00047115
447 4.46 5 0.00047334
448 4.47 5 0.00047577
449 4.48 5 0.0004781
450 4.49 5 0.00048025
451 4.5 5 0.00048251
452 4.51 5 0.00048482
453 4.52 5 0.00048727
454 4.53 5 0.0004895
455 4.54 5 0.00049178
456 4.55 5 0.00049409
457 4.56 5 0.00049632
458 4.57 5 0.00049873
459 4.58 5 0.00050106
460 4.59 5 0.00050339
461 4.6 5 0.00050559
462 4.61 5 0.00050791
463 4.62 5 0.00051025
464 4.63 5 0.0005127
465 4.64 5 0.00051496
466 4.65 5 0.00051733
467 4.66 5 0.00051967
468 4.67 5 0.00052188
469 4.68 5 0.00052434
470 4.69 5 0.00052673
471 4.7 5 0.00052902
472 4.71 5 0.00053129
473 4.72 5 0.00053365
474 4.73 5 0.0005362
475 4.74 5 0.00053845
476 4.75 5 0.00054077
477 4.76 5 0.00054316
478 4.77 5 0.00054548
479 4.78 5 0.00054796
480 4.79 5 0.00055034
481 4.8 5 0.00055273
482 4.81 5 0.00055501
483 4.82 5 0.00055733
484 4.83 5 0.00055992
485 4.84 5 0.00056229
486 4.85 5 0.00056459
487 4.86 5 0.00056696
488 4.87 5 0.00056936
489 4.88 5 0.00057166
490 4.89 5 0.00057416
491 4.9 5 0.00057663
492 4.91 5 0.00057901
493 4.92 5 0.00058129
494 4.93 5 0.00058372
495 4.94 5 0.00058632
496 4.95 5 0.00058864
497 4.96 5 0.00059097
498 4.97 5 0.00059345
499 4.98 5 0.00059583
500 4.99 5 0.00059836
501 5 5 0.00060076
