
VD= 0 to 5 in 0.01 step
VG= 0 to 5 in 0.5 step
NO. VD VG ID
 V V A
328 3.27 0 -9.4236E-05
329 3.28 0 -9.3846E-05
330 3.29 0 -9.3522E-05
331 3.3 0 -9.3191E-05
332 3.31 0 -9.2818E-05
333 3.32 0 -9.2465E-05
334 3.33 0 -9.2109E-05
335 3.34 0 -9.1748E-05
336 3.35 0 -9.1373E-05
337 3.36 0 -9.1036E-05
338 3.37 0 -9.068E-05
339 3.38 0 -9.0266E-05
340 3.39 0 -8.9901E-05
341 3.4 0 -8.9555E-05
342 3.41 0 -8.917E-05
343 3.42 0 -8.8783E-05
344 3.43 0 -8.8401E-05
345 3.44 0 -8.8026E-05
346 3.45 0 -8.7622E-05
347 3.46 0 -8.7248E-05
348 3.47 0 -8.6884E-05
349 3.48 0 -8.6447E-05
350 3.49 0 -8.6051E-05
351 3.5 0 -8.5679E-05
352 3.51 0 -8.5284E-05
353 3.52 0 -8.4862E-05
354 3.53 0 -8.4451E-05
355 3.54 0 -8.4067E-05
356 3.55 0 -8.3641E-05
357 3.56 0 -8.3231E-05
358 3.57 0 -8.2849E-05
359 3.58 0 -8.2431E-05
360 3.59 0 -8.1968E-05
361 3.6 0 -8.1575E-05
362 3.61 0 -8.1163E-05
363 3.62 0 -8.072E-05
364 3.63 0 -8.0305E-05
365 3.64 0 -7.9874E-05
366 3.65 0 -7.9429E-05
367 3.66 0 -7.8983E-05
368 3.67 0 -7.8579E-05
369 3.68 0 -7.8151E-05
370 3.69 0 -7.7656E-05
371 3.7 0 -7.7223E-05
372 3.71 0 -7.6802E-05
373 3.72 0 -7.634E-05
374 3.73 0 -7.5891E-05
375 3.74 0 -7.5431E-05
376 3.75 0 -7.4982E-05
377 3.76 0 -7.4504E-05
378 3.77 0 -7.407E-05
379 3.78 0 -7.3631E-05
380 3.79 0 -7.311E-05
381 3.8 0 -7.2643E-05
382 3.81 0 -7.2208E-05
383 3.82 0 -7.1734E-05
384 3.83 0 -7.1248E-05
385 3.84 0 -7.0765E-05
386 3.85 0 -7.0299E-05
387 3.86 0 -6.9801E-05
388 3.87 0 -6.9329E-05
389 3.88 0 -6.8876E-05
390 3.89 0 -6.8339E-05
391 3.9 0 -6.7841E-05
392 3.91 0 -6.7379E-05
393 3.92 0 -6.6897E-05
394 3.93 0 -6.6382E-05
395 3.94 0 -6.5859E-05
396 3.95 0 -6.5387E-05
397 3.96 0 -6.4868E-05
398 3.97 0 -6.4365E-05
399 3.98 0 -6.3886E-05
400 3.99 0 -6.3341E-05
401 4 0 -6.2808E-05
402 4.01 0 -6.232E-05
403 4.02 0 -6.1826E-05
404 4.03 0 -6.1292E-05
405 4.04 0 -6.0728E-05
406 4.05 0 -6.0241E-05
407 4.06 0 -5.9712E-05
408 4.07 0 -5.9173E-05
409 4.08 0 -5.8665E-05
410 4.09 0 -5.8107E-05
411 4.1 0 -5.7555E-05
412 4.11 0 -5.7029E-05
413 4.12 0 -5.6522E-05
414 4.13 0 -5.5971E-05
415 4.14 0 -5.5373E-05
416 4.15 0 -5.4862E-05
417 4.16 0 -5.4326E-05
418 4.17 0 -5.3756E-05
