
VG= 1.5 to 6.5 in 0.01 step
NO. VG ID
 V A
1 1.5 -1.8988E-08
2 1.51 3.3956E-08
3 1.52 -7.793E-09
4 1.53 -2.9673E-08
5 1.54 2.816E-08
6 1.55 5.355E-09
7 1.56 -3.3021E-08
8 1.57 3.3169E-08
9 1.58 -5.275E-09
10 1.59 -3.1355E-08
11 1.6 2.6122E-08
12 1.61 6.982E-09
13 1.62 -3.2948E-08
14 1.63 3.2046E-08
15 1.64 -2.747E-09
16 1.65 -3.2524E-08
17 1.66 2.4105E-08
18 1.67 9.016E-09
19 1.68 -3.2703E-08
20 1.69 3.1269E-08
21 1.7 1.45E-10
22 1.71 -3.2414E-08
23 1.72 2.3067E-08
24 1.73 1.0535E-08
25 1.74 -3.1946E-08
26 1.75 3.046E-09
27 1.76 2.9586E-08
28 1.77 -2.1803E-08
29 1.78 -9.851E-09
30 1.79 3.3507E-08
31 1.8 -3.0073E-08
32 1.81 -2.59E-10
33 1.82 3.011E-08
34 1.83 -2.0586E-08
35 1.84 -1.1783E-08
36 1.85 3.3095E-08
37 1.86 -2.8852E-08
38 1.87 -3.181E-09
39 1.88 3.0928E-08
40 1.89 -3.2603E-08
41 1.9 9.501E-09
42 1.91 2.5232E-08
43 1.92 -2.7139E-08
44 1.93 -5.26E-09
45 1.94 3.2039E-08
46 1.95 -3.2062E-08
47 1.96 6.661E-09
48 1.97 2.7307E-08
49 1.98 -2.4878E-08
50 1.99 -7.037E-09
51 2 3.2897E-08
52 2.01 -3.1213E-08
53 2.02 3.86E-09
54 2.03 2.9038E-08
55 2.04 -2.2492E-08
56 2.05 -9.339E-09
57 2.06 3.3332E-08
58 2.07 -3.0292E-08
59 2.08 7.73E-10
60 2.09 2.9878E-08
61 2.1 -2.0961E-08
62 2.11 -1.0692E-08
63 2.12 3.3046E-08
64 2.13 -2.9287E-08
65 2.14 -1.644E-09
66 2.15 2.9779E-08
67 2.16 -2.0081E-08
68 2.17 -1.1779E-08
69 2.18 3.2511E-08
70 2.19 -2.7535E-08
