
VD= 2.5 to 7.5 in 0.01 step
NO. VD ID
 V A
1 2.5 3.7325E-07
2 2.51 7.4519E-06
3 2.52 1.4892E-05
4 2.53 2.1847E-05
5 2.54 2.8601E-05
6 2.55 3.5202E-05
7 2.56 4.1764E-05
8 2.57 4.8777E-05
9 2.58 5.5141E-05
10 2.59 6.1387E-05
11 2.6 6.7622E-05
12 2.61 7.3742E-05
13 2.62 8.0171E-05
14 2.63 8.6141E-05
15 2.64 9.2E-05
16 2.65 9.7678E-05
17 2.66 0.000103293
18 2.67 0.000109319
19 2.68 0.00011474
20 2.69 0.00012012
21 2.7 0.00012535
22 2.71 0.00013048
23 2.72 0.00013601
24 2.73 0.00014103
25 2.74 0.00014585
26 2.75 0.00015064
27 2.76 0.00015537
28 2.77 0.00016031
29 2.78 0.00016475
30 2.79 0.0001692
31 2.8 0.00017351
32 2.81 0.00017769
33 2.82 0.00018217
34 2.83 0.00018622
35 2.84 0.00019016
36 2.85 0.00019395
37 2.86 0.00019771
38 2.87 0.00020168
39 2.88 0.0002052
40 2.89 0.00020861
41 2.9 0.00021203
42 2.91 0.00021534
43 2.92 0.00021873
44 2.93 0.0002218
45 2.94 0.00022486
46 2.95 0.00022777
47 2.96 0.00023053
48 2.97 0.0002335
49 2.98 0.00023618
50 2.99 0.00023866
51 3 0.0002411
52 3.01 0.00024352
53 3.02 0.00024585
54 3.03 0.00024813
55 3.04 0.00025027
56 3.05 0.00025233
57 3.06 0.00025426
58 3.07 0.0002561
59 3.08 0.00025806
60 3.09 0.0002598
61 3.1 0.00026137
62 3.11 0.00026289
63 3.12 0.00026444
64 3.13 0.00026593
65 3.14 0.00026722
66 3.15 0.00026847
67 3.16 0.00026973
68 3.17 0.00027085
69 3.18 0.00027191
70 3.19 0.00027301
71 3.2 0.00027394
72 3.21 0.00027478
73 3.22 0.00027563
74 3.23 0.00027653
75 3.24 0.00027725
76 3.25 0.0002779
77 3.26 0.00027857
78 3.27 0.00027926
79 3.28 0.00027979
80 3.29 0.00028031
81 3.3 0.00028086
82 3.31 0.00028132
83 3.32 0.00028171
84 3.33 0.00028216
85 3.34 0.00028258
86 3.35 0.0002829
87 3.36 0.00028322
88 3.37 0.00028359
89 3.38 0.0002839
90 3.39 0.00028418
91 3.4 0.00028439
92 3.41 0.00028469
93 3.42 0.00028494
94 3.43 0.00028512
95 3.44 0.00028535
96 3.45 0.0002856
97 3.46 0.00028572
98 3.47 0.00028586
99 3.48 0.00028612
100 3.49 0.00028626
101 3.5 0.0002864
102 3.51 0.00028656
103 3.52 0.00028673
104 3.53 0.00028686
105 3.54 0.00028698
106 3.55 0.00028716
107 3.56 0.0002873
108 3.57 0.00028736
109 3.58 0.00028747
110 3.59 0.00028762
111 3.6 0.00028773
112 3.61 0.00028778
113 3.62 0.0002879
114 3.63 0.00028805
115 3.64 0.0002881
116 3.65 0.0002882
117 3.66 0.00028835
118 3.67 0.00028846
119 3.68 0.00028849
120 3.69 0.00028857
121 3.7 0.00028869
122 3.71 0.00028878
123 3.72 0.0002888
124 3.73 0.00028892
125 3.74 0.00028904
126 3.75 0.00028906
127 3.76 0.00028915
128 3.77 0.00028928
129 3.78 0.00028935
130 3.79 0.00028937
131 3.8 0.00028945
132 3.81 0.00028955
133 3.82 0.00028961
134 3.83 0.00028964
135 3.84 0.00028972
136 3.85 0.00028983
137 3.86 0.00028983
138 3.87 0.00028986
139 3.88 0.00029001
140 3.89 0.00029009
141 3.9 0.00029009
142 3.91 0.00029015
143 3.92 0.00029028
144 3.93 0.00029029
145 3.94 0.00029033
146 3.95 0.00029042
147 3.96 0.0002905
148 3.97 0.0002905
149 3.98 0.00029052
150 3.99 0.00029065
151 4 0.00029069
152 4.01 0.00029069
153 4.02 0.00029079
154 4.03 0.00029087
155 4.04 0.00029086
156 4.05 0.00029093
157 4.06 0.00029102
158 4.07 0.00029107
159 4.08 0.0002911
160 4.09 0.00029111
161 4.1 0.00029121
162 4.11 0.00029123
163 4.12 0.00029125
164 4.13 0.00029138
165 4.14 0.0002914
166 4.15 0.00029139
167 4.16 0.00029146
168 4.17 0.00029157
169 4.18 0.0002916
170 4.19 0.0002916
171 4.2 0.00029163
172 4.21 0.00029174
173 4.22 0.00029174
174 4.23 0.00029178
175 4.24 0.00029184
176 4.25 0.00029191
177 4.26 0.00029187
178 4.27 0.00029193
179 4.28 0.00029204
180 4.29 0.00029205
181 4.3 0.00029208
182 4.31 0.00029212
183 4.32 0.00029219
184 4.33 0.00029219
185 4.34 0.00029223
186 4.35 0.0002923
187 4.36 0.00029235
188 4.37 0.00029236
189 4.38 0.00029241
190 4.39 0.00029247
191 4.4 0.00029246
192 4.41 0.00029249
193 4.42 0.00029256
194 4.43 0.00029264
195 4.44 0.00029264
196 4.45 0.00029264
197 4.46 0.00029272
198 4.47 0.00029277
199 4.48 0.00029276
200 4.49 0.00029283
201 4.5 0.0002929
202 4.51 0.00029288
203 4.52 0.00029291
204 4.53 0.00029301
205 4.54 0.00029304
206 4.55 0.00029301
207 4.56 0.00029307
208 4.57 0.00029312
209 4.58 0.00029312
210 4.59 0.00029315
211 4.6 0.00029324
212 4.61 0.0002933
213 4.62 0.00029327
214 4.63 0.00029327
215 4.64 0.00029338
216 4.65 0.00029341
217 4.66 0.00029338
218 4.67 0.00029344
219 4.68 0.00029349
220 4.69 0.00029349
221 4.7 0.00029351
222 4.71 0.00029355
223 4.72 0.00029366
224 4.73 0.00029365
225 4.74 0.00029365
226 4.75 0.00029374
227 4.76 0.00029372
228 4.77 0.00029376
229 4.78 0.0002938
230 4.79 0.00029387
231 4.8 0.00029385
232 4.81 0.00029389
233 4.82 0.00029394
234 4.83 0.00029397
235 4.84 0.00029395
236 4.85 0.00029402
237 4.86 0.00029408
238 4.87 0.00029406
239 4.88 0.00029407
240 4.89 0.00029414
241 4.9 0.0002942
242 4.91 0.00029419
243 4.92 0.00029422
244 4.93 0.00029426
245 4.94 0.00029429
246 4.95 0.00029429
247 4.96 0.00029435
248 4.97 0.0002944
249 4.98 0.0002944
250 4.99 0.0002944
251 5 0.00029449
252 5.01 0.00029452
253 5.02 0.0002945
254 5.03 0.00029452
255 5.04 0.0002946
256 5.05 0.00029461
257 5.06 0.0002946
258 5.07 0.00029466
259 5.08 0.00029467
260 5.09 0.00029467
261 5.1 0.00029472
262 5.11 0.0002948
263 5.12 0.00029481
264 5.13 0.00029481
265 5.14 0.00029484
266 5.15 0.00029491
267 5.16 0.00029487
268 5.17 0.00029488
269 5.18 0.00029497
270 5.19 0.000295
271 5.2 0.00029498
272 5.21 0.00029505
273 5.22 0.00029512
274 5.23 0.00029513
275 5.24 0.00029509
276 5.25 0.00029514
277 5.26 0.00029521
278 5.27 0.00029516
279 5.28 0.0002952
280 5.29 0.00029527
281 5.3 0.00029532
282 5.31 0.00029532
283 5.32 0.00029537
284 5.33 0.00029545
285 5.34 0.0002954
286 5.35 0.00029542
287 5.36 0.0002955
288 5.37 0.00029551
289 5.38 0.0002955
290 5.39 0.00029551
291 5.4 0.00029556
292 5.41 0.00029558
293 5.42 0.00029557
294 5.43 0.00029562
295 5.44 0.00029572
296 5.45 0.00029571
297 5.46 0.00029571
298 5.47 0.00029575
299 5.48 0.00029581
300 5.49 0.00029576
301 5.5 0.00029581
302 5.51 0.00029586
303 5.52 0.00029592
304 5.53 0.00029586
305 5.54 0.00029595
306 5.55 0.00029599
307 5.56 0.00029596
308 5.57 0.00029595
309 5.58 0.00029602
310 5.59 0.00029609
311 5.6 0.00029607
312 5.61 0.0002961
313 5.62 0.0002962
314 5.63 0.00029617
315 5.64 0.00029616
316 5.65 0.00029624
317 5.66 0.00029626
318 5.67 0.00029627
319 5.68 0.00029626
320 5.69 0.00029634
321 5.7 0.00029636
322 5.71 0.00029633
323 5.72 0.0002964
324 5.73 0.00029645
325 5.74 0.00029641
326 5.75 0.00029646
327 5.76 0.00029654
328 5.77 0.00029656
329 5.78 0.00029654
330 5.79 0.00029659
331 5.8 0.00029664
332 5.81 0.00029666
333 5.82 0.00029664
334 5.83 0.0002967
335 5.84 0.00029673
336 5.85 0.00029673
337 5.86 0.00029676
338 5.87 0.00029682
339 5.88 0.00029684
340 5.89 0.0002968
341 5.9 0.00029686
342 5.91 0.00029689
343 5.92 0.00029689
344 5.93 0.00029688
345 5.94 0.00029696
346 5.95 0.00029697
347 5.96 0.00029698
348 5.97 0.00029697
349 5.98 0.00029707
350 5.99 0.00029709
351 6 0.00029706
352 6.01 0.0002971
353 6.02 0.00029717
354 6.03 0.00029713
355 6.04 0.00029715
356 6.05 0.00029724
357 6.06 0.00029727
358 6.07 0.00029725
359 6.08 0.00029729
360 6.09 0.00029735
361 6.1 0.00029736
362 6.11 0.00029733
363 6.12 0.0002974
364 6.13 0.00029743
365 6.14 0.00029745
366 6.15 0.00029742
367 6.16 0.00029754
368 6.17 0.00029756
369 6.18 0.00029753
370 6.19 0.0002976
371 6.2 0.00029766
372 6.21 0.00029763
373 6.22 0.00029764
374 6.23 0.0002977
375 6.24 0.00029778
376 6.25 0.00029773
377 6.26 0.00029778
378 6.27 0.00029783
379 6.28 0.00029785
380 6.29 0.00029783
381 6.3 0.00029788
382 6.31 0.00029796
383 6.32 0.00029791
384 6.33 0.00029795
385 6.34 0.00029802
386 6.35 0.00029804
387 6.36 0.00029803
388 6.37 0.00029806
389 6.38 0.00029813
390 6.39 0.00029812
391 6.4 0.00029812
392 6.41 0.00029822
393 6.42 0.00029828
394 6.43 0.00029826
395 6.44 0.00029825
396 6.45 0.00029831
397 6.46 0.00029834
398 6.47 0.00029833
399 6.48 0.00029838
400 6.49 0.00029844
401 6.5 0.00029843
402 6.51 0.00029845
403 6.52 0.0002985
404 6.53 0.00029856
405 6.54 0.00029856
406 6.55 0.00029858
407 6.56 0.00029866
408 6.57 0.00029868
409 6.58 0.00029868
410 6.59 0.00029875
411 6.6 0.0002988
412 6.61 0.00029881
413 6.62 0.00029881
414 6.63 0.00029889
415 6.64 0.00029892
416 6.65 0.00029891
417 6.66 0.00029897
418 6.67 0.00029903
419 6.68 0.00029902
420 6.69 0.00029903
421 6.7 0.00029908
422 6.71 0.00029917
423 6.72 0.00029915
424 6.73 0.00029918
425 6.74 0.00029924
426 6.75 0.00029928
427 6.76 0.00029929
428 6.77 0.00029934
429 6.78 0.00029944
430 6.79 0.00029939
431 6.8 0.00029942
432 6.81 0.00029954
433 6.82 0.00029957
434 6.83 0.00029957
435 6.84 0.00029962
436 6.85 0.00029969
437 6.86 0.00029969
438 6.87 0.00029973
439 6.88 0.00029979
440 6.89 0.00029987
441 6.9 0.00029985
442 6.91 0.00029988
443 6.92 0.00029998
444 6.93 0.00030001
445 6.94 0.00030001
446 6.95 0.00030009
447 6.96 0.00030016
448 6.97 0.00030016
449 6.98 0.0003002
450 6.99 0.00030029
451 7 0.00030034
452 7.01 0.00030034
453 7.02 0.0003004
454 7.03 0.00030048
455 7.04 0.0003005
456 7.05 0.00030052
457 7.06 0.00030062
458 7.07 0.0003007
459 7.08 0.0003007
460 7.09 0.00030076
461 7.1 0.00030088
462 7.11 0.00030088
463 7.12 0.00030091
464 7.13 0.00030098
465 7.14 0.00030108
466 7.15 0.00030106
467 7.16 0.00030111
468 7.17 0.00030124
469 7.18 0.0003013
470 7.19 0.00030131
471 7.2 0.0003014
472 7.21 0.00030147
473 7.22 0.00030155
474 7.23 0.00030156
475 7.24 0.00030171
476 7.25 0.00030175
477 7.26 0.00030178
478 7.27 0.00030183
479 7.28 0.00030195
480 7.29 0.00030202
481 7.3 0.00030207
482 7.31 0.00030212
483 7.32 0.00030226
484 7.33 0.00030231
485 7.34 0.00030234
486 7.35 0.00030246
487 7.36 0.00030249
488 7.37 0.00030256
489 7.38 0.00030264
490 7.39 0.00030275
491 7.4 0.00030285
492 7.41 0.0003029
493 7.42 0.00030298
494 7.43 0.00030309
495 7.44 0.00030314
496 7.45 0.00030321
497 7.46 0.00030335
498 7.47 0.00030346
499 7.48 0.00030347
500 7.49 0.00030354
501 7.5 0.00030372
