
VG= 2 to 7 in 0.01 step
NO. VG ID
 V A
1 2 6.191E-09
2 2.01 2.5059E-08
3 2.02 -2.2836E-08
4 2.03 -6.676E-09
5 2.04 3.0697E-08
6 2.05 -2.8513E-08
7 2.06 3.132E-09
8 2.07 2.6926E-08
9 2.08 -2.075E-08
10 2.09 -8.609E-09
11 2.1 3.1191E-08
12 2.11 -2.7572E-08
13 2.12 8.8E-11
14 2.13 2.7765E-08
15 2.14 -1.9257E-08
16 2.15 -1.0436E-08
17 2.16 3.0867E-08
18 2.17 -2.6418E-08
19 2.18 -2.677E-09
20 2.19 2.8481E-08
21 2.2 -2.9907E-08
22 2.21 2.2042E-08
23 2.22 8.769E-09
24 2.23 -3.0114E-08
25 2.24 2.823E-08
26 2.25 1.844E-09
27 2.26 -3.0226E-08
28 2.27 2.1129E-08
29 2.28 1.027E-08
30 2.29 -2.9781E-08
31 2.3 2.7026E-08
32 2.31 3.98E-09
33 2.32 -3.0416E-08
34 2.33 3.1022E-08
35 2.34 -1.8954E-08
36 2.35 -1.1135E-08
37 2.36 3.0961E-08
38 2.37 -2.5828E-08
39 2.38 -3.836E-09
40 2.39 2.8753E-08
41 2.4 -3.0021E-08
42 2.41 8.077E-09
43 2.42 2.3919E-08
44 2.43 -2.4252E-08
45 2.44 -5.671E-09
46 2.45 3.0101E-08
47 2.46 -2.8965E-08
48 2.47 5.036E-09
49 2.48 2.5924E-08
50 2.49 -2.2029E-08
51 2.5 -7.357E-09
52 2.51 3.0852E-08
53 2.52 -2.7981E-08
54 2.53 1.992E-09
55 2.54 2.7315E-08
56 2.55 -1.9904E-08
57 2.56 -9.402E-09
58 2.57 3.1217E-08
59 2.58 -2.7309E-08
60 2.59 -1.104E-09
61 2.6 2.807E-08
62 2.61 -1.8906E-08
63 2.62 -1.1252E-08
64 2.63 3.1046E-08
65 2.64 -2.5972E-08
66 2.65 -3.788E-09
67 2.66 2.8839E-08
68 2.67 -2.9992E-08
69 2.68 8.192E-09
70 2.69 2.3979E-08
71 2.7 -2.4267E-08
72 2.71 -5.599E-09
73 2.72 3.0074E-08
74 2.73 -2.8945E-08
75 2.74 5.028E-09
76 2.75 2.5919E-08
77 2.76 -2.2192E-08
78 2.77 -7.365E-09
79 2.78 3.1047E-08
80 2.79 -2.812E-08
81 2.8 2.032E-09
82 2.81 2.7283E-08
83 2.82 -2.0026E-08
84 2.83 -9.479E-09
85 2.84 3.1281E-08
86 2.85 -2.7259E-08
87 2.86 -1.062E-09
88 2.87 2.7917E-08
89 2.88 -1.8844E-08
90 2.89 -1.1184E-08
91 2.9 3.0928E-08
92 2.91 -2.5901E-08
93 2.92 -3.751E-09
94 2.93 2.8854E-08
95 2.94 -2.9935E-08
96 2.95 8.256E-09
97 2.96 2.4067E-08
98 2.97 -2.4186E-08
99 2.98 -5.683E-09
100 2.99 3.0247E-08
101 3 -2.9037E-08
102 3.01 5.008E-09
103 3.02 2.598E-08
104 3.03 -2.1968E-08
105 3.04 -7.364E-09
106 3.05 3.0897E-08
107 3.06 -2.8119E-08
108 3.07 2.012E-09
109 3.08 2.7342E-08
110 3.09 -1.9872E-08
111 3.1 -9.31E-09
112 3.11 3.1191E-08
113 3.12 -2.729E-08
114 3.13 -1.075E-09
115 3.14 2.8277E-08
116 3.15 -1.879E-08
117 3.16 -1.1099E-08
118 3.17 3.1269E-08
119 3.18 -2.5611E-08
120 3.19 -3.394E-09
121 3.2 2.9626E-08
122 3.21 -2.8949E-08
123 3.22 2.3078E-08
124 3.23 1.1148E-08
125 3.24 -2.7271E-08
126 3.25 3.1157E-08
127 3.26 7.301E-09
128 3.27 -2.4264E-08
129 3.28 2.8903E-08
130 3.29 2.178E-08
