
VG= 2.5 to 7.5 in 0.01 step
NO. VG ID
 V A
1 2.5 2.2923E-08
2 2.51 -2.4681E-08
3 2.52 1.8703E-08
4 2.53 6.373E-09
5 2.54 -2.4929E-08
6 2.55 2.3601E-08
7 2.56 5E-12
8 2.57 -2.4687E-08
9 2.58 1.774E-08
10 2.59 7.547E-09
11 2.6 -2.4411E-08
12 2.61 2.275E-08
13 2.62 2.106E-09
14 2.63 -2.4551E-08
15 2.64 2.5909E-08
16 2.65 -1.6057E-08
17 2.66 -8.116E-09
18 2.67 2.5517E-08
19 2.68 -2.2066E-08
20 2.69 -1.608E-09
21 2.7 2.3008E-08
22 2.71 -2.4807E-08
23 2.72 1.8274E-08
24 2.73 6.677E-09
25 2.74 -2.4775E-08
26 2.75 2.3402E-08
27 2.76 6.08E-10
28 2.77 -2.4591E-08
29 2.78 1.7468E-08
30 2.79 7.863E-09
31 2.8 -2.4453E-08
32 2.81 2.2513E-08
33 2.82 2.552E-09
34 2.83 -2.4785E-08
35 2.84 2.587E-08
36 2.85 -1.5875E-08
37 2.86 -8.473E-09
38 2.87 2.5549E-08
39 2.88 -2.1777E-08
40 2.89 -2.146E-09
41 2.9 2.3228E-08
42 2.91 -2.4806E-08
43 2.92 1.8132E-08
44 2.93 6.911E-09
45 2.94 -2.4656E-08
46 2.95 2.3216E-08
47 2.96 1.144E-09
48 2.97 -2.4583E-08
49 2.98 1.7351E-08
50 2.99 8.185E-09
51 3 -2.4453E-08
52 3.01 2.2259E-08
53 3.02 2.881E-09
54 3.03 -2.481E-08
55 3.04 2.5705E-08
56 3.05 -1.5649E-08
57 3.06 -8.794E-09
58 3.07 2.5449E-08
59 3.08 -2.1474E-08
60 3.09 -2.55E-09
61 3.1 2.3352E-08
62 3.11 -2.4638E-08
63 3.12 1.7904E-08
64 3.13 7.194E-09
65 3.14 -2.4585E-08
66 3.15 2.304E-08
67 3.16 1.59E-09
68 3.17 -2.4599E-08
69 3.18 2.5798E-08
