
VD= -5 to 5 in 0.5 step
NO. VD ID
 V A
1 -5 -0.0095899
2 -4.5 -0.0087852
3 -4 -0.0079383
4 -3.5 -0.0070512
5 -3 -0.0061269
6 -2.5 -0.0051662
7 -2 -0.0041739
8 -1.5 -0.0031553
9 -1 -0.0021159
10 -0.5 -0.0010618
11 0 -1.5085E-06
12 0.5 0.0010616
13 1 0.0021162
14 1.5 0.0031568
15 2 0.0041749
16 2.5 0.0051681
17 3 0.0061297
18 3.5 0.0070557
19 4 0.0079425
20 4.5 0.0087885
21 5 0.0095904
