
VD= -5 to 5 in 0.5 step
NO. VD ID
 V A
1 -5 -0.00050551
2 -4.5 -0.00045771
3 -4 -0.00041003
4 -3.5 -0.00036146
5 -3 -0.00031174
6 -2.5 -0.00026164
7 -2 -0.00021096
8 -1.5 -0.00015918
9 -1 -0.00010688
10 -0.5 -5.3638E-05
11 0 -9.4932E-08
12 0.5 5.2919E-05
13 1 0.000105756
14 1.5 0.00015909
15 2 0.00020774
16 2.5 0.00025813
17 3 0.00031154
18 3.5 0.00035783
19 4 0.00040484
20 4.5 0.00045762
21 5 0.00050418
