
VD= 3 to 8 in 0.01 step
NO. VD ID
 V A
1 3 3.2935E-07
2 3.01 6.5089E-06
3 3.02 1.2603E-05
4 3.03 1.9067E-05
5 3.04 2.4958E-05
6 3.05 3.0693E-05
7 3.06 3.6398E-05
8 3.07 4.2034E-05
9 3.08 4.7968E-05
10 3.09 5.3339E-05
11 3.1 5.8719E-05
12 3.11 6.3986E-05
13 3.12 6.907E-05
14 3.13 7.4505E-05
15 3.14 7.9494E-05
16 3.15 8.4305E-05
17 3.16 8.9047E-05
18 3.17 9.3778E-05
19 3.18 9.8695E-05
20 3.19 0.000103126
21 3.2 0.000107537
22 3.21 0.000111909
23 3.22 0.00011608
24 3.23 0.00012047
25 3.24 0.00012454
26 3.25 0.00012845
27 3.26 0.00013226
28 3.27 0.00013601
29 3.28 0.00013996
30 3.29 0.0001435
31 3.3 0.00014693
32 3.31 0.00015038
33 3.32 0.00015365
34 3.33 0.00015704
35 3.34 0.00016012
36 3.35 0.00016314
37 3.36 0.00016605
38 3.37 0.00016882
39 3.38 0.00017179
40 3.39 0.00017448
41 3.4 0.00017703
42 3.41 0.00017944
43 3.42 0.00018186
44 3.43 0.00018433
45 3.44 0.00018649
46 3.45 0.00018863
47 3.46 0.0001907
48 3.47 0.00019261
49 3.48 0.00019458
50 3.49 0.00019641
51 3.5 0.00019815
52 3.51 0.00019975
53 3.52 0.00020126
54 3.53 0.00020286
55 3.54 0.00020429
56 3.55 0.00020556
57 3.56 0.00020685
58 3.57 0.00020807
59 3.58 0.00020924
60 3.59 0.00021028
61 3.6 0.00021134
62 3.61 0.00021227
63 3.62 0.0002131
64 3.63 0.00021393
65 3.64 0.00021481
66 3.65 0.00021552
67 3.66 0.00021614
68 3.67 0.00021678
69 3.68 0.00021743
70 3.69 0.00021795
71 3.7 0.00021845
72 3.71 0.00021897
73 3.72 0.0002194
74 3.73 0.00021979
75 3.74 0.0002202
76 3.75 0.00022061
77 3.76 0.00022091
78 3.77 0.0002212
79 3.78 0.00022149
80 3.79 0.00022181
81 3.8 0.00022202
82 3.81 0.00022221
83 3.82 0.0002225
84 3.83 0.00022271
85 3.84 0.00022289
86 3.85 0.0002231
87 3.86 0.00022329
88 3.87 0.00022341
89 3.88 0.00022357
90 3.89 0.0002238
91 3.9 0.00022394
92 3.91 0.00022405
93 3.92 0.00022416
94 3.93 0.00022436
95 3.94 0.00022443
96 3.95 0.00022449
97 3.96 0.00022469
98 3.97 0.0002248
99 3.98 0.00022488
100 3.99 0.00022496
101 4 0.00022509
102 4.01 0.00022518
103 4.02 0.00022524
104 4.03 0.00022533
105 4.04 0.00022547
106 4.05 0.00022554
107 4.06 0.00022556
108 4.07 0.00022571
109 4.08 0.00022585
110 4.09 0.00022585
111 4.1 0.00022591
112 4.11 0.00022602
113 4.12 0.00022608
114 4.13 0.0002261
115 4.14 0.00022621
116 4.15 0.00022631
117 4.16 0.00022631
118 4.17 0.00022637
119 4.18 0.00022649
120 4.19 0.00022654
121 4.2 0.00022657
122 4.21 0.00022664
123 4.22 0.00022675
124 4.23 0.00022677
125 4.24 0.00022675
126 4.25 0.0002269
127 4.26 0.00022697
128 4.27 0.00022701
129 4.28 0.00022702
130 4.29 0.00022713
131 4.3 0.00022713
132 4.31 0.00022715
133 4.32 0.00022725
134 4.33 0.00022732
135 4.34 0.00022732
136 4.35 0.00022737
137 4.36 0.00022744
138 4.37 0.00022753
139 4.38 0.00022752
140 4.39 0.00022757
141 4.4 0.0002277
142 4.41 0.00022767
143 4.42 0.0002277
144 4.43 0.00022777
145 4.44 0.00022785
146 4.45 0.00022787
147 4.46 0.00022786
148 4.47 0.000228
149 4.48 0.000228
150 4.49 0.00022797
151 4.5 0.00022805
152 4.51 0.00022815
153 4.52 0.00022816
154 4.53 0.00022816
155 4.54 0.00022824
156 4.55 0.0002283
157 4.56 0.00022831
158 4.57 0.00022836
159 4.58 0.00022842
160 4.59 0.00022841
161 4.6 0.00022845
162 4.61 0.00022852
163 4.62 0.00022857
164 4.63 0.00022856
165 4.64 0.00022859
166 4.65 0.00022869
167 4.66 0.00022876
168 4.67 0.00022872
169 4.68 0.00022876
170 4.69 0.00022884
171 4.7 0.00022884
172 4.71 0.00022885
173 4.72 0.00022893
174 4.73 0.00022896
175 4.74 0.00022897
176 4.75 0.00022898
177 4.76 0.00022908
178 4.77 0.00022909
179 4.78 0.00022908
180 4.79 0.00022913
181 4.8 0.00022922
182 4.81 0.00022922
183 4.82 0.00022923
184 4.83 0.00022929
185 4.84 0.00022934
186 4.85 0.00022933
187 4.86 0.00022938
188 4.87 0.00022946
189 4.88 0.00022946
190 4.89 0.00022944
191 4.9 0.00022951
192 4.91 0.00022954
193 4.92 0.00022955
194 4.93 0.00022958
195 4.94 0.00022965
196 4.95 0.00022968
197 4.96 0.00022965
198 4.97 0.0002297
199 4.98 0.00022975
200 4.99 0.00022975
201 5 0.00022976
202 5.01 0.00022985
203 5.02 0.00022988
204 5.03 0.00022986
205 5.04 0.00022988
206 5.05 0.00022998
207 5.06 0.00022998
208 5.07 0.00022997
209 5.08 0.00023003
210 5.09 0.00023004
211 5.1 0.00023006
212 5.11 0.00023006
213 5.12 0.00023014
214 5.13 0.00023017
215 5.14 0.00023015
216 5.15 0.00023019
217 5.16 0.00023026
218 5.17 0.00023027
219 5.18 0.00023029
220 5.19 0.00023034
221 5.2 0.00023037
222 5.21 0.00023037
223 5.22 0.00023039
224 5.23 0.00023046
225 5.24 0.00023046
226 5.25 0.00023045
227 5.26 0.00023051
228 5.27 0.00023056
229 5.28 0.00023055
230 5.29 0.00023056
231 5.3 0.00023063
232 5.31 0.00023067
233 5.32 0.00023064
234 5.33 0.00023067
235 5.34 0.00023072
236 5.35 0.00023074
237 5.36 0.00023073
238 5.37 0.00023078
239 5.38 0.00023085
240 5.39 0.00023083
241 5.4 0.00023085
242 5.41 0.00023091
243 5.42 0.00023093
244 5.43 0.00023088
245 5.44 0.00023092
246 5.45 0.00023099
247 5.46 0.00023096
248 5.47 0.00023098
249 5.48 0.00023105
250 5.49 0.00023111
251 5.5 0.0002311
252 5.51 0.00023111
253 5.52 0.00023119
254 5.53 0.00023117
