
VG= 1 to 6 in 0.01 step
NO. VG VD ID
 V V A
1 1 6 -1.9556E-08
2 1.01 6 -2.0959E-08
3 1.02 6 3.8619E-08
4 1.03 6 -2.7045E-08
5 1.04 6 -7.312E-09
6 1.05 6 4.6798E-08
7 1.06 6 -3.188E-08
8 1.07 6 9.045E-09
9 1.08 6 4.414E-08
10 1.09 6 -2.4533E-08
11 1.1 6 -1.0644E-08
12 1.11 6 4.6315E-08
13 1.12 6 -3.0684E-08
14 1.13 6 5.175E-09
15 1.14 6 4.6685E-08
16 1.15 6 -2.1611E-08
17 1.16 6 -1.4642E-08
18 1.17 6 4.4439E-08
19 1.18 6 -3.0133E-08
20 1.19 6 9.18E-10
21 1.2 6 4.7016E-08
22 1.21 6 -2.0549E-08
23 1.22 6 -1.7953E-08
24 1.23 6 4.1386E-08
25 1.24 6 -2.8907E-08
26 1.25 6 -3.746E-09
27 1.26 6 4.6359E-08
28 1.27 6 -1.9602E-08
29 1.28 6 -2.1036E-08
30 1.29 6 3.8281E-08
31 1.3 6 -2.7346E-08
32 1.31 6 -7.342E-09
33 1.32 6 4.6828E-08
34 1.33 6 -3.1838E-08
35 1.34 6 8.973E-09
36 1.35 6 4.415E-08
37 1.36 6 -2.4381E-08
38 1.37 6 -1.0592E-08
39 1.38 6 4.6473E-08
40 1.39 6 -3.0683E-08
41 1.4 6 5.269E-09
42 1.41 6 4.6614E-08
43 1.42 6 -2.1556E-08
44 1.43 6 -1.451E-08
45 1.44 6 4.427E-08
46 1.45 6 -3.0098E-08
47 1.46 6 8.23E-10
48 1.47 6 4.6941E-08
49 1.48 6 -2.0493E-08
50 1.49 6 -1.7915E-08
51 1.5 6 4.121E-08
52 1.51 6 -2.899E-08
53 1.52 6 -3.716E-09
54 1.53 6 4.6404E-08
55 1.54 6 -1.9597E-08
56 1.55 6 -2.101E-08
57 1.56 6 3.8516E-08
58 1.57 6 -2.7272E-08
59 1.58 6 -7.461E-09
60 1.59 6 4.6934E-08
61 1.6 6 -3.205E-08
62 1.61 6 8.892E-09
63 1.62 6 4.4055E-08
64 1.63 6 -2.4378E-08
65 1.64 6 -1.0715E-08
66 1.65 6 4.6348E-08
67 1.66 6 -3.0774E-08
68 1.67 6 5.113E-09
69 1.68 6 4.6647E-08
70 1.69 6 -2.1582E-08
71 1.7 6 -1.4693E-08
72 1.71 6 4.4221E-08
73 1.72 6 -3.0001E-08
74 1.73 6 6.11E-10
75 1.74 6 4.6978E-08
76 1.75 6 -2.0429E-08
77 1.76 6 -1.7957E-08
78 1.77 6 4.1353E-08
79 1.78 6 -2.8914E-08
80 1.79 6 -3.756E-09
81 1.8 6 4.6517E-08
82 1.81 6 -1.9531E-08
83 1.82 6 -2.0996E-08
84 1.83 6 3.8624E-08
85 1.84 6 -2.7111E-08
86 1.85 6 -7.294E-09
87 1.86 6 4.6803E-08
88 1.87 6 -3.1754E-08
89 1.88 6 8.984E-09
90 1.89 6 4.427E-08
91 1.9 6 -2.4193E-08
92 1.91 6 -1.0278E-08
93 1.92 6 4.693E-08
94 1.93 6 -2.9894E-08
