
VG= 2 to 7 in 0.01 step
NO. VG VD ID
 V V A
1 2 7 -2.6827E-08
2 2.01 7 3.5157E-08
3 2.02 7 -1.0398E-08
4 2.03 7 -4.5101E-08
5 2.04 7 2.9474E-08
6 2.05 7 4.953E-09
7 2.06 7 -4.7275E-08
8 2.07 7 3.4761E-08
9 2.08 7 -8.852E-09
10 2.09 7 -4.8252E-08
11 2.1 7 2.7965E-08
12 2.11 7 7.629E-09
13 2.12 7 -4.6765E-08
14 2.13 7 3.3082E-08
15 2.14 7 -6.3E-09
16 2.15 7 -5.0499E-08
17 2.16 7 2.5987E-08
18 2.17 7 1.0167E-08
19 2.18 7 -4.4387E-08
20 2.19 7 3.1575E-08
21 2.2 7 -3.557E-09
22 2.21 7 -5.1558E-08
23 2.22 7 2.4272E-08
24 2.23 7 1.3122E-08
25 2.24 7 -4.1526E-08
26 2.25 7 3.0926E-08
27 2.26 7 -4.73E-10
28 2.27 7 -5.0368E-08
29 2.28 7 2.3903E-08
30 2.29 7 1.5574E-08
31 2.3 7 -3.8273E-08
32 2.31 7 3.0334E-08
33 2.32 7 3.158E-09
34 2.33 7 -4.7981E-08
35 2.34 7 2.3403E-08
36 2.35 7 1.7708E-08
37 2.36 7 -3.5567E-08
38 2.37 7 1.8647E-08
39 2.38 7 3.361E-08
40 2.39 7 -3.0368E-08
41 2.4 7 4.955E-09
42 2.41 7 4.6043E-08
43 2.42 7 -2.1258E-08
44 2.43 7 -1.4635E-08
45 2.44 7 4.368E-08
46 2.45 7 -2.961E-08
47 2.46 7 1.138E-09
48 2.47 7 4.6359E-08
49 2.48 7 -2.0297E-08
50 2.49 7 -1.7269E-08
51 2.5 7 4.1065E-08
52 2.51 7 -2.8771E-08
53 2.52 7 -2.917E-09
54 2.53 7 4.5893E-08
55 2.54 7 -1.9503E-08
56 2.55 7 -2.0064E-08
57 2.56 7 3.8652E-08
58 2.57 7 -2.7262E-08
59 2.58 7 -6.24E-09
60 2.59 7 4.5976E-08
61 2.6 7 -3.2458E-08
62 2.61 7 1.0208E-08
63 2.62 7 4.236E-08
64 2.63 7 -2.5244E-08
65 2.64 7 -9.237E-09
66 2.65 7 4.6159E-08
67 2.66 7 -3.0864E-08
68 2.67 7 7.109E-09
69 2.68 7 4.4965E-08
70 2.69 7 -2.2755E-08
