
VG= 3 to 8 in 0.01 step
NO. VG ID
 V A
1 3 -2.826E-09
2 3.01 4.6422E-08
3 3.02 -1.968E-08
4 3.03 -2.0504E-08
5 3.04 3.8625E-08
6 3.05 -2.7465E-08
7 3.06 -6.997E-09
8 3.07 4.685E-08
9 3.08 -3.2203E-08
10 3.09 8.785E-09
11 3.1 4.4344E-08
12 3.11 -2.4275E-08
13 3.12 -1.0691E-08
14 3.13 4.6092E-08
15 3.14 -3.0734E-08
16 3.15 4.572E-09
17 3.16 4.6916E-08
18 3.17 -2.1199E-08
19 3.18 -1.5302E-08
20 3.19 4.3607E-08
21 3.2 -2.9996E-08
22 3.21 -4.75E-10
23 3.22 4.6661E-08
24 3.23 -2.0053E-08
25 3.24 -1.8952E-08
26 3.25 4.0366E-08
27 3.26 -2.8442E-08
28 3.27 -5.068E-09
29 3.28 4.649E-08
30 3.29 -3.3372E-08
31 3.3 1.0732E-08
32 3.31 4.2781E-08
33 3.32 -2.5896E-08
34 3.33 -8.769E-09
35 3.34 4.6858E-08
36 3.35 -3.1568E-08
37 3.36 6.687E-09
38 3.37 4.5915E-08
39 3.38 -2.2468E-08
40 3.39 -1.3382E-08
41 3.4 4.5239E-08
42 3.41 -3.0435E-08
43 3.42 2.189E-09
44 3.43 4.7088E-08
45 3.44 -2.0769E-08
46 3.45 -1.7086E-08
47 3.46 4.216E-08
48 3.47 -2.9394E-08
49 3.48 -2.876E-09
50 3.49 4.6484E-08
51 3.5 -1.9743E-08
52 3.51 -2.0542E-08
53 3.52 3.8841E-08
54 3.53 -2.7382E-08
55 3.54 -6.958E-09
56 3.55 4.6841E-08
57 3.56 -3.2263E-08
58 3.57 8.803E-09
59 3.58 4.4357E-08
60 3.59 -2.4344E-08
61 3.6 -1.062E-08
62 3.61 4.616E-08
63 3.62 -3.0862E-08
64 3.63 4.647E-09
65 3.64 4.6783E-08
66 3.65 -2.1251E-08
67 3.66 -1.5234E-08
68 3.67 4.3933E-08
69 3.68 -3.0187E-08
70 3.69 -4.58E-10
71 3.7 4.6756E-08
72 3.71 -2.012E-08
73 3.72 -1.8976E-08
74 3.73 4.0324E-08
75 3.74 -2.8506E-08
76 3.75 -4.956E-09
77 3.76 4.6484E-08
78 3.77 -3.3392E-08
79 3.78 1.1014E-08
80 3.79 4.2747E-08
81 3.8 -2.603E-08
82 3.81 -8.701E-09
83 3.82 4.693E-08
84 3.83 -3.1691E-08
85 3.84 6.854E-09
86 3.85 4.6036E-08
87 3.86 -2.2595E-08
88 3.87 -1.3112E-08
89 3.88 4.5154E-08
90 3.89 -3.0444E-08
91 3.9 2.232E-09
92 3.91 4.7018E-08
93 3.92 -2.0705E-08
94 3.93 -1.7052E-08
95 3.94 4.2258E-08
96 3.95 -2.9513E-08
97 3.96 -2.698E-09
98 3.97 4.6359E-08
99 3.98 -1.974E-08
100 3.99 -2.0359E-08
101 4 3.8737E-08
102 4.01 -2.7551E-08
103 4.02 -6.846E-09
104 4.03 4.6839E-08
105 4.04 -3.2316E-08
106 4.05 8.939E-09
107 4.06 4.4199E-08
108 4.07 -2.442E-08
109 4.08 -1.06E-08
110 4.09 4.6344E-08
111 4.1 -3.1028E-08
112 4.11 4.751E-09
113 4.12 4.6748E-08
114 4.13 -2.1387E-08
115 4.14 -1.5051E-08
116 4.15 4.4048E-08
117 4.16 -3.0167E-08
118 4.17 -9.9E-11
119 4.18 4.6793E-08
120 4.19 -2.0075E-08
121 4.2 -1.8834E-08
122 4.21 4.0371E-08
123 4.22 -2.8716E-08
124 4.23 -4.844E-09
125 4.24 4.6454E-08
126 4.25 -3.3454E-08
127 4.26 1.0957E-08
128 4.27 4.2428E-08
129 4.28 -2.6121E-08
130 4.29 -8.458E-09
131 4.3 4.6938E-08
132 4.31 -3.173E-08
133 4.32 6.967E-09
134 4.33 4.5837E-08
135 4.34 -2.2771E-08
136 4.35 -1.2922E-08
137 4.36 4.5256E-08
138 4.37 -3.0362E-08
139 4.38 2.477E-09
140 4.39 4.7091E-08
141 4.4 -2.0747E-08
142 4.41 -1.6707E-08
143 4.42 4.2434E-08
144 4.43 -2.9503E-08
145 4.44 -2.194E-09
146 4.45 4.6876E-08
147 4.46 -1.9368E-08
148 4.47 -1.9578E-08
149 4.48 3.9712E-08
150 4.49 -2.6554E-08
151 4.5 -5.332E-09
152 4.51 4.8651E-08
153 4.52 -2.9823E-08
154 4.53 1.2787E-08
155 4.54 4.8933E-08
156 4.55 -3.0605E-08
157 4.56 3.8201E-08
158 4.57 1.7095E-08
159 4.58 -3.3162E-08
160 4.59 4.1848E-08
161 4.6 4.4216E-08
162 4.61 -1.9474E-08
163 4.62 6.6272E-08
164 4.63 5.8121E-08
165 4.64 1.4015E-08
166 4.65 9.4891E-08
167 4.66 3.558E-08
168 4.67 1.2973E-07
169 4.68 1.5121E-07
170 4.69 1.1834E-07
171 4.7 1.5472E-07
172 4.71 2.2687E-07
173 4.72 2.2267E-07
174 4.73 2.0773E-07
175 4.74 3.0167E-07
176 4.75 3.5913E-07
177 4.76 3.3079E-07
178 4.77 3.4964E-07
179 4.78 4.4745E-07
180 4.79 4.7947E-07
181 4.8 4.6648E-07
182 4.81 5.3262E-07
183 4.82 6.2086E-07
184 4.83 6.0945E-07
185 4.84 6.1424E-07
186 4.85 7.2749E-07
187 4.86 7.8919E-07
188 4.87 7.7163E-07
189 4.88 8.1073E-07
190 4.89 9.2128E-07
191 4.9 9.396E-07
192 4.91 9.4082E-07
193 4.92 1.02949E-06
194 4.93 1.11584E-06
195 4.94 1.10228E-06
196 4.95 1.11137E-06
197 4.96 1.1903E-06
198 4.97 1.2965E-06
199 4.98 1.2889E-06
200 4.99 1.316E-06
201 5 1.435E-06
202 5.01 1.4464E-06
203 5.02 1.4449E-06
204 5.03 1.5708E-06
205 5.04 1.6117E-06
206 5.05 1.6042E-06
207 5.06 1.7144E-06
208 5.07 1.7701E-06
209 5.08 1.7586E-06
210 5.09 1.8545E-06
211 5.1 1.9349E-06
212 5.11 1.9142E-06
213 5.12 1.981E-06
214 5.13 2.0855E-06
215 5.14 2.0732E-06
216 5.15 2.1143E-06
217 5.16 2.2239E-06
218 5.17 2.2255E-06
219 5.18 2.2418E-06
220 5.19 2.3657E-06
221 5.2 2.3917E-06
222 5.21 2.3885E-06
223 5.22 2.5092E-06
224 5.23 2.5537E-06
225 5.24 2.5478E-06
226 5.25 2.6542E-06
227 5.26 2.7197E-06
228 5.27 2.7033E-06
229 5.28 2.7855E-06
230 5.29 2.8788E-06
231 5.3 2.8635E-06
232 5.31 2.9162E-06
233 5.32 3.0243E-06
234 5.33 3.0136E-06
235 5.34 3.0458E-06
236 5.35 3.167E-06
237 5.36 3.1724E-06
238 5.37 3.1771E-06
239 5.38 3.3034E-06
240 5.39 3.3348E-06
241 5.4 3.3329E-06
242 5.41 3.4474E-06
243 5.42 3.4986E-06
244 5.43 3.4888E-06
245 5.44 3.5863E-06
246 5.45 3.664E-06
247 5.46 3.6439E-06
248 5.47 3.7155E-06
249 5.48 3.8154E-06
250 5.49 3.7979E-06
251 5.5 3.8432E-06
252 5.51 3.9542E-06
253 5.52 3.9501E-06
254 5.53 3.973E-06
255 5.54 4.0928E-06
256 5.55 4.1086E-06
257 5.56 4.1095E-06
258 5.57 4.2312E-06
259 5.58 4.2705E-06
260 5.59 4.2638E-06
261 5.6 4.3691E-06
262 5.61 4.4319E-06
263 5.62 4.4167E-06
264 5.63 4.504E-06
265 5.64 4.5899E-06
266 5.65 4.5679E-06
267 5.66 4.6302E-06
268 5.67 4.7342E-06
269 5.68 4.7187E-06
270 5.69 4.7544E-06
271 5.7 4.8652E-06
272 5.71 4.8666E-06
273 5.72 4.877E-06
274 5.73 5.001E-06
275 5.74 5.0245E-06
276 5.75 5.0156E-06
277 5.76 5.1319E-06
278 5.77 5.1824E-06
279 5.78 5.1735E-06
280 5.79 5.2695E-06
281 5.8 5.3357E-06
282 5.81 5.3157E-06
283 5.82 5.397E-06
284 5.83 5.4884E-06
285 5.84 5.4673E-06
286 5.85 5.5163E-06
287 5.86 5.6197E-06
288 5.87 5.6118E-06
289 5.88 5.6355E-06
290 5.89 5.7533E-06
291 5.9 5.7605E-06
292 5.91 5.7563E-06
293 5.92 5.882E-06
294 5.93 5.9164E-06
295 5.94 5.9049E-06
296 5.95 6.0124E-06
297 5.96 6.0654E-06
298 5.97 6.0527E-06
299 5.98 6.1458E-06
300 5.99 6.2198E-06
301 6 6.1952E-06
302 6.01 6.2592E-06
303 6.02 6.3602E-06
304 6.03 6.3392E-06
305 6.04 6.3798E-06
306 6.05 6.4832E-06
307 6.06 6.4776E-06
308 6.07 6.4926E-06
309 6.08 6.6133E-06
310 6.09 6.6284E-06
311 6.1 6.6186E-06
312 6.11 6.7345E-06
313 6.12 6.7737E-06
314 6.13 6.7651E-06
315 6.14 6.8669E-06
316 6.15 6.9223E-06
317 6.16 6.9011E-06
318 6.17 6.9816E-06
319 6.18 7.0689E-06
320 6.19 7.0448E-06
321 6.2 7.0931E-06
322 6.21 7.1941E-06
323 6.22 7.1765E-06
324 6.23 7.2067E-06
325 6.24 7.3174E-06
326 6.25 7.3152E-06
327 6.26 7.3161E-06
328 6.27 7.4359E-06
329 6.28 7.4623E-06
330 6.29 7.4468E-06
331 6.3 7.5585E-06
332 6.31 7.6028E-06
333 6.32 7.586E-06
334 6.33 7.6791E-06
335 6.34 7.7446E-06
336 6.35 7.7177E-06
337 6.36 7.7855E-06
338 6.37 7.875E-06
339 6.38 7.85E-06
340 6.39 7.8946E-06
341 6.4 7.9909E-06
342 6.41 7.9798E-06
343 6.42 7.9984E-06
344 6.43 8.1113E-06
345 6.44 8.1216E-06
346 6.45 8.1108E-06
347 6.46 8.2278E-06
348 6.47 8.2567E-06
349 6.48 8.2419E-06
350 6.49 8.3435E-06
351 6.5 8.3977E-06
352 6.51 8.3747E-06
353 6.52 8.4556E-06
354 6.53 8.5293E-06
355 6.54 8.5034E-06
356 6.55 8.5564E-06
357 6.56 8.6517E-06
358 6.57 8.6256E-06
359 6.58 8.6605E-06
360 6.59 8.7622E-06
361 6.6 8.7535E-06
362 6.61 8.7585E-06
363 6.62 8.8717E-06
364 6.63 8.8852E-06
365 6.64 8.8735E-06
366 6.65 8.9812E-06
367 6.66 9.02E-06
368 6.67 9.0043E-06
369 6.68 9.0919E-06
370 6.69 9.1491E-06
371 6.7 9.1227E-06
372 6.71 9.1938E-06
373 6.72 9.2718E-06
374 6.73 9.2471E-06
375 6.74 9.2848E-06
376 6.75 9.3856E-06
377 6.76 9.3661E-06
378 6.77 9.3826E-06
379 6.78 9.486E-06
380 6.79 9.4873E-06
381 6.8 9.4814E-06
382 6.81 9.5951E-06
383 6.82 9.6168E-06
384 6.83 9.5961E-06
385 6.84 9.6961E-06
386 6.85 9.7397E-06
387 6.86 9.7191E-06
388 6.87 9.8007E-06
389 6.88 9.8634E-06
390 6.89 9.8319E-06
391 6.9 9.8932E-06
392 6.91 9.9774E-06
393 6.92 9.9478E-06
394 6.93 9.982E-06
395 6.94 1.00755E-05
396 6.95 1.006E-05
397 6.96 1.00705E-05
398 6.97 1.01769E-05
399 6.98 1.01837E-05
400 6.99 1.01699E-05
401 7 1.02752E-05
402 7.01 1.03035E-05
403 7.02 1.0285E-05
404 7.03 1.03757E-05
405 7.04 1.04251E-05
406 7.05 1.03943E-05
407 7.06 1.04685E-05
408 7.07 1.05422E-05
409 7.08 1.05092E-05
410 7.09 1.05539E-05
411 7.1 1.06422E-05
412 7.11 1.06159E-05
413 7.12 1.06389E-05
414 7.13 1.07353E-05
415 7.14 1.07238E-05
416 7.15 1.07158E-05
417 7.16 1.08326E-05
418 7.17 1.08442E-05
419 7.18 1.0819E-05
420 7.19 1.09188E-05
421 7.2 1.09567E-05
422 7.21 1.09302E-05
423 7.22 1.10115E-05
424 7.23 1.10641E-05
425 7.24 1.10302E-05
426 7.25 1.10929E-05
427 7.26 1.11676E-05
428 7.27 1.11385E-05
429 7.28 1.11746E-05
430 7.29 1.12601E-05
431 7.3 1.12381E-05
432 7.31 1.12479E-05
433 7.32 1.13491E-05
434 7.33 1.13453E-05
435 7.34 1.13257E-05
436 7.35 1.1415E-05
437 7.36 1.1399E-05
438 7.37 1.1496E-05
439 7.38 1.1542E-05
440 7.39 1.1517E-05
441 7.4 1.1526E-05
442 7.41 1.1616E-05
443 7.42 1.1648E-05
444 7.43 1.1622E-05
445 7.44 1.1681E-05
446 7.45 1.176E-05
447 7.46 1.1734E-05
448 7.47 1.1728E-05
449 7.48 1.1824E-05
450 7.49 1.1883E-05
451 7.5 1.1844E-05
452 7.51 1.187E-05
453 7.52 1.1962E-05
454 7.53 1.1969E-05
455 7.54 1.1951E-05
456 7.55 1.2025E-05
457 7.56 1.2094E-05
458 7.57 1.2055E-05
459 7.58 1.205E-05
460 7.59 1.2155E-05
461 7.6 1.2181E-05
462 7.61 1.2156E-05
463 7.62 1.22E-05
464 7.63 1.2272E-05
465 7.64 1.2271E-05
466 7.65 1.2254E-05
467 7.66 1.2338E-05
468 7.67 1.2396E-05
469 7.68 1.2361E-05
470 7.69 1.238E-05
471 7.7 1.246E-05
472 7.71 1.2486E-05
473 7.72 1.2458E-05
474 7.73 1.252E-05
475 7.74 1.2591E-05
476 7.75 1.2554E-05
477 7.76 1.2555E-05
478 7.77 1.2647E-05
479 7.78 1.2689E-05
480 7.79 1.2656E-05
481 7.8 1.2681E-05
482 7.81 1.2765E-05
483 7.82 1.2766E-05
484 7.83 1.2744E-05
485 7.84 1.2827E-05
486 7.85 1.288E-05
487 7.86 1.2846E-05
488 7.87 1.2835E-05
489 7.88 1.2931E-05
490 7.89 1.2963E-05
491 7.9 1.2928E-05
492 7.91 1.2979E-05
493 7.92 1.3047E-05
494 7.93 1.3032E-05
495 7.94 1.3012E-05
496 7.95 1.3106E-05
497 7.96 1.3159E-05
498 7.97 1.3115E-05
499 7.98 1.3133E-05
500 7.99 1.322E-05
501 8 1.3222E-05
