
VD= 0 to 5 in 0.01 step
VB= 5 to 7 in 0.5 step
NO. VD VB ID
878 3.76 5.5 -0.00053351
879 3.77 5.5 -0.00053236
880 3.78 5.5 -0.00053115
881 3.79 5.5 -0.00052986
882 3.8 5.5 -0.00052862
883 3.81 5.5 -0.00052734
884 3.82 5.5 -0.00052603
885 3.83 5.5 -0.00052473
886 3.84 5.5 -0.00052329
887 3.85 5.5 -0.00052187
888 3.86 5.5 -0.00052042
889 3.87 5.5 -0.00051904
890 3.88 5.5 -0.00051752
891 3.89 5.5 -0.00051589
892 3.9 5.5 -0.00051437
893 3.91 5.5 -0.00051283
894 3.92 5.5 -0.00051119
895 3.93 5.5 -0.00050955
896 3.94 5.5 -0.00050775
897 3.95 5.5 -0.00050602
898 3.96 5.5 -0.00050423
899 3.97 5.5 -0.00050249
900 3.98 5.5 -0.00050066
901 3.99 5.5 -0.00049861
902 4 5.5 -0.00049663
903 4.01 5.5 -0.00049472
904 4.02 5.5 -0.00049271
905 4.03 5.5 -0.00049067
906 4.04 5.5 -0.00048841
907 4.05 5.5 -0.0004863
908 4.06 5.5 -0.00048409
909 4.07 5.5 -0.00048183
910 4.08 5.5 -0.00047956
911 4.09 5.5 -0.00047704
912 4.1 5.5 -0.00047465
913 4.11 5.5 -0.00047223
914 4.12 5.5 -0.00046975
915 4.13 5.5 -0.00046719
916 4.14 5.5 -0.00046438
917 4.15 5.5 -0.00046176
918 4.16 5.5 -0.00045907
919 4.17 5.5 -0.00045628
920 4.18 5.5 -0.00045346
921 4.19 5.5 -0.00045064
922 4.2 5.5 -0.00044746
923 4.21 5.5 -0.00044446
924 4.22 5.5 -0.00044144
925 4.23 5.5 -0.00043837
926 4.24 5.5 -0.00043518
927 4.25 5.5 -0.00043173
928 4.26 5.5 -0.00042847
929 4.27 5.5 -0.0004251
930 4.28 5.5 -0.00042168
931 4.29 5.5 -0.00041822
932 4.3 5.5 -0.00041447
933 4.31 5.5 -0.00041086
934 4.32 5.5 -0.00040717
935 4.33 5.5 -0.00040349
936 4.34 5.5 -0.00039973
937 4.35 5.5 -0.00039555
938 4.36 5.5 -0.00039165
939 4.37 5.5 -0.00038769
940 4.38 5.5 -0.0003836
941 4.39 5.5 -0.00037953
942 4.4 5.5 -0.00037506
943 4.41 5.5 -0.00037086
944 4.42 5.5 -0.00036648
945 4.43 5.5 -0.00036214
946 4.44 5.5 -0.00035776
947 4.45 5.5 -0.00035289
948 4.46 5.5 -0.00034831
949 4.47 5.5 -0.00034367
950 4.48 5.5 -0.00033896
951 4.49 5.5 -0.00033421
952 4.5 5.5 -0.00032898
953 4.51 5.5 -0.00032414
954 4.52 5.5 -0.00031913
955 4.53 5.5 -0.0003141
956 4.54 5.5 -0.00030905
957 4.55 5.5 -0.0003035
958 4.56 5.5 -0.00029823
959 4.57 5.5 -0.00029289
960 4.58 5.5 -0.00028758
961 4.59 5.5 -0.00028211
962 4.6 5.5 -0.00027618
963 4.61 5.5 -0.00027064
964 4.62 5.5 -0.000265
965 4.63 5.5 -0.00025929
966 4.64 5.5 -0.00025352
967 4.65 5.5 -0.0002473
968 4.66 5.5 -0.00024133
969 4.67 5.5 -0.0002354
970 4.68 5.5 -0.00022942
971 4.69 5.5 -0.00022335
972 4.7 5.5 -0.00021669
973 4.71 5.5 -0.00021048
974 4.72 5.5 -0.0002042
975 4.73 5.5 -0.00019783
976 4.74 5.5 -0.0001914
977 4.75 5.5 -0.00018444
978 4.76 5.5 -0.00017786
979 4.77 5.5 -0.00017125
980 4.78 5.5 -0.00016454
981 4.79 5.5 -0.00015785
982 4.8 5.5 -0.00015104
983 4.81 5.5 -0.00014364
984 4.82 5.5 -0.00013671
985 4.83 5.5 -0.00012972
986 4.84 5.5 -0.00012265
987 4.85 5.5 -0.00011549
988 4.86 5.5 -0.00010775
989 4.87 5.5 -0.00010052
990 4.88 5.5 -9.3207E-05
991 4.89 5.5 -8.5837E-05
992 4.9 5.5 -7.8407E-05
993 4.91 5.5 -7.0353E-05
994 4.92 5.5 -6.281E-05
995 4.93 5.5 -5.5191E-05
996 4.94 5.5 -4.7511E-05
997 4.95 5.5 -3.9805E-05
998 4.96 5.5 -3.1335E-05
999 4.97 5.5 -2.3469E-05
1000 4.98 5.5 -1.5601E-05
1001 4.99 5.5 -7.6241E-06
1002 5 5.5 3.1672E-07
1003 0 6 -0.00061062
1004 0.01 6 -0.00061034
1005 0.02 6 -0.00061014
1006 0.03 6 -0.00060986
1007 0.04 6 -0.00060958
1008 0.05 6 -0.00060935
1009 0.06 6 -0.00060912
1010 0.07 6 -0.00060884
1011 0.08 6 -0.00060857
1012 0.09 6 -0.00060837
1013 0.1 6 -0.00060809
1014 0.11 6 -0.00060783
1015 0.12 6 -0.0006076
1016 0.13 6 -0.00060735
1017 0.14 6 -0.00060708
1018 0.15 6 -0.00060681
1019 0.16 6 -0.0006066
1020 0.17 6 -0.00060634
1021 0.18 6 -0.00060609
1022 0.19 6 -0.00060582
1023 0.2 6 -0.0006056
1024 0.21 6 -0.00060533
1025 0.22 6 -0.00060508
1026 0.23 6 -0.0006048
1027 0.24 6 -0.0006046
1028 0.25 6 -0.00060432
1029 0.26 6 -0.00060409
1030 0.27 6 -0.00060386
1031 0.28 6 -0.00060359
1032 0.29 6 -0.00060335
1033 0.3 6 -0.00060309
1034 0.31 6 -0.00060286
1035 0.32 6 -0.00060263
1036 0.33 6 -0.00060232
1037 0.34 6 -0.0006021
1038 0.35 6 -0.00060184
1039 0.36 6 -0.00060159
1040 0.37 6 -0.00060136
1041 0.38 6 -0.00060108
1042 0.39 6 -0.00060081
1043 0.4 6 -0.00060056
1044 0.41 6 -0.00060034
1045 0.42 6 -0.00060009
1046 0.43 6 -0.00059982
1047 0.44 6 -0.00059955
1048 0.45 6 -0.00059933
1049 0.46 6 -0.00059908
1050 0.47 6 -0.00059881
1051 0.48 6 -0.00059858
1052 0.49 6 -0.00059835
1053 0.5 6 -0.00059809
1054 0.51 6 -0.00059782
1055 0.52 6 -0.00059756
1056 0.53 6 -0.00059737
1057 0.54 6 -0.00059705
1058 0.55 6 -0.00059679
1059 0.56 6 -0.0005966
1060 0.57 6 -0.0005963
1061 0.58 6 -0.00059603
1062 0.59 6 -0.00059584
1063 0.6 6 -0.00059556
1064 0.61 6 -0.00059529
1065 0.62 6 -0.00059504
1066 0.63 6 -0.00059481
1067 0.64 6 -0.00059455
1068 0.65 6 -0.00059425
1069 0.66 6 -0.00059403
1070 0.67 6 -0.00059378
1071 0.68 6 -0.00059352
1072 0.69 6 -0.00059324
1073 0.7 6 -0.000593
1074 0.71 6 -0.00059277
1075 0.72 6 -0.00059248
1076 0.73 6 -0.00059221
1077 0.74 6 -0.00059197
1078 0.75 6 -0.00059171
1079 0.76 6 -0.00059146
1080 0.77 6 -0.00059122
1081 0.78 6 -0.00059099
1082 0.79 6 -0.0005907
1083 0.8 6 -0.00059044
1084 0.81 6 -0.00059018
1085 0.82 6 -0.00058995
1086 0.83 6 -0.00058967
1087 0.84 6 -0.00058943
1088 0.85 6 -0.00058917
1089 0.86 6 -0.00058891
1090 0.87 6 -0.00058861
1091 0.88 6 -0.00058841
1092 0.89 6 -0.00058812
1093 0.9 6 -0.00058786
1094 0.91 6 -0.00058759
1095 0.92 6 -0.00058735
1096 0.93 6 -0.00058714
1097 0.94 6 -0.00058681
1098 0.95 6 -0.00058659
1099 0.96 6 -0.00058632
1100 0.97 6 -0.00058608
1101 0.98 6 -0.00058578
1102 0.99 6 -0.00058553
1103 1 6 -0.00058526
1104 1.01 6 -0.00058498
1105 1.02 6 -0.00058474
1106 1.03 6 -0.00058453
1107 1.04 6 -0.00058423
1108 1.05 6 -0.00058396
1109 1.06 6 -0.00058373
1110 1.07 6 -0.00058346
1111 1.08 6 -0.00058315
1112 1.09 6 -0.00058286
1113 1.1 6 -0.00058266
1114 1.11 6 -0.00058238
1115 1.12 6 -0.00058209
1116 1.13 6 -0.00058187
1117 1.14 6 -0.00058163
1118 1.15 6 -0.00058131
1119 1.16 6 -0.00058106
1120 1.17 6 -0.00058081
1121 1.18 6 -0.00058057
1122 1.19 6 -0.00058023
1123 1.2 6 -0.00058001
1124 1.21 6 -0.00057973
1125 1.22 6 -0.00057947
1126 1.23 6 -0.00057921
1127 1.24 6 -0.00057894
1128 1.25 6 -0.00057868
1129 1.26 6 -0.00057837
1130 1.27 6 -0.00057817
1131 1.28 6 -0.00057789
1132 1.29 6 -0.0005776
1133 1.3 6 -0.00057731
1134 1.31 6 -0.00057706
1135 1.32 6 -0.00057678
1136 1.33 6 -0.00057654
1137 1.34 6 -0.00057625
1138 1.35 6 -0.00057598
1139 1.36 6 -0.00057571
1140 1.37 6 -0.00057544
1141 1.38 6 -0.00057518
1142 1.39 6 -0.00057493
1143 1.4 6 -0.00057459
1144 1.41 6 -0.00057433
1145 1.42 6 -0.00057409
1146 1.43 6 -0.00057382
1147 1.44 6 -0.00057353
1148 1.45 6 -0.00057329
1149 1.46 6 -0.00057301
1150 1.47 6 -0.00057272
1151 1.48 6 -0.00057245
1152 1.49 6 -0.00057218
1153 1.5 6 -0.00057188
1154 1.51 6 -0.00057163
1155 1.52 6 -0.00057135
1156 1.53 6 -0.0005711
1157 1.54 6 -0.00057083
1158 1.55 6 -0.00057051
1159 1.56 6 -0.00057025
1160 1.57 6 -0.00056996
1161 1.58 6 -0.0005697
1162 1.59 6 -0.00056945
1163 1.6 6 -0.00056913
1164 1.61 6 -0.00056884
1165 1.62 6 -0.00056857
1166 1.63 6 -0.00056832
1167 1.64 6 -0.00056804
1168 1.65 6 -0.00056772
1169 1.66 6 -0.00056747
1170 1.67 6 -0.00056721
1171 1.68 6 -0.00056693
1172 1.69 6 -0.0005666
1173 1.7 6 -0.00056635
1174 1.71 6 -0.00056607
1175 1.72 6 -0.00056577
1176 1.73 6 -0.0005655
1177 1.74 6 -0.00056524
1178 1.75 6 -0.00056494
1179 1.76 6 -0.00056463
1180 1.77 6 -0.00056435
1181 1.78 6 -0.00056408
1182 1.79 6 -0.0005638
1183 1.8 6 -0.0005635
1184 1.81 6 -0.0005632
1185 1.82 6 -0.00056292
1186 1.83 6 -0.00056261
1187 1.84 6 -0.00056238
1188 1.85 6 -0.00056211
1189 1.86 6 -0.00056177
1190 1.87 6 -0.00056147
1191 1.88 6 -0.00056123
1192 1.89 6 -0.00056093
1193 1.9 6 -0.0005606
1194 1.91 6 -0.00056034
1195 1.92 6 -0.00056004
1196 1.93 6 -0.00055976
1197 1.94 6 -0.00055944
1198 1.95 6 -0.00055918
1199 1.96 6 -0.00055887
1200 1.97 6 -0.00055856
1201 1.98 6 -0.00055826
1202 1.99 6 -0.000558
1203 2 6 -0.00055771
1204 2.01 6 -0.00055736
1205 2.02 6 -0.0005571
1206 2.03 6 -0.00055684
1207 2.04 6 -0.0005565
1208 2.05 6 -0.00055621
1209 2.06 6 -0.0005559
1210 2.07 6 -0.00055561
1211 2.08 6 -0.00055531
1212 2.09 6 -0.00055499
1213 2.1 6 -0.00055471
1214 2.11 6 -0.00055436
1215 2.12 6 -0.00055406
1216 2.13 6 -0.00055382
1217 2.14 6 -0.00055346
1218 2.15 6 -0.00055315
1219 2.16 6 -0.00055288
1220 2.17 6 -0.00055259
1221 2.18 6 -0.00055226
1222 2.19 6 -0.00055194
1223 2.2 6 -0.00055166
1224 2.21 6 -0.00055134
1225 2.22 6 -0.00055101
1226 2.23 6 -0.00055072
1227 2.24 6 -0.00055041
1228 2.25 6 -0.00055011
1229 2.26 6 -0.00054973
1230 2.27 6 -0.00054945
1231 2.28 6 -0.00054915
1232 2.29 6 -0.0005488
1233 2.3 6 -0.00054853
1234 2.31 6 -0.00054821
1235 2.32 6 -0.00054787
1236 2.33 6 -0.00054755
1237 2.34 6 -0.00054724
1238 2.35 6 -0.00054694
1239 2.36 6 -0.00054661
1240 2.37 6 -0.00054631
1241 2.38 6 -0.00054598
1242 2.39 6 -0.00054565
1243 2.4 6 -0.0005453
1244 2.41 6 -0.00054503
1245 2.42 6 -0.00054468
1246 2.43 6 -0.00054432
1247 2.44 6 -0.00054403
1248 2.45 6 -0.00054372
1249 2.46 6 -0.00054336
1250 2.47 6 -0.00054299
1251 2.48 6 -0.0005427
1252 2.49 6 -0.00054236
1253 2.5 6 -0.00054202
1254 2.51 6 -0.00054169
1255 2.52 6 -0.00054138
1256 2.53 6 -0.00054101
1257 2.54 6 -0.00054067
1258 2.55 6 -0.00054038
1259 2.56 6 -0.00054001
1260 2.57 6 -0.00053964
1261 2.58 6 -0.00053931
1262 2.59 6 -0.00053898
1263 2.6 6 -0.00053863
1264 2.61 6 -0.00053829
1265 2.62 6 -0.00053794
1266 2.63 6 -0.0005376
1267 2.64 6 -0.00053723
1268 2.65 6 -0.00053689
1269 2.66 6 -0.00053653
1270 2.67 6 -0.00053618
1271 2.68 6 -0.00053582
1272 2.69 6 -0.00053548
1273 2.7 6 -0.00053513
1274 2.71 6 -0.00053476
1275 2.72 6 -0.00053435
1276 2.73 6 -0.00053401
1277 2.74 6 -0.00053367
1278 2.75 6 -0.00053327
1279 2.76 6 -0.00053293
1280 2.77 6 -0.00053255
1281 2.78 6 -0.00053216
1282 2.79 6 -0.00053179
1283 2.8 6 -0.00053143
1284 2.81 6 -0.00053106
1285 2.82 6 -0.00053062
1286 2.83 6 -0.00053029
1287 2.84 6 -0.00052991
1288 2.85 6 -0.00052953
1289 2.86 6 -0.00052913
1290 2.87 6 -0.00052873
1291 2.88 6 -0.00052835
1292 2.89 6 -0.00052796
1293 2.9 6 -0.00052755
1294 2.91 6 -0.00052721
1295 2.92 6 -0.00052677
1296 2.93 6 -0.00052634
1297 2.94 6 -0.00052597
1298 2.95 6 -0.00052556
1299 2.96 6 -0.00052516
1300 2.97 6 -0.00052476
1301 2.98 6 -0.00052436
1302 2.99 6 -0.00052393
1303 3 6 -0.0005235
1304 3.01 6 -0.00052311
1305 3.02 6 -0.00052269
1306 3.03 6 -0.00052221
1307 3.04 6 -0.00052181
1308 3.05 6 -0.00052143
1309 3.06 6 -0.00052097
1310 3.07 6 -0.00052053
1311 3.08 6 -0.00052008
1312 3.09 6 -0.00051965
1313 3.1 6 -0.0005192
1314 3.11 6 -0.00051877
1315 3.12 6 -0.00051834
1316 3.13 6 -0.00051785
1317 3.14 6 -0.00051737
1318 3.15 6 -0.00051696
1319 3.16 6 -0.00051652
1320 3.17 6 -0.00051605
1321 3.18 6 -0.00051553
1322 3.19 6 -0.00051508
1323 3.2 6 -0.00051464
1324 3.21 6 -0.00051414
1325 3.22 6 -0.00051369
1326 3.23 6 -0.00051315
1327 3.24 6 -0.00051265
1328 3.25 6 -0.00051217
1329 3.26 6 -0.00051171
1330 3.27 6 -0.00051122
1331 3.28 6 -0.00051062
1332 3.29 6 -0.00051015
1333 3.3 6 -0.00050962
1334 3.31 6 -0.00050912
1335 3.32 6 -0.00050858
1336 3.33 6 -0.00050805
1337 3.34 6 -0.00050753
1338 3.35 6 -0.00050697
1339 3.36 6 -0.00050646
1340 3.37 6 -0.0005059
1341 3.38 6 -0.00050534
1342 3.39 6 -0.00050473
1343 3.4 6 -0.00050418
1344 3.41 6 -0.00050362
1345 3.42 6 -0.000503
1346 3.43 6 -0.00050241
1347 3.44 6 -0.00050184
1348 3.45 6 -0.00050124
1349 3.46 6 -0.00050062
1350 3.47 6 -0.00050001
1351 3.48 6 -0.00049933
1352 3.49 6 -0.00049869
1353 3.5 6 -0.00049807
1354 3.51 6 -0.00049743
1355 3.52 6 -0.0004968
1356 3.53 6 -0.00049607
1357 3.54 6 -0.00049542
1358 3.55 6 -0.00049476
1359 3.56 6 -0.00049405
1360 3.57 6 -0.00049334
1361 3.58 6 -0.00049266
1362 3.59 6 -0.00049185
1363 3.6 6 -0.00049112
1364 3.61 6 -0.00049042
1365 3.62 6 -0.00048968
1366 3.63 6 -0.00048888
1367 3.64 6 -0.00048807
1368 3.65 6 -0.00048727
1369 3.66 6 -0.00048649
1370 3.67 6 -0.00048565
1371 3.68 6 -0.00048485
1372 3.69 6 -0.00048395
1373 3.7 6 -0.00048307
1374 3.71 6 -0.00048219
1375 3.72 6 -0.00048133
1376 3.73 6 -0.00048044
1377 3.74 6 -0.00047942
1378 3.75 6 -0.00047847
1379 3.76 6 -0.00047755
1380 3.77 6 -0.00047654
1381 3.78 6 -0.00047554
1382 3.79 6 -0.00047446
1383 3.8 6 -0.00047341
1384 3.81 6 -0.00047234
1385 3.82 6 -0.00047129
1386 3.83 6 -0.00047019
1387 3.84 6 -0.00046899
1388 3.85 6 -0.00046781
1389 3.86 6 -0.00046667
1390 3.87 6 -0.00046548
1391 3.88 6 -0.00046427
1392 3.89 6 -0.00046288
1393 3.9 6 -0.00046162
1394 3.91 6 -0.00046033
1395 3.92 6 -0.00045896
1396 3.93 6 -0.00045762
1397 3.94 6 -0.00045613
1398 3.95 6 -0.00045469
1399 3.96 6 -0.00045321
1400 3.97 6 -0.00045173
1401 3.98 6 -0.00045023
1402 3.99 6 -0.00044851
1403 4 6 -0.00044693
1404 4.01 6 -0.00044532
1405 4.02 6 -0.00044363
1406 4.03 6 -0.00044189
1407 4.04 6 -0.00044001
1408 4.05 6 -0.00043821
1409 4.06 6 -0.00043635
1410 4.07 6 -0.0004345
1411 4.08 6 -0.00043257
1412 4.09 6 -0.00043044
1413 4.1 6 -0.0004284
1414 4.11 6 -0.00042641
1415 4.12 6 -0.00042432
1416 4.13 6 -0.00042211
1417 4.14 6 -0.00041976
1418 4.15 6 -0.00041754
1419 4.16 6 -0.00041525
1420 4.17 6 -0.00041287
1421 4.18 6 -0.00041046
1422 4.19 6 -0.00040803
1423 4.2 6 -0.00040533
1424 4.21 6 -0.00040273
1425 4.22 6 -0.00040016
1426 4.23 6 -0.00039747
1427 4.24 6 -0.00039474
1428 4.25 6 -0.00039178
1429 4.26 6 -0.00038894
1430 4.27 6 -0.000386
1431 4.28 6 -0.00038306
1432 4.29 6 -0.00038006
1433 4.3 6 -0.00037674
1434 4.31 6 -0.00037362
1435 4.32 6 -0.00037044
1436 4.33 6 -0.00036722
1437 4.34 6 -0.00036389
1438 4.35 6 -0.00036026
1439 4.36 6 -0.00035683
1440 4.37 6 -0.00035333
1441 4.38 6 -0.00034976
1442 4.39 6 -0.00034616
1443 4.4 6 -0.00034222
1444 4.41 6 -0.00033847
1445 4.42 6 -0.00033463
1446 4.43 6 -0.00033081
1447 4.44 6 -0.00032687
1448 4.45 6 -0.00032252
1449 4.46 6 -0.00031847
1450 4.47 6 -0.00031433
1451 4.48 6 -0.00031014
1452 4.49 6 -0.00030585
1453 4.5 6 -0.00030123
1454 4.51 6 -0.00029689
1455 4.52 6 -0.00029239
1456 4.53 6 -0.00028787
1457 4.54 6 -0.00028333
1458 4.55 6 -0.00027834
1459 4.56 6 -0.00027359
1460 4.57 6 -0.00026881
1461 4.58 6 -0.00026397
1462 4.59 6 -0.00025904
1463 4.6 6 -0.00025369
1464 4.61 6 -0.00024869
1465 4.62 6 -0.00024356
1466 4.63 6 -0.00023838
1467 4.64 6 -0.00023318
1468 4.65 6 -0.00022748
1469 4.66 6 -0.00022208
1470 4.67 6 -0.00021666
1471 4.68 6 -0.00021125
1472 4.69 6 -0.00020568
1473 4.7 6 -0.00019962
1474 4.71 6 -0.00019397
1475 4.72 6 -0.00018824
1476 4.73 6 -0.00018239
1477 4.74 6 -0.00017652
1478 4.75 6 -0.00017017
1479 4.76 6 -0.0001641
1480 4.77 6 -0.00015805
1481 4.78 6 -0.00015194
1482 4.79 6 -0.00014577
1483 4.8 6 -0.00013949
1484 4.81 6 -0.00013269
1485 4.82 6 -0.00012636
1486 4.83 6 -0.00011991
1487 4.84 6 -0.0001134
1488 4.85 6 -0.00010682
1489 4.86 6 -9.9623E-05
1490 4.87 6 -9.2976E-05
1491 4.88 6 -8.6257E-05
1492 4.89 6 -7.9448E-05
1493 4.9 6 -7.2569E-05
1494 4.91 6 -6.5168E-05
1495 4.92 6 -5.8164E-05
1496 4.93 6 -5.1102E-05
1497 4.94 6 -4.4049E-05
1498 4.95 6 -3.6902E-05
1499 4.96 6 -2.9038E-05
1500 4.97 6 -2.1763E-05
1501 4.98 6 -1.4465E-05
1502 4.99 6 -7.0588E-06
1503 5 6 3.173E-07
1504 0 6.5 -0.00055209
1505 0.01 6.5 -0.00055185
1506 0.02 6.5 -0.00055163
1507 0.03 6.5 -0.00055131
1508 0.04 6.5 -0.00055113
1509 0.05 6.5 -0.00055088
1510 0.06 6.5 -0.00055065
1511 0.07 6.5 -0.00055039
1512 0.08 6.5 -0.00055014
1513 0.09 6.5 -0.00054991
1514 0.1 6.5 -0.00054964
1515 0.11 6.5 -0.00054942
1516 0.12 6.5 -0.0005492
1517 0.13 6.5 -0.00054893
1518 0.14 6.5 -0.00054868
1519 0.15 6.5 -0.00054845
1520 0.16 6.5 -0.00054823
1521 0.17 6.5 -0.00054797
1522 0.18 6.5 -0.00054767
1523 0.19 6.5 -0.0005475
1524 0.2 6.5 -0.00054724
1525 0.21 6.5 -0.00054695
1526 0.22 6.5 -0.00054675
1527 0.23 6.5 -0.00054652
1528 0.24 6.5 -0.00054627
1529 0.25 6.5 -0.00054602
1530 0.26 6.5 -0.0005458
1531 0.27 6.5 -0.00054557
1532 0.28 6.5 -0.00054527
1533 0.29 6.5 -0.00054504
1534 0.3 6.5 -0.00054482
1535 0.31 6.5 -0.00054457
1536 0.32 6.5 -0.00054429
1537 0.33 6.5 -0.00054412
1538 0.34 6.5 -0.00054384
1539 0.35 6.5 -0.00054362
1540 0.36 6.5 -0.00054337
1541 0.37 6.5 -0.00054312
1542 0.38 6.5 -0.00054284
1543 0.39 6.5 -0.00054262
1544 0.4 6.5 -0.00054239
1545 0.41 6.5 -0.00054212
1546 0.42 6.5 -0.00054191
1547 0.43 6.5 -0.00054163
1548 0.44 6.5 -0.00054142
1549 0.45 6.5 -0.00054119
1550 0.46 6.5 -0.00054095
1551 0.47 6.5 -0.00054068
1552 0.48 6.5 -0.00054045
1553 0.49 6.5 -0.0005402
1554 0.5 6.5 -0.00053994
1555 0.51 6.5 -0.00053973
1556 0.52 6.5 -0.0005395
1557 0.53 6.5 -0.00053923
1558 0.54 6.5 -0.00053898
1559 0.55 6.5 -0.00053873
1560 0.56 6.5 -0.00053852
1561 0.57 6.5 -0.00053827
1562 0.58 6.5 -0.00053802
1563 0.59 6.5 -0.00053779
1564 0.6 6.5 -0.00053751
1565 0.61 6.5 -0.00053726
1566 0.62 6.5 -0.00053703
1567 0.63 6.5 -0.0005368
1568 0.64 6.5 -0.00053652
1569 0.65 6.5 -0.00053627
1570 0.66 6.5 -0.00053607
1571 0.67 6.5 -0.00053583
1572 0.68 6.5 -0.00053555
1573 0.69 6.5 -0.0005353
1574 0.7 6.5 -0.00053508
1575 0.71 6.5 -0.00053482
1576 0.72 6.5 -0.00053457
1577 0.73 6.5 -0.00053435
1578 0.74 6.5 -0.00053408
1579 0.75 6.5 -0.00053385
1580 0.76 6.5 -0.0005336
1581 0.77 6.5 -0.00053338
1582 0.78 6.5 -0.00053309
1583 0.79 6.5 -0.0005328
1584 0.8 6.5 -0.00053262
1585 0.81 6.5 -0.00053236
1586 0.82 6.5 -0.00053212
1587 0.83 6.5 -0.00053185
1588 0.84 6.5 -0.00053162
1589 0.85 6.5 -0.00053138
1590 0.86 6.5 -0.0005311
1591 0.87 6.5 -0.00053087
1592 0.88 6.5 -0.00053064
1593 0.89 6.5 -0.00053034
1594 0.9 6.5 -0.00053009
1595 0.91 6.5 -0.00052992
1596 0.92 6.5 -0.00052967
1597 0.93 6.5 -0.00052938
1598 0.94 6.5 -0.00052914
1599 0.95 6.5 -0.0005289
1600 0.96 6.5 -0.00052862
1601 0.97 6.5 -0.00052836
1602 0.98 6.5 -0.00052813
1603 0.99 6.5 -0.00052788
1604 1 6.5 -0.00052762
1605 1.01 6.5 -0.00052735
1606 1.02 6.5 -0.00052712
1607 1.03 6.5 -0.00052688
1608 1.04 6.5 -0.00052658
1609 1.05 6.5 -0.00052638
1610 1.06 6.5 -0.00052614
1611 1.07 6.5 -0.00052585
1612 1.08 6.5 -0.0005256
1613 1.09 6.5 -0.00052536
1614 1.1 6.5 -0.00052511
1615 1.11 6.5 -0.00052484
1616 1.12 6.5 -0.0005246
1617 1.13 6.5 -0.00052436
1618 1.14 6.5 -0.00052411
1619 1.15 6.5 -0.00052382
1620 1.16 6.5 -0.00052359
1621 1.17 6.5 -0.00052333
1622 1.18 6.5 -0.00052306
1623 1.19 6.5 -0.00052283
1624 1.2 6.5 -0.0005226
1625 1.21 6.5 -0.00052232
1626 1.22 6.5 -0.00052204
1627 1.23 6.5 -0.00052181
1628 1.24 6.5 -0.00052157
1629 1.25 6.5 -0.00052127
1630 1.26 6.5 -0.00052105
1631 1.27 6.5 -0.00052083
1632 1.28 6.5 -0.00052056
1633 1.29 6.5 -0.00052026
1634 1.3 6.5 -0.00052001
1635 1.31 6.5 -0.00051975
1636 1.32 6.5 -0.00051949
1637 1.33 6.5 -0.00051926
1638 1.34 6.5 -0.00051902
1639 1.35 6.5 -0.00051872
1640 1.36 6.5 -0.00051844
1641 1.37 6.5 -0.00051822
1642 1.38 6.5 -0.00051798
1643 1.39 6.5 -0.00051768
1644 1.4 6.5 -0.0005174
1645 1.41 6.5 -0.00051721
1646 1.42 6.5 -0.00051693
1647 1.43 6.5 -0.00051664
1648 1.44 6.5 -0.00051639
1649 1.45 6.5 -0.00051615
1650 1.46 6.5 -0.00051587
1651 1.47 6.5 -0.0005156
1652 1.48 6.5 -0.00051536
1653 1.49 6.5 -0.00051509
1654 1.5 6.5 -0.0005148
1655 1.51 6.5 -0.00051457
1656 1.52 6.5 -0.00051433
1657 1.53 6.5 -0.00051402
1658 1.54 6.5 -0.00051377
1659 1.55 6.5 -0.00051352
1660 1.56 6.5 -0.00051326
1661 1.57 6.5 -0.00051295
1662 1.58 6.5 -0.00051276
1663 1.59 6.5 -0.00051247
1664 1.6 6.5 -0.00051218
1665 1.61 6.5 -0.0005119
1666 1.62 6.5 -0.00051166
1667 1.63 6.5 -0.00051143
1668 1.64 6.5 -0.00051112
1669 1.65 6.5 -0.00051086
1670 1.66 6.5 -0.00051059
1671 1.67 6.5 -0.00051032
1672 1.68 6.5 -0.00051005
1673 1.69 6.5 -0.00050982
1674 1.7 6.5 -0.00050952
1675 1.71 6.5 -0.00050925
1676 1.72 6.5 -0.00050896
1677 1.73 6.5 -0.00050876
1678 1.74 6.5 -0.00050844
1679 1.75 6.5 -0.00050817
1680 1.76 6.5 -0.00050789
1681 1.77 6.5 -0.00050764
1682 1.78 6.5 -0.00050735
1683 1.79 6.5 -0.00050709
1684 1.8 6.5 -0.00050686
1685 1.81 6.5 -0.00050654
1686 1.82 6.5 -0.00050627
1687 1.83 6.5 -0.00050601
1688 1.84 6.5 -0.00050572
1689 1.85 6.5 -0.00050547
1690 1.86 6.5 -0.00050519
1691 1.87 6.5 -0.00050492
1692 1.88 6.5 -0.00050465
1693 1.89 6.5 -0.00050434
1694 1.9 6.5 -0.00050407
1695 1.91 6.5 -0.00050382
1696 1.92 6.5 -0.00050351
1697 1.93 6.5 -0.00050324
1698 1.94 6.5 -0.000503
1699 1.95 6.5 -0.00050273
1700 1.96 6.5 -0.00050239
1701 1.97 6.5 -0.00050214
1702 1.98 6.5 -0.00050188
1703 1.99 6.5 -0.00050159
1704 2 6.5 -0.00050129
1705 2.01 6.5 -0.000501
1706 2.02 6.5 -0.00050076
1707 2.03 6.5 -0.00050042
1708 2.04 6.5 -0.0005002
1709 2.05 6.5 -0.00049993
1710 2.06 6.5 -0.0004996
1711 2.07 6.5 -0.00049931
1712 2.08 6.5 -0.00049905
1713 2.09 6.5 -0.00049875
