
VD= 5 to 10 in 0.01 step
VG= 5 to 10 in 1 step
NO. VD ID ISUB
 V A A
619 6.17 8.134E-09 -1.9465E-08
620 6.18 1.2441E-08 3.2E-09
621 6.19 -1.1023E-08 1.5702E-08
622 6.2 -1.198E-08 8.72E-10
623 6.21 8.412E-09 -2.1132E-08
624 6.22 1.2382E-08 2.777E-09
625 6.23 -1.065E-08 1.6353E-08
626 6.24 -1.2063E-08 1.75E-09
627 6.25 8.127E-09 -1.951E-08
628 6.26 1.2471E-08 3.086E-09
629 6.27 -1.0905E-08 1.5925E-08
630 6.28 -1.1978E-08 1.182E-09
631 6.29 8.268E-09 -1.9196E-08
632 6.3 1.2376E-08 3.452E-09
633 6.31 -1.1154E-08 1.5504E-08
634 6.32 -1.1947E-08 6E-10
635 6.33 8.428E-09 -1.893E-08
636 6.34 1.2511E-08 3.842E-09
637 6.35 -1.1305E-08 1.5136E-08
638 6.36 -1.199E-08 -6.8E-11
639 6.37 8.601E-09 -1.8585E-08
640 6.38 1.2661E-08 4.117E-09
641 6.39 -1.1432E-08 1.502E-08
642 6.4 -1.1976E-08 -6.36E-10
643 6.41 8.727E-09 -1.8191E-08
644 6.42 1.2675E-08 4.525E-09
645 6.43 -1.1649E-08 1.4974E-08
646 6.44 -1.2763E-08 -8.289E-09
647 6.45 1.1589E-08 -1.21E-10
648 6.46 -9.215E-09 1.9175E-08
649 6.47 -1.2392E-08 -4.226E-09
650 6.48 1.0523E-08 -1.4238E-08
651 6.49 1.3067E-08 7.617E-09
652 6.5 -1.1914E-08 8.18E-10
653 6.51 8.38E-09 -1.9072E-08
654 6.52 1.2545E-08 3.63E-09
655 6.53 -1.1216E-08 1.5346E-08
656 6.54 -1.1967E-08 2.48E-10
657 6.55 8.492E-09 -2.1283E-08
658 6.56 1.2423E-08 3.198E-09
659 6.57 -1.0925E-08 1.5848E-08
660 6.58 -1.1986E-08 1.032E-09
661 6.59 8.331E-09 -1.913E-08
662 6.6 1.2484E-08 3.517E-09
663 6.61 -1.1106E-08 1.5433E-08
664 6.62 -1.1935E-08 4.74E-10
665 6.63 8.457E-09 -1.89E-08
666 6.64 1.2571E-08 3.89E-09
667 6.65 -1.1295E-08 1.5078E-08
668 6.66 -1.1985E-08 -8.6E-11
669 6.67 8.596E-09 -1.8486E-08
670 6.68 1.2592E-08 4.196E-09
671 6.69 -1.152E-08 2.1663E-08
672 6.7 -1.1919E-08 7.48E-10
673 6.71 8.397E-09 -2.1137E-08
674 6.72 1.2392E-08 2.924E-09
675 6.73 -1.0739E-08 1.6228E-08
676 6.74 -1.2051E-08 1.523E-09
677 6.75 8.148E-09 -1.9471E-08
678 6.76 1.2424E-08 3.252E-09
679 6.77 -1.0953E-08 1.5801E-08
680 6.78 -1.197E-08 9.43E-10
681 6.79 8.353E-09 -1.9122E-08
682 6.8 1.247E-08 3.627E-09
683 6.81 -1.1192E-08 2.2112E-08
684 6.82 -1.2046E-08 1.81E-09
685 6.83 8.082E-09 -1.9576E-08
686 6.84 1.2419E-08 3.124E-09
687 6.85 -1.0918E-08 1.5887E-08
688 6.86 -1.2001E-08 1.222E-09
689 6.87 8.28E-09 -1.9262E-08
690 6.88 1.2446E-08 3.45E-09
691 6.89 -1.11E-08 1.5541E-08
692 6.9 -1.1986E-08 5.16E-10
693 6.91 8.42E-09 -1.8904E-08
694 6.92 1.2541E-08 3.825E-09
695 6.93 -1.1309E-08 1.5155E-08
696 6.94 -1.1955E-08 2.9E-11
697 6.95 8.579E-09 -1.8575E-08
698 6.96 1.2585E-08 4.098E-09
699 6.97 -1.1504E-08 1.506E-08
700 6.98 -1.2018E-08 -6.24E-10
701 6.99 8.663E-09 -1.8139E-08
702 7 1.2631E-08 4.48E-09
703 7.01 -1.1733E-08 1.5043E-08
704 7.02 -1.2831E-08 -8.282E-09
705 7.03 1.1553E-08 -1.43E-10
706 7.04 -9.327E-09 1.9192E-08
707 7.05 -1.2452E-08 -4.25E-09
708 7.06 1.0489E-08 -1.4312E-08
709 7.07 1.3006E-08 7.638E-09
710 7.08 -1.1954E-08 8.79E-10
711 7.09 8.401E-09 -1.9096E-08
712 7.1 1.2495E-08 3.666E-09
713 7.11 -1.1233E-08 1.5303E-08
714 7.12 -1.2001E-08 2.64E-10
715 7.13 8.527E-09 -1.8759E-08
716 7.14 1.2584E-08 4.027E-09
717 7.15 -1.1404E-08 1.5038E-08
718 7.16 -1.1991E-08 -3.76E-10
719 7.17 8.594E-09 -1.8345E-08
720 7.18 1.2612E-08 4.296E-09
721 7.19 -1.1644E-08 1.5112E-08
722 7.2 -1.2748E-08 -8.135E-09
723 7.21 1.1527E-08 -3.8E-10
724 7.22 -9.216E-09 1.9252E-08
725 7.23 -1.2402E-08 -4.084E-09
726 7.24 1.0389E-08 -1.4331E-08
727 7.25 1.1582E-08 2.55E-10
728 7.26 -9.376E-09 1.8947E-08
729 7.27 -1.2397E-08 -4.428E-09
730 7.28 1.063E-08 -1.4243E-08
731 7.29 1.3082E-08 7.768E-09
732 7.3 -1.1959E-08 5.37E-10
733 7.31 8.441E-09 -1.8877E-08
734 7.32 1.2517E-08 3.896E-09
735 7.33 -1.1347E-08 1.5099E-08
736 7.34 -1.1995E-08 -1.45E-10
737 7.35 8.57E-09 -2.1404E-08
738 7.36 1.2461E-08 3.338E-09
739 7.37 -1.1092E-08 1.561E-08
740 7.38 -1.1976E-08 7.05E-10
741 7.39 8.424E-09 -1.9016E-08
742 7.4 1.2508E-08 3.768E-09
743 7.41 -1.1296E-08 1.5216E-08
744 7.42 -1.1998E-08 1.4E-10
745 7.43 8.532E-09 -1.8674E-08
746 7.44 1.2577E-08 4.04E-09
747 7.45 -1.1452E-08 1.5013E-08
748 7.46 -1.2028E-08 -4.93E-10
749 7.47 8.644E-09 -1.8294E-08
750 7.48 1.2628E-08 4.429E-09
751 7.49 -1.1658E-08 1.4979E-08
752 7.5 -1.2773E-08 -8.211E-09
753 7.51 1.1541E-08 -2.58E-10
754 7.52 -9.267E-09 1.9195E-08
755 7.53 -1.2416E-08 -4.144E-09
756 7.54 1.0424E-08 -2.1467E-08
757 7.55 1.1405E-08 -1.052E-09
758 7.56 -9.071E-09 1.9631E-08
759 7.57 -1.2423E-08 -3.644E-09
760 7.58 1.0129E-08 -1.4723E-08
761 7.59 1.1453E-08 -4.56E-10
762 7.6 -9.231E-09 1.9331E-08
763 7.61 -1.2452E-08 -4.065E-09
764 7.62 1.0316E-08 -1.4369E-08
765 7.63 1.1539E-08 2.2E-11
766 7.64 -9.383E-09 1.9023E-08
767 7.65 -1.2442E-08 -4.374E-09
768 7.66 1.055E-08 -1.4247E-08
769 7.67 1.3017E-08 7.715E-09
770 7.68 -1.1988E-08 6.05E-10
771 7.69 8.393E-09 -1.9044E-08
772 7.7 1.2507E-08 3.812E-09
773 7.71 -1.1297E-08 1.5172E-08
774 7.72 -1.198E-08 3.5E-11
775 7.73 8.532E-09 -1.8657E-08
776 7.74 1.2541E-08 4.064E-09
777 7.75 -1.1515E-08 1.508E-08
778 7.76 -1.2077E-08 -5.94E-10
779 7.77 8.629E-09 -1.8189E-08
780 7.78 1.2647E-08 4.515E-09
781 7.79 -1.1702E-08 1.5039E-08
782 7.8 -1.2842E-08 -8.301E-09
783 7.81 1.1531E-08 -2.35E-10
784 7.82 -9.316E-09 1.9211E-08
785 7.83 -1.2428E-08 -4.194E-09
786 7.84 1.0473E-08 -2.1528E-08
787 7.85 1.1415E-08 -9.84E-10
788 7.86 -9.123E-09 1.9579E-08
789 7.87 -1.2451E-08 -3.711E-09
790 7.88 1.0175E-08 -2.174E-08
791 7.89 1.1429E-08 -1.831E-09
792 7.9 -8.752E-09 2.0024E-08
793 7.91 -1.2473E-08 -3.188E-09
794 7.92 9.895E-09 -2.2145E-08
795 7.93 1.1416E-08 -1.976E-08
796 7.94 1.2291E-08 2.551E-09
797 7.95 -1.0512E-08 1.6796E-08
798 7.96 -1.2131E-08 2.273E-09
799 7.97 7.929E-09 -1.9793E-08
800 7.98 1.2378E-08 2.904E-09
801 7.99 -1.0729E-08 1.6262E-08
802 8 -1.2072E-08 1.638E-09
803 8.01 8.075E-09 -1.9506E-08
804 8.02 1.2389E-08 3.171E-09
805 8.03 -1.1043E-08 1.58E-08
806 8.04 -1.2053E-08 1.066E-09
807 8.05 8.318E-09 -1.9268E-08
808 8.06 1.2483E-08 3.527E-09
809 8.07 -1.1174E-08 1.5451E-08
810 8.08 -1.2016E-08 4.94E-10
811 8.09 8.411E-09 -2.1209E-08
812 8.1 1.2374E-08 3.016E-09
813 8.11 -1.0936E-08 1.6056E-08
814 8.12 -1.2049E-08 1.331E-09
815 8.13 8.191E-09 -1.9357E-08
816 8.14 1.2406E-08 3.369E-09
817 8.15 -1.1131E-08 1.5629E-08
818 8.16 -1.2058E-08 6.53E-10
819 8.17 8.29E-09 -1.9027E-08
820 8.18 1.2404E-08 3.708E-09
821 8.19 -1.1365E-08 1.5297E-08
822 8.2 -1.2125E-08 9.9E-11
823 8.21 8.363E-09 -1.8701E-08
824 8.22 1.2412E-08 3.985E-09
825 8.23 -1.1634E-08 1.5058E-08
826 8.24 -1.22E-08 -4.66E-10
827 8.25 8.448E-09 -2.1461E-08
828 8.26 1.2227E-08 3.574E-09
829 8.27 -1.1437E-08 1.5484E-08
830 8.28 -1.2263E-08 4.16E-10
831 8.29 8.079E-09 -1.8906E-08
832 8.3 1.2202E-08 3.867E-09
833 8.31 -1.1675E-08 1.5101E-08
834 8.32 -1.2232E-08 -2.54E-10
835 8.33 8.362E-09 -1.8588E-08
836 8.34 1.2228E-08 4.165E-09
837 8.35 -1.1654E-08 1.5027E-08
838 8.36 -1.198E-08 -7.46E-10
839 8.37 8.697E-09 -1.8161E-08
840 8.38 1.2631E-08 4.662E-09
841 8.39 -1.1729E-08 1.4976E-08
842 8.4 -1.2799E-08 -8.384E-09
843 8.41 1.1523E-08 -1.21E-10
844 8.42 -9.297E-09 1.9102E-08
845 8.43 -1.2434E-08 -4.298E-09
846 8.44 1.0401E-08 -1.4279E-08
847 8.45 1.2809E-08 7.576E-09
848 8.46 -1.2192E-08 7.61E-10
849 8.47 8.197E-09 -1.9068E-08
850 8.48 1.2551E-08 3.713E-09
851 8.49 -1.1082E-08 1.5302E-08
852 8.5 -1.1729E-08 2.28E-10
853 8.51 8.874E-09 -1.8767E-08
854 8.52 1.2742E-08 4.009E-09
855 8.53 -1.1176E-08 1.5028E-08
856 8.54 -1.1844E-08 -3.15E-10
857 8.55 8.684E-09 -1.8409E-08
858 8.56 1.2725E-08 4.292E-09
859 8.57 -1.1403E-08 1.5009E-08
860 8.58 -1.1902E-08 -9.21E-10
861 8.59 8.895E-09 -2.1698E-08
862 8.6 1.2742E-08 3.843E-09
863 8.61 -1.1102E-08 1.5146E-08
864 8.62 -1.1767E-08 -3.9E-11
865 8.63 8.745E-09 -1.864E-08
866 8.64 1.2808E-08 4.105E-09
867 8.65 -1.1264E-08 1.503E-08
868 8.66 -1.1762E-08 -5.82E-10
869 8.67 8.953E-09 -1.8288E-08
870 8.68 1.299E-08 4.59E-09
871 8.69 -1.1338E-08 1.5012E-08
872 8.7 -1.243E-08 -8.209E-09
873 8.71 1.19E-08 -9.9E-11
874 8.72 -8.869E-09 1.9239E-08
875 8.73 -1.2194E-08 -4.131E-09
876 8.74 1.0609E-08 -2.1545E-08
877 8.75 1.1532E-08 -1.006E-09
878 8.76 -8.975E-09 1.9643E-08
879 8.77 -1.2342E-08 -3.665E-09
880 8.78 1.0238E-08 -2.1774E-08
881 8.79 1.1461E-08 -1.868E-09
882 8.8 -8.737E-09 2.0096E-08
883 8.81 -1.2484E-08 -3.168E-09
884 8.82 9.88E-09 -2.2224E-08
885 8.83 1.1368E-08 -1.9756E-08
886 8.84 1.2203E-08 2.48E-09
887 8.85 -1.0557E-08 1.693E-08
888 8.86 -1.2241E-08 2.025E-08
889 8.87 -1.2557E-08 -2.821E-09
890 8.88 9.637E-09 -1.5832E-08
891 8.89 1.1379E-08 -1.895E-09
892 8.9 -8.811E-09 2.007E-08
893 8.91 -1.249E-08 -3.157E-09
894 8.92 9.856E-09 -2.22E-08
895 8.93 1.1381E-08 -1.9787E-08
896 8.94 1.2273E-08 2.513E-09
897 8.95 -1.0593E-08 1.6842E-08
898 8.96 -1.2276E-08 2.027E-08
899 8.97 -1.2625E-08 -2.876E-09
900 8.98 9.802E-09 -2.2203E-08
901 8.99 1.1486E-08 -1.9776E-08
902 9 1.2337E-08 2.132E-09
903 9.01 -1.041E-08 2.243E-08
904 9.02 -1.2648E-08 -5.241E-09
905 9.03 1.121E-08 -2.0802E-08
906 9.04 1.3252E-08 7.553E-09
907 9.05 -1.2219E-08 1.021E-09
908 9.06 8.589E-09 -1.9233E-08
909 9.07 1.2805E-08 3.525E-09
910 9.08 -1.1394E-08 1.5464E-08
911 9.09 -1.2235E-08 4.43E-10
912 9.1 8.715E-09 -1.8973E-08
913 9.11 1.2869E-08 3.896E-09
914 9.12 -1.1597E-08 1.511E-08
915 9.13 -1.2285E-08 -7.1E-11
916 9.14 8.862E-09 -1.8636E-08
917 9.15 1.2907E-08 4.119E-09
918 9.16 -1.1792E-08 1.5034E-08
919 9.17 -1.2356E-08 -5.95E-10
920 9.18 8.947E-09 -1.8263E-08
921 9.19 1.2968E-08 4.549E-09
922 9.2 -1.2006E-08 1.5024E-08
923 9.21 -1.3175E-08 -8.321E-09
924 9.22 1.1849E-08 -1.77E-10
925 9.23 -9.501E-09 1.9207E-08
926 9.24 -1.2722E-08 -4.245E-09
927 9.25 1.0817E-08 -2.1588E-08
928 9.26 1.1776E-08 -1.011E-09
929 9.27 -9.321E-09 1.9664E-08
930 9.28 -1.2749E-08 -3.678E-09
931 9.29 1.0497E-08 -2.1933E-08
932 9.3 1.1751E-08 -1.93E-09
933 9.31 -8.922E-09 2.0114E-08
934 9.32 -1.2785E-08 -3.181E-09
935 9.33 1.0191E-08 -2.2219E-08
936 9.34 1.1742E-08 -1.9854E-08
937 9.35 1.2631E-08 2.502E-09
938 9.36 -1.0704E-08 1.6832E-08
939 9.37 -1.2409E-08 2.372E-09
940 9.38 8.048E-09 -1.985E-08
941 9.39 1.2686E-08 2.831E-09
942 9.4 -1.0966E-08 1.651E-08
943 9.41 -1.2356E-08 1.835E-09
944 9.42 8.326E-09 -1.968E-08
945 9.43 1.2751E-08 3.084E-09
946 9.44 -1.1143E-08 1.5959E-08
947 9.45 -1.2311E-08 1.264E-09
948 9.46 8.536E-09 -1.9428E-08
949 9.47 1.2821E-08 3.407E-09
950 9.48 -1.1341E-08 1.5563E-08
951 9.49 -1.2266E-08 7.35E-10
952 9.5 8.661E-09 -1.9075E-08
953 9.51 1.2848E-08 3.803E-09
954 9.52 -1.1545E-08 1.5302E-08
955 9.53 -1.2289E-08 9.9E-11
956 9.54 8.777E-09 -1.8787E-08
957 9.55 1.2896E-08 4.081E-09
958 9.56 -1.1753E-08 1.5003E-08
959 9.57 -1.2332E-08 -4.17E-10
960 9.58 8.914E-09 -2.1566E-08
961 9.59 1.2816E-08 3.546E-09
962 9.6 -1.1442E-08 1.5526E-08
963 9.61 -1.2276E-08 4.81E-10
964 9.62 8.689E-09 -1.8962E-08
965 9.63 1.2887E-08 3.877E-09
966 9.64 -1.164E-08 1.518E-08
967 9.65 -1.2301E-08 -7E-11
968 9.66 8.819E-09 -1.8686E-08
969 9.67 1.2917E-08 4.157E-09
970 9.68 -1.1752E-08 1.5004E-08
971 9.69 -1.2357E-08 -5.33E-10
972 9.7 8.965E-09 -1.8385E-08
973 9.71 1.2969E-08 4.509E-09
974 9.72 -1.1969E-08 1.5036E-08
975 9.73 -1.3165E-08 -8.223E-09
976 9.74 1.1874E-08 -1.76E-10
977 9.75 -9.513E-09 1.9249E-08
978 9.76 -1.2753E-08 -4.144E-09
979 9.77 1.0774E-08 -2.158E-08
980 9.78 1.1741E-08 -1.106E-09
981 9.79 -9.291E-09 1.9735E-08
982 9.8 -1.278E-08 -3.655E-09
983 9.81 1.0454E-08 -2.1982E-08
984 9.82 1.177E-08 -1.981E-08
985 9.83 1.2708E-08 2.965E-09
986 9.84 -1.1087E-08 1.6252E-08
987 9.85 -1.233E-08 1.561E-09
988 9.86 8.407E-09 -1.9515E-08
989 9.87 1.2781E-08 3.235E-09
990 9.88 -1.1266E-08 1.5894E-08
991 9.89 -1.231E-08 1.009E-09
992 9.9 8.583E-09 -1.9311E-08
993 9.91 1.2773E-08 3.546E-09
994 9.92 -1.1465E-08 1.5541E-08
995 9.93 -1.229E-08 4.08E-10
996 9.94 8.71E-09 -2.1286E-08
997 9.95 1.2747E-08 3.054E-09
998 9.96 -1.1119E-08 2.2609E-08
999 9.97 -1.2485E-08 2.0443E-08
1000 9.98 -1.2759E-08 -2.604E-09
1001 9.99 9.762E-09 -2.227E-08
1002 10 1.3015E-08 5.331E-09
1003 5 7.8343E-08 -2.0633E-08
1004 5.01 1.7721E-06 -2.0006E-08
1005 5.02 3.1285E-06 2.1898E-08
1006 5.03 4.306E-06 -2.06E-08
1007 5.04 5.3504E-06 1.8793E-08
1008 5.05 6.2431E-06 -1.5912E-08
1009 5.06 7.105E-06 9.365E-09
1010 5.07 7.7555E-06 -5.053E-09
1011 5.08 8.3624E-06 -1.479E-09
1012 5.09 8.8544E-06 1.7236E-08
1013 5.1 9.321E-06 -2.0829E-08
1014 5.11 9.758E-06 2.1367E-08
1015 5.12 1.00947E-05 -2.0636E-08
1016 5.13 1.04238E-05 1.8213E-08
1017 5.14 1.06866E-05 -1.5032E-08
1018 5.15 1.09731E-05 8.293E-09
1019 5.16 1.12E-05 -3.698E-09
1020 5.17 1.1411E-05 -1.7675E-08
1021 5.18 1.1645E-05 1.7779E-08
1022 5.19 1.1812E-05 -2.0221E-08
1023 5.2 1.2011E-05 1.896E-08
1024 5.21 1.2176E-05 -2.0577E-08
1025 5.22 1.2364E-05 2.0541E-08
1026 5.23 1.2512E-05 -2.0663E-08
1027 5.24 1.2666E-05 2.1311E-08
1028 5.25 1.2801E-05 -2.1966E-08
1029 5.26 1.2969E-05 2.2546E-08
1030 5.27 1.3095E-05 -2.0774E-08
1031 5.28 1.3245E-05 2.0312E-08
1032 5.29 1.3371E-05 -1.8476E-08
1033 5.3 1.3504E-05 1.6683E-08
1034 5.31 1.3629E-05 -2.1582E-08
1035 5.32 1.3756E-05 2.2598E-08
1036 5.33 1.3866E-05 -2.1315E-08
1037 5.34 1.4001E-05 2.0369E-08
1038 5.35 1.4102E-05 -1.8951E-08
1039 5.36 1.4224E-05 1.7435E-08
1040 5.37 1.4341E-05 -1.448E-08
1041 5.38 1.4442E-05 2.2508E-08
1042 5.39 1.454E-05 -2.1653E-08
1043 5.4 1.4662E-05 2.0425E-08
1044 5.41 1.4774E-05 -1.9471E-08
1045 5.42 1.4874E-05 1.8215E-08
1046 5.43 1.4971E-05 -2.106E-08
1047 5.44 1.5084E-05 2.2191E-08
1048 5.45 1.5164E-05 -2.2073E-08
1049 5.46 1.5267E-05 2.0826E-08
1050 5.47 1.5372E-05 -1.9879E-08
1051 5.48 1.5477E-05 1.8799E-08
1052 5.49 1.5575E-05 -2.0929E-08
1053 5.5 1.5672E-05 2.1889E-08
1054 5.51 1.5745E-05 -2.2258E-08
1055 5.52 1.5861E-05 2.1354E-08
1056 5.53 1.5948E-05 -1.989E-08
1057 5.54 1.6208E-05 1.9292E-08
1058 5.55 1.6136E-05 -2.0812E-08
1059 5.56 1.623E-05 2.1662E-08
1060 5.57 1.6315E-05 -2.2251E-08
1061 5.58 1.6411E-05 2.1869E-08
1062 5.59 1.6475E-05 -2.538E-09
1063 5.6 1.6589E-05 -1.982E-08
1064 5.61 1.6662E-05 1.9046E-08
1065 5.62 1.6745E-05 -2.0831E-08
1066 5.63 1.6843E-05 2.1771E-08
1067 5.64 1.6921E-05 -2.226E-08
1068 5.65 1.7027E-05 2.1606E-08
1069 5.66 1.7095E-05 -1.9981E-08
1070 5.67 1.7194E-05 1.9442E-08
1071 5.68 1.7276E-05 -1.6987E-08
1072 5.69 1.7344E-05 1.5277E-08
1073 5.7 1.7434E-05 -2.2185E-08
1074 5.71 1.7513E-05 2.1946E-08
1075 5.72 1.7597E-05 -2.0243E-08
1076 5.73 1.8039E-05 1.9933E-08
1077 5.74 1.7751E-05 -2.0712E-08
1078 5.75 1.7837E-05 2.1239E-08
1079 5.76 1.7903E-05 -2.1977E-08
1080 5.77 1.7995E-05 2.2532E-08
1081 5.78 1.8076E-05 -2.075E-08
1082 5.79 1.8156E-05 2.0278E-08
1083 5.8 1.8232E-05 -2.0647E-08
1084 5.81 1.8419E-05 2.1172E-08
1085 5.82 1.8378E-05 -2.1656E-08
1086 5.83 1.8471E-05 2.2636E-08
1087 5.84 1.8545E-05 -2.1224E-08
1088 5.85 1.8627E-05 2.0381E-08
1089 5.86 1.868E-05 -1.8998E-08
1090 5.87 1.8775E-05 1.7482E-08
1091 5.88 1.8851E-05 -2.1332E-08
1092 5.89 1.8924E-05 2.251E-08
1093 5.9 1.8982E-05 -2.1603E-08
1094 5.91 1.9073E-05 2.042E-08
1095 5.92 1.9136E-05 -1.9436E-08
1096 5.93 1.9211E-05 1.8168E-08
1097 5.94 1.9294E-05 -2.1023E-08
1098 5.95 1.9356E-05 2.229E-08
1099 5.96 1.9448E-05 -2.2351E-08
1100 5.97 1.9525E-05 2.1039E-08
1101 5.98 1.958E-05 -1.9796E-08
1102 5.99 1.9665E-05 1.8712E-08
1103 6 1.9736E-05 -2.0938E-08
1104 6.01 1.9838E-05 2.2247E-08
1105 6.02 1.9871E-05 -2.2314E-08
1106 6.03 1.9964E-05 2.1104E-08
1107 6.04 2.0013E-05 -1.9783E-08
1108 6.05 2.0096E-05 1.9323E-08
1109 6.06 2.0155E-05 -2.0777E-08
1110 6.07 2.0234E-05 2.1665E-08
1111 6.08 2.0292E-05 -2.2303E-08
1112 6.09 2.0386E-05 2.1984E-08
1113 6.1 2.0437E-05 -2.0178E-08
1114 6.11 2.052E-05 1.9701E-08
1115 6.12 2.0582E-05 -1.7493E-08
1116 6.13 2.0658E-05 1.5711E-08
1117 6.14 2.0716E-05 -2.2071E-08
1118 6.15 2.0791E-05 2.2261E-08
1119 6.16 2.0844E-05 -2.0496E-08
1120 6.17 2.0912E-05 2.0218E-08
1121 6.18 2.1001E-05 -1.8214E-08
1122 6.19 2.1071E-05 1.6319E-08
1123 6.2 2.1138E-05 -1.4195E-08
1124 6.21 2.1208E-05 2.2708E-08
1125 6.22 2.127E-05 -2.1071E-08
1126 6.23 2.1339E-05 2.0452E-08
1127 6.24 2.1395E-05 -2.0717E-08
1128 6.25 2.149E-05 2.109E-08
1129 6.26 2.1539E-05 -2.1506E-08
1130 6.27 2.1621E-05 2.259E-08
1131 6.28 2.1688E-05 -2.154E-08
1132 6.29 2.1739E-05 2.0393E-08
1133 6.3 2.181E-05 -1.9298E-08
1134 6.31 2.187E-05 1.7886E-08
1135 6.32 2.1949E-05 -1.4842E-08
1136 6.33 2.2011E-05 2.2382E-08
1137 6.34 2.2074E-05 -2.181E-08
1138 6.35 2.2151E-05 2.0692E-08
1139 6.36 2.2215E-05 -1.9687E-08
1140 6.37 2.2278E-05 1.8571E-08
1141 6.38 2.234E-05 -2.0965E-08
1142 6.39 2.2415E-05 2.2035E-08
1143 6.4 2.2455E-05 -2.2254E-08
1144 6.41 2.2537E-05 2.1165E-08
1145 6.42 2.2604E-05 -1.9677E-08
1146 6.43 2.2661E-05 1.9072E-08
1147 6.44 2.2727E-05 -1.6263E-08
1148 6.45 2.2811E-05 1.4923E-08
1149 6.46 2.287E-05 -2.1656E-08
1150 6.47 2.2949E-05 2.1907E-08
1151 6.48 2.2995E-05 -1.9208E-08
1152 6.49 2.307E-05 2.0243E-08
1153 6.5 2.3128E-05 -2.0324E-08
1154 6.51 2.3204E-05 2.1264E-08
1155 6.52 2.3262E-05 -2.2018E-08
1156 6.53 2.3327E-05 2.1823E-08
1157 6.54 2.3372E-05 -1.9927E-08
1158 6.55 2.3456E-05 1.9469E-08
1159 6.56 2.3511E-05 -2.0425E-08
1160 6.57 2.3577E-05 1.9582E-08
1161 6.58 2.3643E-05 -2.0759E-08
1162 6.59 2.3708E-05 2.3828E-08
1163 6.6 2.3763E-05 -2.0539E-08
1164 6.61 2.3829E-05 1.9511E-08
1165 6.62 2.3889E-05 -1.9936E-08
1166 6.63 2.3954E-05 2.0633E-08
1167 6.64 2.4022E-05 -2.1106E-08
1168 6.65 2.4088E-05 2.1504E-08
1169 6.66 2.4142E-05 -2.0071E-08
1170 6.67 2.4209E-05 1.9106E-08
1171 6.68 2.4268E-05 -1.8353E-08
1172 6.69 2.4347E-05 2.0964E-08
1173 6.7 2.4388E-05 -2.1765E-08
1174 6.71 2.4438E-05 2.1671E-08
1175 6.72 2.4488E-05 -2.196E-08
1176 6.73 2.4564E-05 2.0083E-08
1177 6.74 2.4656E-05 -1.8783E-08
1178 6.75 2.4696E-05 1.8069E-08
1179 6.76 2.4725E-05 -1.455E-08
1180 6.77 2.4778E-05 2.1221E-08
1181 6.78 2.4849E-05 -2.1643E-08
1182 6.79 2.4922E-05 2.0508E-08
1183 6.8 2.502E-05 -1.9289E-08
1184 6.81 2.5087E-05 1.8507E-08
1185 6.82 2.5156E-05 -2.0368E-08
1186 6.83 2.5225E-05 2.1385E-08
1187 6.84 2.5282E-05 -2.1775E-08
1188 6.85 2.534E-05 2.0997E-08
1189 6.86 2.5401E-05 -1.961E-08
1190 6.87 2.5455E-05 1.8966E-08
1191 6.88 2.5519E-05 -2.0315E-08
1192 6.89 2.5598E-05 2.1293E-08
1193 6.9 2.5638E-05 -2.1804E-08
1194 6.91 2.5707E-05 2.1481E-08
1195 6.92 2.5759E-05 -1.993E-08
1196 6.93 2.583E-05 1.9582E-08
1197 6.94 2.5906E-05 -2.0301E-08
1198 6.95 2.5959E-05 2.0986E-08
1199 6.96 2.6014E-05 -2.1649E-08
1200 6.97 2.6078E-05 2.2042E-08
1201 6.98 2.6141E-05 -2.0291E-08
1202 6.99 2.6217E-05 1.9947E-08
1203 7 2.6246E-05 -2.0239E-08
1204 7.01 2.6287E-05 2.0923E-08
1205 7.02 2.6374E-05 -2.1344E-08
1206 7.03 2.6441E-05 2.1949E-08
1207 7.04 2.6498E-05 -2.1172E-08
1208 7.05 2.658E-05 2.0099E-08
1209 7.06 2.664E-05 -1.9929E-08
1210 7.07 2.6705E-05 2.0597E-08
1211 7.08 2.6748E-05 -2.0994E-08
1212 7.09 2.6828E-05 2.2027E-08
1213 7.1 2.6877E-05 -2.1127E-08
1214 7.11 2.6928E-05 2.014E-08
1215 7.12 2.7004E-05 -1.9018E-08
1216 7.13 2.7064E-05 1.7675E-08
1217 7.14 2.714E-05 -2.1026E-08
1218 7.15 2.7215E-05 2.2072E-08
1219 7.16 2.7265E-05 -2.1597E-08
1220 7.17 2.7327E-05 2.0422E-08
1221 7.18 2.7385E-05 -1.9622E-08
1222 7.19 2.7436E-05 1.8379E-08
1223 7.2 2.7476E-05 -2.054E-08
1224 7.21 2.7554E-05 2.1686E-08
1225 7.22 2.7612E-05 -2.1953E-08
1226 7.23 2.7665E-05 2.0906E-08
1227 7.24 2.7712E-05 -1.9665E-08
1228 7.25 2.7801E-05 1.8894E-08
1229 7.26 2.7868E-05 -2.0515E-08
1230 7.27 2.7959E-05 2.1434E-08
1231 7.28 2.7998E-05 -2.1892E-08
1232 7.29 2.8054E-05 2.1207E-08
1233 7.3 2.8124E-05 -1.9801E-08
1234 7.31 2.8214E-05 1.9302E-08
1235 7.32 2.8267E-05 -2.0338E-08
1236 7.33 2.8324E-05 2.1012E-08
1237 7.34 2.8366E-05 -2.1801E-08
