
VG= 0.5 to 5.5 in 0.1 step
NO. VG ID
 V A
1 0.5 6.214E-09
2 0.6 5.694E-09
3 0.7 -5.0721E-09
4 0.8 6.4472E-09
5 0.9 -7.5407E-09
6 1 6.874E-09
7 1.1 -4.0455E-09
8 1.2 2.5732E-09
9 1.3 1.6065E-08
10 1.4 1.3273E-07
11 1.5 1.2579E-06
12 1.6 6.4745E-06
13 1.7 1.6996E-05
14 1.8 2.9823E-05
15 1.9 4.2728E-05
16 2 5.5075E-05
17 2.1 6.6718E-05
18 2.2 7.781E-05
19 2.3 8.8339E-05
20 2.4 9.8279E-05
21 2.5 0.000107936
22 2.6 0.00011707
23 2.7 0.00012603
24 2.8 0.00013457
25 2.9 0.00014283
26 3 0.00015081
27 3.1 0.00015846
28 3.2 0.00016596
29 3.3 0.00017318
30 3.4 0.00018012
31 3.5 0.00018687
32 3.6 0.00019335
33 3.7 0.00019968
34 3.8 0.00020567
35 3.9 0.0002116
36 4 0.00021725
37 4.1 0.00022265
38 4.2 0.00022799
39 4.3 0.00023306
40 4.4 0.00023798
41 4.5 0.00024267
42 4.6 0.00024722
43 4.7 0.00025163
44 4.8 0.00025578
45 4.9 0.00025991
46 5 0.00026374
47 5.1 0.00026742
48 5.2 0.000271
49 5.3 0.00027448
50 5.4 0.00027786
51 5.5 0.00028093
