
VG= 2.5 to 7.5 in 0.01 step
NO. VG VD ID
 V V A
1 2.5 7.5 -2.785E-08
2 2.51 7.5 3.5218E-08
3 2.52 7.5 -1.0211E-08
4 2.53 7.5 -4.6325E-08
5 2.54 7.5 2.8654E-08
6 2.55 7.5 6.029E-09
7 2.56 7.5 -4.7353E-08
8 2.57 7.5 3.435E-08
9 2.58 7.5 -7.902E-09
10 2.59 7.5 -4.9443E-08
11 2.6 7.5 2.7175E-08
12 2.61 7.5 9.081E-09
13 2.62 7.5 -4.6138E-08
14 2.63 7.5 3.2398E-08
15 2.64 7.5 -4.841E-09
16 2.65 7.5 -5.1358E-08
17 2.66 7.5 2.4792E-08
18 2.67 7.5 1.2044E-08
19 2.68 7.5 -4.2953E-08
20 2.69 7.5 3.1042E-08
21 2.7 7.5 -1.533E-09
22 2.71 7.5 -5.0757E-08
23 2.72 7.5 2.3634E-08
24 2.73 7.5 1.4738E-08
25 2.74 7.5 -3.9313E-08
26 2.75 7.5 3.0373E-08
27 2.76 7.5 2.361E-09
28 2.77 7.5 -4.873E-08
29 2.78 7.5 2.3321E-08
30 2.79 7.5 1.7412E-08
31 2.8 7.5 -3.621E-08
32 2.81 7.5 2.8977E-08
33 2.82 7.5 5.888E-09
34 2.83 7.5 -4.7426E-08
35 2.84 7.5 3.4708E-08
36 2.85 7.5 -8.358E-09
37 2.86 7.5 -4.896E-08
38 2.87 7.5 2.7424E-08
39 2.88 7.5 8.484E-09
40 2.89 7.5 -4.7714E-08
41 2.9 7.5 2.315E-08
42 2.91 7.5 1.8394E-08
43 2.92 7.5 -3.4996E-08
44 2.93 7.5 1.8238E-08
45 2.94 7.5 3.4236E-08
46 2.95 7.5 -3.0031E-08
47 2.96 7.5 3.473E-09
48 2.97 7.5 4.6485E-08
49 2.98 7.5 -2.0365E-08
50 2.99 7.5 -1.5874E-08
51 3 7.5 4.2737E-08
52 3.01 7.5 -2.9518E-08
53 3.02 7.5 -1.06E-09
54 3.03 7.5 4.6324E-08
55 3.04 7.5 -1.9768E-08
56 3.05 7.5 -1.8982E-08
57 3.06 7.5 3.9901E-08
58 3.07 7.5 -2.7986E-08
59 3.08 7.5 -4.947E-09
60 3.09 7.5 4.5955E-08
61 3.1 7.5 -3.3115E-08
62 3.11 7.5 1.1247E-08
63 3.12 7.5 4.1573E-08
64 3.13 7.5 -2.5829E-08
65 3.14 7.5 -8.255E-09
66 3.15 7.5 4.637E-08
67 3.16 7.5 -3.1362E-08
68 3.17 7.5 7.719E-09
69 3.18 7.5 4.4562E-08
70 3.19 7.5 -2.283E-08
71 3.2 7.5 -1.148E-08
72 3.21 7.5 4.5311E-08
73 3.22 7.5 -3.0034E-08
74 3.23 7.5 4.054E-09
75 3.24 7.5 4.6312E-08
76 3.25 7.5 -2.0705E-08
77 3.26 7.5 -1.5397E-08
78 3.27 7.5 4.3292E-08
79 3.28 7.5 -2.957E-08
80 3.29 7.5 -4.79E-10
81 3.3 7.5 4.6293E-08
82 3.31 7.5 -1.9913E-08
83 3.32 7.5 -1.8659E-08
84 3.33 7.5 4.0162E-08
85 3.34 7.5 -2.8018E-08
86 3.35 7.5 -4.797E-09
87 3.36 7.5 4.5791E-08
88 3.37 7.5 -3.3152E-08
89 3.38 7.5 1.1623E-08
90 3.39 7.5 4.1185E-08
91 3.4 7.5 -2.5968E-08
92 3.41 7.5 -7.949E-09
93 3.42 7.5 4.6313E-08
94 3.43 7.5 -3.1333E-08
95 3.44 7.5 8.208E-09
96 3.45 7.5 4.425E-08
97 3.46 7.5 -2.3346E-08
98 3.47 7.5 -1.1232E-08
99 3.48 7.5 4.5467E-08
100 3.49 7.5 -3.0115E-08
101 3.5 7.5 4.372E-09
102 3.51 7.5 4.639E-08
103 3.52 7.5 -2.0827E-08
104 3.53 7.5 -1.5115E-08
105 3.54 7.5 4.3491E-08
106 3.55 7.5 -2.9445E-08
107 3.56 7.5 -2.3E-11
108 3.57 7.5 4.631E-08
109 3.58 7.5 -2.0042E-08
110 3.59 7.5 -1.8214E-08
111 3.6 7.5 4.0466E-08
112 3.61 7.5 -2.8395E-08
113 3.62 7.5 -4.244E-09
114 3.63 7.5 4.588E-08
115 3.64 7.5 -3.3132E-08
