
VG= 1 to 6 in 0.01 step
NO. VG VD ID
 V V A
1 1 6 7.756E-09
2 1.01 6 4.3891E-08
3 1.02 6 -2.3035E-08
4 1.03 6 -1.1367E-08
5 1.04 6 4.5047E-08
6 1.05 6 -2.9667E-08
7 1.06 6 3.65E-09
8 1.07 6 4.5924E-08
9 1.08 6 -2.0644E-08
10 1.09 6 -1.5228E-08
11 1.1 6 4.2702E-08
12 1.11 6 -2.8955E-08
13 1.12 6 -7.27E-10
14 1.13 6 4.577E-08
15 1.14 6 -1.9833E-08
16 1.15 6 -1.8512E-08
17 1.16 6 3.9658E-08
18 1.17 6 -2.7728E-08
19 1.18 6 -4.869E-09
20 1.19 6 4.5379E-08
21 1.2 6 -3.2267E-08
22 1.21 6 1.1042E-08
23 1.22 6 4.1086E-08
24 1.23 6 -2.5611E-08
25 1.24 6 -8.094E-09
26 1.25 6 4.5919E-08
27 1.26 6 -3.0522E-08
28 1.27 6 7.556E-09
29 1.28 6 4.4164E-08
30 1.29 6 -2.3011E-08
31 1.3 6 -1.1348E-08
32 1.31 6 4.508E-08
33 1.32 6 -2.9637E-08
34 1.33 6 3.581E-09
35 1.34 6 4.5934E-08
36 1.35 6 -2.0534E-08
37 1.36 6 -1.5332E-08
38 1.37 6 4.2563E-08
39 1.38 6 -2.9027E-08
40 1.39 6 -9.51E-10
41 1.4 6 4.5769E-08
42 1.41 6 -1.9598E-08
43 1.42 6 -1.8543E-08
44 1.43 6 3.9427E-08
45 1.44 6 -2.7649E-08
46 1.45 6 -5.047E-09
47 1.46 6 4.5473E-08
48 1.47 6 -3.223E-08
49 1.48 6 1.0905E-08
50 1.49 6 4.1255E-08
51 1.5 6 -2.5631E-08
52 1.51 6 -8.246E-09
53 1.52 6 4.5961E-08
54 1.53 6 -3.0532E-08
55 1.54 6 7.345E-09
56 1.55 6 4.4165E-08
57 1.56 6 -2.2747E-08
58 1.57 6 -1.1764E-08
59 1.58 6 4.4869E-08
60 1.59 6 -2.9582E-08
61 1.6 6 3.377E-09
62 1.61 6 4.6108E-08
63 1.62 6 -2.0438E-08
64 1.63 6 -1.5523E-08
65 1.64 6 4.25E-08
66 1.65 6 -2.8991E-08
67 1.66 6 -1.089E-09
68 1.67 6 4.5804E-08
69 1.68 6 -1.962E-08
70 1.69 6 -1.8756E-08
71 1.7 6 3.9571E-08
72 1.71 6 -2.7653E-08
73 1.72 6 -5.206E-09
74 1.73 6 4.5473E-08
75 1.74 6 -3.2203E-08
76 1.75 6 1.0555E-08
77 1.76 6 4.1445E-08
78 1.77 6 -2.5589E-08
79 1.78 6 -8.613E-09
80 1.79 6 4.611E-08
81 1.8 6 -3.0681E-08
82 1.81 6 7.191E-09
83 1.82 6 4.4562E-08
84 1.83 6 -2.2658E-08
85 1.84 6 -1.2072E-08
86 1.85 6 4.4963E-08
87 1.86 6 -2.964E-08
88 1.87 6 3.284E-09
89 1.88 6 4.6522E-08
90 1.89 6 -2.0355E-08
91 1.9 6 -1.5714E-08
92 1.91 6 4.2894E-08
93 1.92 6 -2.8759E-08
94 1.93 6 -7.16E-10
95 1.94 6 4.7471E-08
96 1.95 6 -1.8544E-08
97 1.96 6 -1.7531E-08
98 1.97 6 4.2003E-08
99 1.98 6 -2.4988E-08
100 1.99 6 -1.505E-09
101 2 6 5.1578E-08
102 2.01 6 -2.5994E-08
103 2.02 6 1.952E-08
104 2.03 6 5.3845E-08
105 2.04 6 -3.6537E-08
106 2.05 6 4.4545E-08
107 2.06 6 3.8437E-08
108 2.07 6 -8.375E-09
109 2.08 6 7.2293E-08
110 2.09 6 5.2257E-08
111 2.1 6 1.5008E-08
112 2.11 6 1.05487E-07
113 2.12 6 8.494E-08
114 2.13 6 1.4483E-07
115 2.14 6 1.1357E-07
116 2.15 6 1.6781E-07
117 2.16 6 2.4772E-07
118 2.17 6 2.4203E-07
119 2.18 6 2.4198E-07
120 2.19 6 3.6306E-07
121 2.2 6 4.4265E-07
122 2.21 6 4.376E-07
123 2.22 6 4.9496E-07
124 2.23 6 6.2783E-07
125 2.24 6 6.8346E-07
