
VG= 2.5 to 7.5 in 0.01 step
NO. VG VD ID
79 3.28 7.5 -3.2973E-08
80 3.29 7.5 1.1422E-08
81 3.3 7.5 4.113E-08
82 3.31 7.5 -2.614E-08
83 3.32 7.5 -7.984E-09
84 3.33 7.5 4.6248E-08
85 3.34 7.5 -3.1196E-08
86 3.35 7.5 8.027E-09
87 3.36 7.5 4.3968E-08
88 3.37 7.5 -2.3513E-08
89 3.38 7.5 -1.1173E-08
90 3.39 7.5 4.5273E-08
91 3.4 7.5 -2.9977E-08
92 3.41 7.5 4.043E-09
93 3.42 7.5 4.6133E-08
94 3.43 7.5 -2.0857E-08
95 3.44 7.5 -1.5444E-08
96 3.45 7.5 4.3259E-08
97 3.46 7.5 -2.9409E-08
98 3.47 7.5 -6.19E-10
99 3.48 7.5 4.614E-08
100 3.49 7.5 -1.9826E-08
101 3.5 7.5 -1.8538E-08
102 3.51 7.5 4.0058E-08
103 3.52 7.5 -2.8151E-08
104 3.53 7.5 -4.756E-09
105 3.54 7.5 4.5926E-08
106 3.55 7.5 -3.2943E-08
107 3.56 7.5 1.1301E-08
108 3.57 7.5 4.1276E-08
109 3.58 7.5 -2.5949E-08
110 3.59 7.5 -8.197E-09
111 3.6 7.5 4.6281E-08
112 3.61 7.5 -3.1141E-08
113 3.62 7.5 7.783E-09
114 3.63 7.5 4.4153E-08
115 3.64 7.5 -2.3161E-08
116 3.65 7.5 -1.1697E-08
117 3.66 7.5 4.5226E-08
118 3.67 7.5 -2.9899E-08
119 3.68 7.5 3.705E-09
120 3.69 7.5 4.6253E-08
121 3.7 7.5 -2.0752E-08
122 3.71 7.5 -1.5713E-08
123 3.72 7.5 4.3128E-08
124 3.73 7.5 -2.9401E-08
125 3.74 7.5 -1.037E-09
126 3.75 7.5 4.6197E-08
127 3.76 7.5 -1.9776E-08
128 3.77 7.5 -1.8717E-08
129 3.78 7.5 3.9958E-08
130 3.79 7.5 -2.7678E-08
131 3.8 7.5 -4.918E-09
132 3.81 7.5 4.6014E-08
133 3.82 7.5 -3.2442E-08
134 3.83 7.5 1.1362E-08
135 3.84 7.5 4.1964E-08
136 3.85 7.5 -2.5079E-08
137 3.86 7.5 -7.46E-09
138 3.87 7.5 4.7534E-08
139 3.88 7.5 -2.96E-08
140 3.89 7.5 9.524E-09
141 3.9 7.5 4.7539E-08
142 3.91 7.5 -3.1252E-08
143 3.92 7.5 3.3714E-08
144 3.93 7.5 1.4361E-08
145 3.94 7.5 -3.7639E-08
146 3.95 7.5 3.4925E-08
147 3.96 7.5 3.7277E-08
148 3.97 7.5 -2.8257E-08
149 3.98 7.5 5.4457E-08
150 3.99 7.5 4.5847E-08
151 4 7.5 7.23E-09
152 4.01 7.5 9.0301E-08
153 4.02 7.5 9.901E-08
154 4.03 7.5 1.10543E-07
155 4.04 7.5 1.13827E-07
156 4.05 7.5 8.723E-08
157 4.06 7.5 1.8382E-07
158 4.07 7.5 2.4268E-07
159 4.08 7.5 2.1676E-07
160 4.09 7.5 2.484E-07
161 4.1 7.5 3.5349E-07
162 4.11 7.5 3.9548E-07
163 4.12 7.5 4.1006E-07
164 4.13 7.5 5.0325E-07
165 4.14 7.5 6.2046E-07
166 4.15 7.5 6.3537E-07
167 4.16 7.5 6.8943E-07
168 4.17 7.5 8.5153E-07
169 4.18 7.5 9.5179E-07
170 4.19 7.5 1.0038E-06
171 4.2 7.5 1.11552E-06
172 4.21 7.5 1.3082E-06
173 4.22 7.5 1.3649E-06
174 4.23 7.5 1.5015E-06
175 4.24 7.5 1.698E-06
176 4.25 7.5 1.7846E-06
177 4.26 7.5 1.935E-06
178 4.27 7.5 2.1607E-06
179 4.28 7.5 2.285E-06
180 4.29 7.5 2.4207E-06
181 4.3 7.5 2.6809E-06
182 4.31 7.5 2.8511E-06
183 4.32 7.5 3.0095E-06
184 4.33 7.5 3.2842E-06
185 4.34 7.5 3.4972E-06
186 4.35 7.5 3.6658E-06
187 4.36 7.5 3.9428E-06
188 4.37 7.5 4.2197E-06
189 4.38 7.5 4.3991E-06
190 4.39 7.5 4.6785E-06
191 4.4 7.5 4.9869E-06
192 4.41 7.5 5.191E-06
193 4.42 7.5 5.4876E-06
194 4.43 7.5 5.8305E-06
195 4.44 7.5 6.0694E-06
196 4.45 7.5 6.3478E-06
197 4.46 7.5 6.7251E-06
198 4.47 7.5 7.0292E-06
199 4.48 7.5 7.3047E-06
200 4.49 7.5 7.7132E-06
201 4.5 7.5 8.044E-06
202 4.51 7.5 8.336E-06
203 4.52 7.5 8.7801E-06
204 4.53 7.5 9.1502E-06
205 4.54 7.5 9.4639E-06
206 4.55 7.5 9.8875E-06
207 4.56 7.5 1.03054E-05
208 4.57 7.5 1.06644E-05
209 4.58 7.5 1.10844E-05
210 4.59 7.5 1.1553E-05
211 4.6 7.5 1.1911E-05
212 4.61 7.5 1.2303E-05
213 4.62 7.5 1.2812E-05
214 4.63 7.5 1.3287E-05
215 4.64 7.5 1.3684E-05
216 4.65 7.5 1.4166E-05
217 4.66 7.5 1.4681E-05
218 4.67 7.5 1.5105E-05
219 4.68 7.5 1.5585E-05
220 4.69 7.5 1.6142E-05
221 4.7 7.5 1.6667E-05
222 4.71 7.5 1.7109E-05
223 4.72 7.5 1.7613E-05
224 4.73 7.5 1.8237E-05
225 4.74 7.5 1.8747E-05
226 4.75 7.5 1.9243E-05
227 4.76 7.5 1.9822E-05
228 4.77 7.5 2.0421E-05
229 4.78 7.5 2.0962E-05
230 4.79 7.5 2.1496E-05
231 4.8 7.5 2.2147E-05
232 4.81 7.5 2.273E-05
233 4.82 7.5 2.3271E-05
234 4.83 7.5 2.393E-05
235 4.84 7.5 2.4587E-05
236 4.85 7.5 2.5173E-05
237 4.86 7.5 2.5748E-05
238 4.87 7.5 2.6443E-05
239 4.88 7.5 2.7103E-05
240 4.89 7.5 2.7743E-05
241 4.9 7.5 2.8381E-05
242 4.91 7.5 2.9101E-05
243 4.92 7.5 2.9762E-05
244 4.93 7.5 3.0392E-05
245 4.94 7.5 3.1158E-05
246 4.95 7.5 3.1899E-05
247 4.96 7.5 3.254E-05
248 4.97 7.5 3.3212E-05
249 4.98 7.5 3.4001E-05
250 4.99 7.5 3.4799E-05
251 5 7.5 3.5471E-05
252 5.01 7.5 3.6202E-05
253 5.02 7.5 3.7013E-05
254 5.03 7.5 3.7743E-05
255 5.04 7.5 3.8518E-05
256 5.05 7.5 3.9337E-05
257 5.06 7.5 4.015E-05
258 5.07 7.5 4.0871E-05
259 5.08 7.5 4.1628E-05
260 5.09 7.5 4.2565E-05
261 5.1 7.5 4.3367E-05
262 5.11 7.5 4.4126E-05
263 5.12 7.5 4.4968E-05
264 5.13 7.5 4.5847E-05
265 5.14 7.5 4.6709E-05
266 5.15 7.5 4.7506E-05
267 5.16 7.5 4.8422E-05
268 5.17 7.5 4.9313E-05
269 5.18 7.5 5.0118E-05
270 5.19 7.5 5.0984E-05
271 5.2 7.5 5.1991E-05
272 5.21 7.5 5.2861E-05
273 5.22 7.5 5.3718E-05
274 5.23 7.5 5.4651E-05
275 5.24 7.5 5.5612E-05
276 5.25 7.5 5.6536E-05
277 5.26 7.5 5.7426E-05
278 5.27 7.5 5.8437E-05
279 5.28 7.5 5.9377E-05
280 5.29 7.5 6.0281E-05
281 5.3 7.5 6.1306E-05
282 5.31 7.5 6.2317E-05
283 5.32 7.5 6.3264E-05
284 5.33 7.5 6.4198E-05
285 5.34 7.5 6.5243E-05
286 5.35 7.5 6.6329E-05
287 5.36 7.5 6.7271E-05
288 5.37 7.5 6.8252E-05
289 5.38 7.5 6.9332E-05
290 5.39 7.5 7.0348E-05
291 5.4 7.5 7.1397E-05
292 5.41 7.5 7.2459E-05
293 5.42 7.5 7.3554E-05
294 5.43 7.5 7.4549E-05
295 5.44 7.5 7.5568E-05
296 5.45 7.5 7.6785E-05
297 5.46 7.5 7.7881E-05
298 5.47 7.5 7.8898E-05
299 5.48 7.5 7.9974E-05
300 5.49 7.5 8.1122E-05
301 5.5 7.5 8.2197E-05
302 5.51 7.5 8.3346E-05
303 5.52 7.5 8.4502E-05
304 5.53 7.5 8.5661E-05
305 5.54 7.5 8.672E-05
306 5.55 7.5 8.7814E-05
307 5.56 7.5 8.9122E-05
308 5.57 7.5 9.0222E-05
309 5.58 7.5 9.1334E-05
310 5.59 7.5 9.2565E-05
311 5.6 7.5 9.3754E-05
312 5.61 7.5 9.4963E-05
313 5.62 7.5 9.6133E-05
314 5.63 7.5 9.7389E-05
315 5.64 7.5 9.8549E-05
316 5.65 7.5 9.9708E-05
317 5.66 7.5 0.000101052
318 5.67 7.5 0.000102308
319 5.68 7.5 0.000103465
320 5.69 7.5 0.000104652
321 5.7 7.5 0.000105961
322 5.71 7.5 0.000107304
323 5.72 7.5 0.000108503
324 5.73 7.5 0.000109766
325 5.74 7.5 0.000111068
326 5.75 7.5 0.000112305
327 5.76 7.5 0.000113541
328 5.77 7.5 0.00011495
329 5.78 7.5 0.00011622
330 5.79 7.5 0.00011756
331 5.8 7.5 0.00011887
332 5.81 7.5 0.00012013
333 5.82 7.5 0.00012156
334 5.83 7.5 0.00012295
335 5.84 7.5 0.00012423
336 5.85 7.5 0.00012554
337 5.86 7.5 0.00012692
338 5.87 7.5 0.00012839
339 5.88 7.5 0.00012967
340 5.89 7.5 0.00013102
341 5.9 7.5 0.00013244
342 5.91 7.5 0.00013379
343 5.92 7.5 0.00013525
344 5.93 7.5 0.00013667
345 5.94 7.5 0.00013809
346 5.95 7.5 0.00013943
347 5.96 7.5 0.00014081
348 5.97 7.5 0.0001424
349 5.98 7.5 0.00014381
350 5.99 7.5 0.00014517
351 6 7.5 0.00014663
352 6.01 7.5 0.00014811
353 6.02 7.5 0.0001496
354 6.03 7.5 0.00015101
355 6.04 7.5 0.00015253
356 6.05 7.5 0.000154
357 6.06 7.5 0.00015541
358 6.07 7.5 0.00015688
359 6.08 7.5 0.00015853
360 6.09 7.5 0.00016001
361 6.1 7.5 0.00016142
362 6.11 7.5 0.00016295
363 6.12 7.5 0.00016449
364 6.13 7.5 0.00016606
365 6.14 7.5 0.00016752
366 6.15 7.5 0.00016912
367 6.16 7.5 0.00017066
368 6.17 7.5 0.00017213
369 6.18 7.5 0.00017379
370 6.19 7.5 0.00017538
371 6.2 7.5 0.00017689
372 6.21 7.5 0.00017841
373 6.22 7.5 0.00018004
374 6.23 7.5 0.00018175
375 6.24 7.5 0.00018325
376 6.25 7.5 0.00018481
377 6.26 7.5 0.00018644
378 6.27 7.5 0.00018801
379 6.28 7.5 0.00018968
380 6.29 7.5 0.00019131
381 6.3 7.5 0.00019294
382 6.31 7.5 0.00019452
383 6.32 7.5 0.00019608
384 6.33 7.5 0.00019789
385 6.34 7.5 0.00019955
386 6.35 7.5 0.00020111
387 6.36 7.5 0.00020274
388 6.37 7.5 0.00020442
389 6.38 7.5 0.00020605
390 6.39 7.5 0.00020779
391 6.4 7.5 0.0002095
392 6.41 7.5 0.00021118
393 6.42 7.5 0.00021279
394 6.43 7.5 0.00021442
395 6.44 7.5 0.00021633
396 6.45 7.5 0.00021801
397 6.46 7.5 0.00021962
398 6.47 7.5 0.00022134
399 6.48 7.5 0.00022309
400 6.49 7.5 0.00022487
401 6.5 7.5 0.00022656
402 6.51 7.5 0.00022832
403 6.52 7.5 0.00023006
404 6.53 7.5 0.00023173
405 6.54 7.5 0.00023358
406 6.55 7.5 0.00023539
407 6.56 7.5 0.0002371
408 6.57 7.5 0.00023881
409 6.58 7.5 0.0002406
410 6.59 7.5 0.00024252
411 6.6 7.5 0.00024421
412 6.61 7.5 0.00024594
413 6.62 7.5 0.00024778
414 6.63 7.5 0.00024956
415 6.64 7.5 0.00025131
416 6.65 7.5 0.00025323
417 6.66 7.5 0.00025508
418 6.67 7.5 0.00025682
419 6.68 7.5 0.00025857
420 6.69 7.5 0.00026044
421 6.7 7.5 0.0002624
422 6.71 7.5 0.00026414
423 6.72 7.5 0.00026595
424 6.73 7.5 0.00026783
425 6.74 7.5 0.00026967
426 6.75 7.5 0.00027158
427 6.76 7.5 0.00027343
428 6.77 7.5 0.00027533
429 6.78 7.5 0.00027712
430 6.79 7.5 0.00027893
431 6.8 7.5 0.00028098
432 6.81 7.5 0.00028286
433 6.82 7.5 0.00028467
434 6.83 7.5 0.00028653
435 6.84 7.5 0.00028846
436 6.85 7.5 0.00029046
437 6.86 7.5 0.00029229
438 6.87 7.5 0.00029421
439 6.88 7.5 0.00029614
440 6.89 7.5 0.00029798
441 6.9 7.5 0.00029998
442 6.91 7.5 0.00030193
443 6.92 7.5 0.00030387
444 6.93 7.5 0.00030574
445 6.94 7.5 0.00030765
446 6.95 7.5 0.00030961
447 6.96 7.5 0.00031167
448 6.97 7.5 0.00031356
449 6.98 7.5 0.00031553
450 6.99 7.5 0.00031749
451 7 7.5 0.00031938
452 7.01 7.5 0.00032148
453 7.02 7.5 0.00032345
454 7.03 7.5 0.00032541
455 7.04 7.5 0.00032732
456 7.05 7.5 0.0003293
457 7.06 7.5 0.00033145
458 7.07 7.5 0.00033336
459 7.08 7.5 0.00033531
460 7.09 7.5 0.00033734
461 7.1 7.5 0.00033934
462 7.11 7.5 0.00034143
463 7.12 7.5 0.00034342
464 7.13 7.5 0.00034546
465 7.14 7.5 0.0003474
466 7.15 7.5 0.00034937
467 7.16 7.5 0.00035159
468 7.17 7.5 0.00035364
469 7.18 7.5 0.00035557
470 7.19 7.5 0.00035753
471 7.2 7.5 0.00035962
472 7.21 7.5 0.00036182
473 7.22 7.5 0.00036378
474 7.23 7.5 0.00036582
475 7.24 7.5 0.00036788
476 7.25 7.5 0.00036987
477 7.26 7.5 0.00037189
478 7.27 7.5 0.00037415
479 7.28 7.5 0.00037624
480 7.29 7.5 0.00037821
481 7.3 7.5 0.00038024
482 7.31 7.5 0.00038238
483 7.32 7.5 0.00038457
484 7.33 7.5 0.00038658
485 7.34 7.5 0.00038867
486 7.35 7.5 0.0003908
487 7.36 7.5 0.00039282
488 7.37 7.5 0.00039501
489 7.38 7.5 0.00039718
490 7.39 7.5 0.00039927
491 7.4 7.5 0.00040132
492 7.41 7.5 0.00040341
493 7.42 7.5 0.00040571
494 7.43 7.5 0.00040776
495 7.44 7.5 0.00040983
496 7.45 7.5 0.00041199
497 7.46 7.5 0.00041412
498 7.47 7.5 0.00041633
499 7.48 7.5 0.00041843
500 7.49 7.5 0.0004206
501 7.5 7.5 0.00042268
