
VG= 3 to 8 in 0.01 step
NO. VG VD ID
 V V A
1 3 8 -2.9308E-08
2 3.01 8 8.48E-10
3 3.02 8 4.5065E-08
4 3.03 8 -1.9337E-08
5 3.04 8 -1.9552E-08
6 3.05 8 3.752E-08
7 3.06 8 -2.5672E-08
8 3.07 8 -8.706E-09
9 3.08 8 4.5376E-08
10 3.09 8 -2.9814E-08
11 3.1 8 4.024E-09
12 3.11 8 4.5261E-08
13 3.12 8 -2.0042E-08
14 3.13 8 -1.766E-08
15 3.14 8 3.9378E-08
16 3.15 8 -2.7221E-08
17 3.16 8 -6.658E-09
18 3.17 8 4.5598E-08
19 3.18 8 -3.0776E-08
20 3.19 8 6.571E-09
21 3.2 8 4.4779E-08
22 3.21 8 -2.0696E-08
23 3.22 8 -1.5387E-08
24 3.23 8 4.1451E-08
25 3.24 8 -2.8385E-08
26 3.25 8 -4.207E-09
27 3.26 8 4.523E-08
28 3.27 8 -3.184E-08
29 3.28 8 9.069E-09
30 3.29 8 4.3165E-08
31 3.3 8 -2.2398E-08
32 3.31 8 -1.3186E-08
33 3.32 8 4.336E-08
34 3.33 8 -2.9098E-08
35 3.34 8 -1.387E-09
36 3.35 8 4.5103E-08
37 3.36 8 -1.9021E-08
38 3.37 8 -2.0852E-08
39 3.38 8 3.6506E-08
40 3.39 8 -2.4559E-08
41 3.4 8 -1.0386E-08
42 3.41 8 4.4671E-08
43 3.42 8 -2.9371E-08
44 3.43 8 1.982E-09
45 3.44 8 4.5199E-08
46 3.45 8 -1.9449E-08
47 3.46 8 -1.8952E-08
48 3.47 8 3.8127E-08
49 3.48 8 -2.6251E-08
50 3.49 8 -8.087E-09
51 3.5 8 4.5588E-08
52 3.51 8 -3.0206E-08
53 3.52 8 4.858E-09
54 3.53 8 4.5169E-08
55 3.54 8 -2.0192E-08
56 3.55 8 -1.7038E-08
57 3.56 8 4.0098E-08
58 3.57 8 -2.7499E-08
59 3.58 8 -5.766E-09
60 3.59 8 4.5626E-08
61 3.6 8 -3.0847E-08
62 3.61 8 7.479E-09
63 3.62 8 4.4375E-08
64 3.63 8 -2.1158E-08
65 3.64 8 -1.4728E-08
66 3.65 8 4.2333E-08
67 3.66 8 -2.8679E-08
68 3.67 8 -3.344E-09
69 3.68 8 4.5103E-08
70 3.69 8 -3.2301E-08
71 3.7 8 9.673E-09
72 3.71 8 4.2579E-08
73 3.72 8 -2.3105E-08
74 3.73 8 -1.2143E-08
75 3.74 8 4.3858E-08
76 3.75 8 -2.9215E-08
77 3.76 8 -4.44E-10
78 3.77 8 4.5098E-08
79 3.78 8 -1.9147E-08
80 3.79 8 -2.036E-08
81 3.8 8 3.6976E-08
82 3.81 8 -2.5173E-08
83 3.82 8 -9.719E-09
84 3.83 8 4.483E-08
85 3.84 8 -2.9625E-08
86 3.85 8 2.876E-09
87 3.86 8 4.5281E-08
88 3.87 8 -1.9792E-08
89 3.88 8 -1.8542E-08
90 3.89 8 3.8728E-08
91 3.9 8 -2.6698E-08
92 3.91 8 -7.485E-09
93 3.92 8 4.567E-08
94 3.93 8 -3.0568E-08
95 3.94 8 5.495E-09
96 3.95 8 4.5132E-08
97 3.96 8 -2.0385E-08
98 3.97 8 -1.6367E-08
99 3.98 8 4.0775E-08
100 3.99 8 -2.8077E-08
101 4 8 -4.995E-09
102 4.01 8 4.5314E-08
103 4.02 8 -3.1296E-08
104 4.03 8 8.221E-09
105 4.04 8 4.3818E-08
106 4.05 8 -2.1801E-08
107 4.06 8 -1.411E-08
108 4.07 8 4.2698E-08
109 4.08 8 -2.9049E-08
110 4.09 8 -2.363E-09
111 4.1 8 4.5029E-08
112 4.11 8 -3.2543E-08
113 4.12 8 1.0421E-08
114 4.13 8 4.1921E-08
115 4.14 8 -2.3733E-08
116 4.15 8 -1.106E-08
117 4.16 8 4.4225E-08
118 4.17 8 -2.9472E-08
119 4.18 8 6.66E-10
120 4.19 8 4.5131E-08
121 4.2 8 -1.9358E-08
122 4.21 8 -1.9755E-08
123 4.22 8 3.7577E-08
124 4.23 8 -2.5747E-08
125 4.24 8 -8.863E-09
126 4.25 8 4.5146E-08
127 4.26 8 -2.9908E-08
128 4.27 8 3.784E-09
129 4.28 8 4.5225E-08
130 4.29 8 -2.0138E-08
131 4.3 8 -1.7822E-08
132 4.31 8 3.9253E-08
133 4.32 8 -2.7251E-08
134 4.33 8 -6.582E-09
135 4.34 8 4.5689E-08
136 4.35 8 -3.0765E-08
137 4.36 8 6.731E-09
138 4.37 8 4.478E-08
139 4.38 8 -2.0728E-08
140 4.39 8 -1.5484E-08
141 4.4 8 4.1619E-08
142 4.41 8 -2.8256E-08
143 4.42 8 -4.142E-09
144 4.43 8 4.5354E-08
145 4.44 8 -3.1542E-08
146 4.45 8 9.342E-09
147 4.46 8 4.3718E-08
148 4.47 8 -3.3539E-08
149 4.48 8 2.8235E-08
150 4.49 8 1.0304E-08
151 4.5 8 -4.246E-08
152 4.51 8 3.3338E-08
153 4.52 8 1.41E-09
154 4.53 8 -4.514E-08
155 4.54 8 2.9265E-08
156 4.55 8 2.428E-08
157 4.56 8 -2.5125E-08
158 4.57 8 4.2574E-08
159 4.58 8 2.5648E-08
160 4.59 8 -2.1504E-08
161 4.6 8 5.2536E-08
162 4.61 8 6.2122E-08
163 4.62 8 1.8415E-08
164 4.63 8 7.8003E-08
165 4.64 8 8.958E-08
166 4.65 8 1.4739E-07
167 4.66 8 1.0942E-07
168 4.67 8 9.917E-08
169 4.68 8 2.0524E-07
170 4.69 8 2.4067E-07
171 4.7 8 2.2732E-07
172 4.71 8 2.8334E-07
173 4.72 8 3.7936E-07
174 4.73 8 4.0997E-07
175 4.74 8 4.2772E-07
176 4.75 8 5.5264E-07
177 4.76 8 6.4983E-07
178 4.77 8 6.7018E-07
179 4.78 8 7.331E-07
180 4.79 8 8.9367E-07
181 4.8 8 9.916E-07
182 4.81 8 1.04129E-06
183 4.82 8 1.2039E-06
184 4.83 8 1.2814E-06
185 4.84 8 1.4601E-06
186 4.85 8 1.6096E-06
187 4.86 8 1.6931E-06
188 4.87 8 1.8633E-06
189 4.88 8 2.0638E-06
190 4.89 8 2.1764E-06
191 4.9 8 2.3464E-06
192 4.91 8 2.5803E-06
193 4.92 8 2.7164E-06
194 4.93 8 2.885E-06
195 4.94 8 3.1708E-06
196 4.95 8 3.3515E-06
197 4.96 8 3.5185E-06
198 4.97 8 3.8121E-06
199 4.98 8 4.0399E-06
200 4.99 8 4.2475E-06
201 5 8 4.5453E-06
202 5.01 8 4.8184E-06
203 5.02 8 5.0179E-06
204 5.03 8 5.316E-06
205 5.04 8 5.6647E-06
206 5.05 8 5.892E-06
207 5.06 8 6.18E-06
208 5.07 8 6.5391E-06
209 5.08 8 6.8019E-06
210 5.09 8 7.1185E-06
211 5.1 8 7.514E-06
212 5.11 8 7.8219E-06
213 5.12 8 8.1151E-06
214 5.13 8 8.5339E-06
215 5.14 8 8.9164E-06
216 5.15 8 9.2307E-06
217 5.16 8 9.6515E-06
218 5.17 8 1.00549E-05
219 5.18 8 1.03818E-05
220 5.19 8 1.08026E-05
221 5.2 8 1.12886E-05
222 5.21 8 1.1705E-05
223 5.22 8 1.2066E-05
224 5.23 8 1.2468E-05
225 5.24 8 1.2971E-05
226 5.25 8 1.3459E-05
227 5.26 8 1.386E-05
228 5.27 8 1.4318E-05
229 5.28 8 1.4848E-05
230 5.29 8 1.5296E-05
231 5.3 8 1.5777E-05
232 5.31 8 1.6312E-05
233 5.32 8 1.6854E-05
234 5.33 8 1.7301E-05
235 5.34 8 1.778E-05
236 5.35 8 1.8417E-05
237 5.36 8 1.8947E-05
238 5.37 8 1.9444E-05
239 5.38 8 1.9996E-05
240 5.39 8 2.0603E-05
241 5.4 8 2.1179E-05
242 5.41 8 2.1709E-05
243 5.42 8 2.2345E-05
244 5.43 8 2.2965E-05
245 5.44 8 2.3502E-05
246 5.45 8 2.4115E-05
247 5.46 8 2.4802E-05
248 5.47 8 2.5417E-05
249 5.48 8 2.599E-05
250 5.49 8 2.6636E-05
251 5.5 8 2.7323E-05
252 5.51 8 2.799E-05
253 5.52 8 2.8609E-05
254 5.53 8 2.9336E-05
255 5.54 8 3.0026E-05
256 5.55 8 3.0646E-05
257 5.56 8 3.1371E-05
258 5.57 8 3.2128E-05
259 5.58 8 3.283E-05
260 5.59 8 3.348E-05
261 5.6 8 3.4224E-05
262 5.61 8 3.5052E-05
263 5.62 8 3.5745E-05
264 5.63 8 3.6448E-05
265 5.64 8 3.7257E-05
266 5.65 8 3.8041E-05
267 5.66 8 3.8804E-05
268 5.67 8 3.9566E-05
269 5.68 8 4.0398E-05
270 5.69 8 4.1176E-05
271 5.7 8 4.1921E-05
272 5.71 8 4.281E-05
273 5.72 8 4.3674E-05
274 5.73 8 4.4429E-05
275 5.74 8 4.5215E-05
276 5.75 8 4.6118E-05
277 5.76 8 4.6983E-05
278 5.77 8 4.7835E-05
279 5.78 8 4.8679E-05
280 5.79 8 4.9601E-05
281 5.8 8 5.0453E-05
282 5.81 8 5.1293E-05
283 5.82 8 5.2273E-05
284 5.83 8 5.3208E-05
285 5.84 8 5.4044E-05
286 5.85 8 5.492E-05
287 5.86 8 5.5903E-05
288 5.87 8 5.6909E-05
289 5.88 8 5.7778E-05
290 5.89 8 5.8709E-05
291 5.9 8 5.9719E-05
292 5.91 8 6.0639E-05
293 5.92 8 6.1635E-05
294 5.93 8 6.2634E-05
295 5.94 8 6.3645E-05
296 5.95 8 6.4563E-05
297 5.96 8 6.5513E-05
298 5.97 8 6.6658E-05
299 5.98 8 6.766E-05
300 5.99 8 6.8622E-05
301 6 8 6.9639E-05
302 6.01 8 7.0718E-05
303 6.02 8 7.1794E-05
304 6.03 8 7.2788E-05
305 6.04 8 7.388E-05
306 6.05 8 7.4968E-05
307 6.06 8 7.5965E-05
308 6.07 8 7.6988E-05
309 6.08 8 7.8217E-05
310 6.09 8 7.9298E-05
311 6.1 8 8.0333E-05
312 6.11 8 8.144E-05
313 6.12 8 8.2582E-05
314 6.13 8 8.3741E-05
315 6.14 8 8.4812E-05
316 6.15 8 8.5997E-05
317 6.16 8 8.715E-05
318 6.17 8 8.8222E-05
319 6.18 8 8.9422E-05
320 6.19 8 9.0647E-05
321 6.2 8 9.18E-05
322 6.21 8 9.2905E-05
323 6.22 8 9.4101E-05
324 6.23 8 9.5409E-05
325 6.24 8 9.6553E-05
326 6.25 8 9.77E-05
327 6.26 8 9.8962E-05
328 6.27 8 0.000100186
329 6.28 8 0.000101422
330 6.29 8 0.000102632
331 6.3 8 0.000103912
332 6.31 8 0.000105138
333 6.32 8 0.000106311
334 6.33 8 0.000107673
335 6.34 8 0.00010897
336 6.35 8 0.000110179
337 6.36 8 0.000111399
338 6.37 8 0.000112729
339 6.38 8 0.00011396
340 6.39 8 0.00011543
341 6.4 8 0.0001167
342 6.41 8 0.00011793
343 6.42 8 0.00011926
344 6.43 8 0.00012059
345 6.44 8 0.00012196
346 6.45 8 0.00012323
347 6.46 8 0.00012464
348 6.47 8 0.000126
349 6.48 8 0.00012727
