,,,
VG=,2.5,to,7.5
215,4.64,1.7049E-06,
216,4.65,1.7079E-06,
217,4.66,1.7274E-06,
218,4.67,1.7995E-06,
219,4.68,1.8188E-06,
220,4.69,1.8263E-06,
221,4.7,1.8965E-06,
222,4.71,1.9249E-06,
223,4.72,1.9258E-06,
224,4.73,1.9939E-06,
225,4.74,2.0324E-06,
226,4.75,2.0305E-06,
227,4.76,2.0818E-06,
228,4.77,2.1368E-06,
229,4.78,2.1383E-06,
230,4.79,2.1778E-06,
231,4.8,2.2398E-06,
232,4.81,2.2409E-06,
233,4.82,2.2681E-06,
234,4.83,2.3419E-06,
235,4.84,2.3505E-06,
236,4.85,2.364E-06,
237,4.86,2.4351E-06,
238,4.87,2.4583E-06,
239,4.88,2.4626E-06,
240,4.89,2.5336E-06,
241,4.9,2.5655E-06,
242,4.91,2.565E-06,
243,4.92,2.6254E-06,
244,4.93,2.6699E-06,
245,4.94,2.671E-06,
246,4.95,2.7167E-06,
247,4.96,2.7757E-06,
248,4.97,2.7745E-06,
249,4.98,2.8086E-06,
250,4.99,2.8775E-06,
251,5,2.8797E-06,
252,5.01,2.9013E-06,
253,5.02,2.9725E-06,
254,5.03,2.9879E-06,
255,5.04,2.9982E-06,
256,5.05,3.0676E-06,
257,5.06,3.0939E-06,
258,5.07,3.0963E-06,
259,5.08,3.162E-06,
260,5.09,3.201E-06,
261,5.1,3.1987E-06,
262,5.11,3.2529E-06,
263,5.12,3.3028E-06,
264,5.13,3.3015E-06,
265,5.14,3.3428E-06,
266,5.15,3.4054E-06,
267,5.16,3.404E-06,
268,5.17,3.4329E-06,
269,5.18,3.5018E-06,
270,5.19,3.508E-06,
271,5.2,3.5246E-06,
272,5.21,3.5965E-06,
273,5.22,3.6153E-06,
274,5.23,3.6203E-06,
275,5.24,3.6889E-06,
276,5.25,3.7196E-06,
277,5.26,3.7186E-06,
278,5.27,3.7805E-06,
279,5.28,3.8212E-06,
280,5.29,3.8185E-06,
281,5.3,3.8677E-06,
282,5.31,3.923E-06,
283,5.32,3.9214E-06,
284,5.33,3.9556E-06,
285,5.34,4.0201E-06,
286,5.35,4.0236E-06,
287,5.36,4.044E-06,
288,5.37,4.116E-06,
289,5.38,4.127E-06,
290,5.39,4.1353E-06,
291,5.4,4.2071E-06,
292,5.41,4.2302E-06,
293,5.42,4.2317E-06,
294,5.43,4.2971E-06,
295,5.44,4.3309E-06,
296,5.45,4.329E-06,
297,5.46,4.3845E-06,
298,5.47,4.4319E-06,
299,5.48,4.4274E-06,
300,5.49,4.4692E-06,
301,5.5,4.5285E-06,
302,5.51,4.5261E-06,
303,5.52,4.5573E-06,
304,5.53,4.6229E-06,
305,5.54,4.6249E-06,
306,5.55,4.6412E-06,
307,5.56,4.7126E-06,
308,5.57,4.7291E-06,
309,5.58,4.7326E-06,
310,5.59,4.7997E-06,
311,5.6,4.8265E-06,
312,5.61,4.8285E-06,
313,5.62,4.8889E-06,
314,5.63,4.9248E-06,
315,5.64,4.9217E-06,
316,5.65,4.9687E-06,
317,5.66,5.0243E-06,
318,5.67,5.0204E-06,
319,5.68,5.0555E-06,
320,5.69,5.1148E-06,
321,5.7,5.1133E-06,
322,5.71,5.1385E-06,
323,5.72,5.207E-06,
324,5.73,5.2142E-06,
325,5.74,5.2238E-06,
326,5.75,5.2911E-06,
327,5.76,5.3116E-06,
328,5.77,5.3146E-06,
329,5.78,5.3797E-06,
330,5.79,5.4087E-06,
331,5.8,5.4033E-06,
332,5.81,5.4611E-06,
333,5.82,5.5042E-06,
334,5.83,5.4987E-06,
335,5.84,5.5427E-06,
336,5.85,5.5962E-06,
337,5.86,5.5921E-06,
338,5.87,5.6236E-06,
339,5.88,5.6862E-06,
340,5.89,5.6865E-06,
341,5.9,5.7028E-06,
342,5.91,5.7696E-06,
343,5.92,5.7841E-06,
344,5.93,5.7879E-06,
345,5.94,5.8542E-06,
346,5.95,5.8751E-06,
347,5.96,5.8734E-06,
348,5.97,5.9364E-06,
349,5.98,5.9705E-06,
350,5.99,5.9636E-06,
351,6,6.012E-06,
352,6.01,6.0614E-06,
353,6.02,6.0577E-06,
354,6.03,6.0916E-06,
355,6.04,6.1509E-06,
356,6.05,6.1438E-06,
357,6.06,6.1677E-06,
358,6.07,6.233E-06,
359,6.08,6.2394E-06,
360,6.09,6.247E-06,
361,6.1,6.3144E-06,
362,6.11,6.332E-06,
363,6.12,6.3285E-06,
364,6.13,6.396E-06,
365,6.14,6.4216E-06,
366,6.15,6.416E-06,
367,6.16,6.4727E-06,
368,6.17,6.5088E-06,
369,6.18,6.5028E-06,
370,6.19,6.5463E-06,
371,6.2,6.5978E-06,
372,6.21,6.5923E-06,
373,6.22,6.6223E-06,
374,6.23,6.6803E-06,
375,6.24,6.6793E-06,
376,6.25,6.6961E-06,
377,6.26,6.7596E-06,
378,6.27,6.7675E-06,
379,6.28,6.7736E-06,
380,6.29,6.8403E-06,
381,6.3,6.8582E-06,
382,6.31,6.8544E-06,
383,6.32,6.9135E-06,
384,6.33,6.9458E-06,
385,6.34,6.9349E-06,
386,6.35,6.9861E-06,
387,6.36,7.0296E-06,
388,6.37,7.0203E-06,
389,6.38,7.0564E-06,
390,6.39,7.1121E-06,
391,6.4,7.1063E-06,
392,6.41,7.1273E-06,
393,6.42,7.1896E-06,
394,6.43,7.1888E-06,
395,6.44,7.1985E-06,
396,6.45,7.2663E-06,
397,6.46,7.2755E-06,
398,6.47,7.2727E-06,
399,6.48,7.3384E-06,
400,6.49,7.3619E-06,
401,6.5,7.3543E-06,
402,6.51,7.4107E-06,
403,6.52,7.4412E-06,
404,6.53,7.4336E-06,
405,6.54,7.4764E-06,
406,6.55,7.5261E-06,
407,6.56,7.5143E-06,
408,6.57,7.5464E-06,
409,6.58,7.6016E-06,
410,6.59,7.596E-06,
411,6.6,7.6118E-06,
412,6.61,7.6753E-06,
413,6.62,7.6795E-06,
414,6.63,7.6822E-06,
415,6.64,7.7443E-06,
416,6.65,7.7612E-06,
417,6.66,7.7561E-06,
418,6.67,7.8157E-06,
419,6.68,7.8403E-06,
420,6.69,7.8284E-06,
421,6.7,7.882E-06,
422,6.71,7.9178E-06,
423,6.72,7.9071E-06,
424,6.73,7.9445E-06,
425,6.74,7.9944E-06,
426,6.75,7.9854E-06,
427,6.76,8.01E-06,
428,6.77,8.069E-06,
429,6.78,8.0621E-06,
430,6.79,8.0702E-06,
431,6.8,8.1352E-06,
432,6.81,8.1448E-06,
433,6.82,8.1413E-06,
434,6.83,8.201E-06,
435,6.84,8.2184E-06,
436,6.85,8.2108E-06,
437,6.86,8.2671E-06,
438,6.87,8.2952E-06,
439,6.88,8.2855E-06,
440,6.89,8.3266E-06,
441,6.9,8.3676E-06,
442,6.91,8.3587E-06,
443,6.92,8.3902E-06,
444,6.93,8.4413E-06,
445,6.94,8.4314E-06,
446,6.95,8.4466E-06,
447,6.96,8.5092E-06,
448,6.97,8.5113E-06,
449,6.98,8.5095E-06,
450,6.99,8.5683E-06,
451,7,8.5836E-06,
452,7.01,8.579E-06,
453,7.02,8.6365E-06,
454,7.03,8.6567E-06,
455,7.04,8.6426E-06,
456,7.05,8.6953E-06,
457,7.06,8.7314E-06,
458,7.07,8.7155E-06,
459,7.08,8.7521E-06,
460,7.09,8.7998E-06,
461,7.1,8.7846E-06,
462,7.11,8.808E-06,
463,7.12,8.8654E-06,
464,7.13,8.8558E-06,
465,7.14,8.8637E-06,
466,7.15,8.9247E-06,
467,7.16,8.9309E-06,
468,7.17,8.9283E-06,
469,7.18,8.9838E-06,
470,7.19,8.9999E-06,
471,7.2,8.9926E-06,
472,7.21,9.0446E-06,
473,7.22,9.067E-06,
474,7.23,9.0552E-06,
475,7.24,9.1003E-06,
476,7.25,9.135E-06,
477,7.26,9.1214E-06,
478,7.27,9.1543E-06,
479,7.28,9.2026E-06,
480,7.29,9.1858E-06,
481,7.3,9.2072E-06,
482,7.31,9.2633E-06,
483,7.32,9.2582E-06,
484,7.33,9.2605E-06,
485,7.34,9.3186E-06,
486,7.35,9.3259E-06,
487,7.36,9.316E-06,
488,7.37,9.3757E-06,
489,7.38,9.3921E-06,
490,7.39,9.379E-06,
491,7.4,9.4273E-06,
492,7.41,9.4557E-06,
493,7.42,9.4416E-06,
494,7.43,9.4766E-06,
495,7.44,9.5194E-06,
496,7.45,9.5052E-06,
497,7.46,9.5298E-06,
498,7.47,9.5822E-06,
499,7.48,9.5668E-06,
500,7.49,9.5801E-06,
501,7.5,9.6352E-06,
