,,,
VG=,1,to,6
NO.,VG,ID,
V,A,,
1,1,1.802E-09,
2,1.01,-2.7798E-08,
3,1.02,2.8837E-08,
4,1.03,-1.8702E-08,
5,1.04,-8.763E-09,
6,1.05,2.8855E-08,
7,1.06,-2.5663E-08,
8,1.07,-7.68E-10,
9,1.08,2.653E-08,
10,1.09,-1.8602E-08,
11,1.1,-1.0163E-08,
12,1.11,2.979E-08,
13,1.12,-2.5932E-08,
14,1.13,-2.706E-09,
15,1.14,3.0178E-08,
16,1.15,-3.1266E-08,
17,1.16,7.459E-09,
18,1.17,2.6225E-08,
19,1.18,-2.5192E-08,
20,1.19,-5.964E-09,
21,1.2,3.2242E-08,
22,1.21,-3.0637E-08,
23,1.22,4.535E-09,
24,1.23,2.8311E-08,
25,1.24,-2.2897E-08,
26,1.25,-8.079E-09,
27,1.26,3.2897E-08,
28,1.27,-2.9757E-08,
29,1.28,1.692E-09,
30,1.29,2.9318E-08,
31,1.3,-2.131E-08,
32,1.31,-1.0285E-08,
33,1.32,3.3202E-08,
34,1.33,-2.905E-08,
35,1.34,-1.322E-09,
36,1.35,2.9978E-08,
37,1.36,-2.0159E-08,
38,1.37,-1.225E-08,
39,1.38,3.288E-08,
40,1.39,-2.7883E-08,
41,1.4,-3.584E-09,
42,1.41,3.0953E-08,
43,1.42,-3.1927E-08,
44,1.43,8.505E-09,
45,1.44,2.5666E-08,
46,1.45,-2.6174E-08,
47,1.46,-5.596E-09,
48,1.47,3.2127E-08,
49,1.48,-3.1156E-08,
50,1.49,5.578E-09,
51,1.5,2.7674E-08,
52,1.51,-2.3906E-08,
53,1.52,2.2059E-08,
54,1.53,8.166E-09,
55,1.54,-2.9848E-08,
56,1.55,2.8066E-08,
57,1.56,8.1E-10,
58,1.57,-2.9458E-08,
59,1.58,2.1314E-08,
60,1.59,9.793E-09,
61,1.6,-2.9665E-08,
62,1.61,2.7425E-08,
63,1.62,2.772E-09,
64,1.63,-3.005E-08,
65,1.64,3.0817E-08,
66,1.65,-7.128E-09,
67,1.66,-2.7329E-08,
68,1.67,2.5941E-08,
69,1.68,4.367E-09,
70,1.69,-3.0276E-08,
71,1.7,2.9982E-08,
72,1.71,-4.946E-09,
73,1.72,-2.8926E-08,
74,1.73,2.4036E-08,
75,1.74,5.787E-09,
76,1.75,-3.0077E-08,
77,1.76,2.9053E-08,
78,1.77,-2.761E-09,
79,1.78,-2.9757E-08,
80,1.79,2.2467E-08,
81,1.8,7.699E-09,
82,1.81,-3.0112E-08,
83,1.82,2.8593E-08,
84,1.83,-1.27E-10,
85,1.84,-2.9527E-08,
86,1.85,2.1663E-08,
87,1.86,9.329E-09,
88,1.87,-2.9496E-08,
89,1.88,2.8053E-08,
90,1.89,2.1216E-08,
91,1.9,3.1403E-08,
92,1.91,-1.8929E-08,
93,1.92,-8.755E-09,
94,1.93,3.243E-08,
95,1.94,-2.4763E-08,
96,1.95,1.174E-09,
97,1.96,3.1671E-08,
98,1.97,-2.4889E-08,
99,1.98,2.8492E-08,
100,1.99,1.6436E-08,
101,2,-1.874E-08,
102,2.01,3.184E-08,
103,2.02,3.5059E-08,
104,2.03,4.1153E-08,
105,2.04,5.2824E-08,
106,2.05,1.6419E-08,
107,2.06,6.1132E-08,
108,2.07,1.01458E-07,
109,2.08,7.557E-08,
110,2.09,9.326E-08,
111,2.1,1.7989E-07,
112,2.11,2.1708E-07,
113,2.12,2.2977E-07,
114,2.13,3.0415E-07,
115,2.14,4.1819E-07,
116,2.15,4.8439E-07,
117,2.16,5.532E-07,
118,2.17,7.1607E-07,
119,2.18,8.6299E-07,
120,2.19,9.7261E-07,
121,2.2,1.14709E-06,
122,2.21,1.3882E-06,
123,2.22,1.5513E-06,
124,2.23,1.763E-06,
125,2.24,2.0506E-06,
126,2.25,2.3157E-06,
127,2.26,2.552E-06,
128,2.27,2.8581E-06,
129,2.28,3.1313E-06,
130,2.29,3.4862E-06,
131,2.3,3.8464E-06,
132,2.31,4.1366E-06,
133,2.32,4.4828E-06,
134,2.33,4.8784E-06,
135,2.34,5.2214E-06,
136,2.35,5.581E-06,
137,2.36,5.9825E-06,
138,2.37,6.3914E-06,
139,2.38,6.7295E-06,
140,2.39,7.1023E-06,
141,2.4,7.5417E-06,
142,2.41,7.9656E-06,
143,2.42,8.3248E-06,
144,2.43,8.7392E-06,
145,2.44,9.1777E-06,
146,2.45,9.5568E-06,
147,2.46,9.9605E-06,
148,2.47,1.0414E-05,
149,2.48,1.08336E-05,
150,2.49,1.11995E-05,
151,2.5,1.1609E-05,
152,2.51,1.2039E-05,
153,2.52,1.2507E-05,
154,2.53,1.291E-05,
155,2.54,1.3276E-05,
156,2.55,1.3715E-05,
157,2.56,1.4195E-05,
158,2.57,1.4577E-05,
159,2.58,1.496E-05,
160,2.59,1.5418E-05,
161,2.6,1.5845E-05,
162,2.61,1.6244E-05,
163,2.62,1.667E-05,
164,2.63,1.7053E-05,
165,2.64,1.7512E-05,
166,2.65,1.7931E-05,
167,2.66,1.8294E-05,
168,2.67,1.874E-05,
169,2.68,1.9197E-05,
170,2.69,1.9586E-05,
171,2.7,1.9951E-05,
172,2.71,2.0397E-05,
173,2.72,2.0862E-05,
174,2.73,2.1218E-05,
175,2.74,2.1607E-05,
176,2.75,2.2065E-05,
177,2.76,2.2467E-05,
178,2.77,2.2854E-05,
179,2.78,2.3282E-05,
180,2.79,2.3717E-05,
181,2.8,2.4092E-05,
182,2.81,2.4458E-05,
183,2.82,2.4932E-05,
184,2.83,2.5343E-05,
185,2.84,2.5688E-05,
186,2.85,2.6094E-05,
187,2.86,2.6527E-05,
188,2.87,2.6948E-05,
189,2.88,2.7293E-05,
190,2.89,2.772E-05,
191,2.9,2.8149E-05,
192,2.91,2.8493E-05,
193,2.92,2.8867E-05,
194,2.93,2.9333E-05,
195,2.94,2.9725E-05,
196,2.95,3.007E-05,
197,2.96,3.0476E-05,
198,2.97,3.0902E-05,
199,2.98,3.1297E-05,
200,2.99,3.164E-05,
201,3,3.2075E-05,
202,3.01,3.2474E-05,
203,3.02,3.2803E-05,
204,3.03,3.3212E-05,
205,3.04,3.3641E-05,
206,3.05,3.4023E-05,
207,3.06,3.4348E-05,
208,3.07,3.4763E-05,
209,3.08,3.5198E-05,
210,3.09,3.5544E-05,
211,3.1,3.5895E-05,
212,3.11,3.6315E-05,
213,3.12,3.6704E-05,
214,3.13,3.705E-05,
215,3.14,3.7437E-05,
