,,,
VG=,3,to,8
NO.,VG,ID,
V,A,,
1,3,3.0401E-08,
2,3.01,6.079E-09,
3,3.02,-3.5585E-08,
4,3.03,3.5469E-08,
5,3.04,-5.339E-09,
6,3.05,-3.3746E-08,
7,3.06,2.8467E-08,
8,3.07,7.469E-09,
9,3.08,-3.5487E-08,
10,3.09,3.4255E-08,
11,3.1,-2.651E-09,
12,3.11,-3.4793E-08,
13,3.12,2.6501E-08,
14,3.13,9.093E-09,
15,3.14,-3.5281E-08,
16,3.15,3.3382E-08,
17,3.16,1.73E-10,
18,3.17,-3.4983E-08,
19,3.18,2.4932E-08,
20,3.19,1.0921E-08,
21,3.2,-3.4727E-08,
22,3.21,3.244E-08,
23,3.22,2.884E-09,
24,3.23,-3.4726E-08,
25,3.24,2.4242E-08,
26,3.25,1.2427E-08,
27,3.26,-3.4463E-08,
28,3.27,3.1105E-08,
29,3.28,4.871E-09,
30,3.29,-3.5186E-08,
31,3.3,3.6142E-08,
32,3.31,-7.054E-09,
33,3.32,-3.2791E-08,
34,3.33,2.9639E-08,
35,3.34,6.457E-09,
36,3.35,-3.5634E-08,
37,3.36,3.5011E-08,
38,3.37,-4.426E-09,
39,3.38,-3.4271E-08,
40,3.39,2.7638E-08,
41,3.4,8.073E-09,
42,3.41,-3.5461E-08,
43,3.42,3.3928E-08,
44,3.43,-1.64E-09,
45,3.44,-3.4932E-08,
46,3.45,2.5809E-08,
47,3.46,9.792E-09,
48,3.47,-3.5109E-08,
49,3.48,3.3263E-08,
50,3.49,1.159E-09,
51,3.5,-3.5126E-08,
52,3.51,2.4634E-08,
53,3.52,1.1413E-08,
54,3.53,-3.4689E-08,
55,3.54,3.2027E-08,
56,3.55,3.742E-09,
57,3.56,-3.4971E-08,
58,3.57,3.643E-08,
59,3.58,-8.44E-09,
60,3.59,-3.1681E-08,
61,3.6,3.0618E-08,
62,3.61,5.472E-09,
63,3.62,-3.5558E-08,
64,3.63,3.582E-08,
65,3.64,-6.095E-09,
66,3.65,-3.3449E-08,
67,3.66,2.9076E-08,
68,3.67,7.026E-09,
69,3.68,-3.5753E-08,
70,3.69,3.4476E-08,
71,3.7,-3.382E-09,
72,3.71,-3.4717E-08,
73,3.72,2.6964E-08,
74,3.73,8.635E-09,
75,3.74,-3.5421E-08,
76,3.75,3.3693E-08,
77,3.76,-6.84E-10,
78,3.77,-3.5148E-08,
79,3.78,2.5214E-08,
80,3.79,1.0398E-08,
81,3.8,-3.4942E-08,
82,3.81,3.2991E-08,
83,3.82,2.179E-09,
84,3.83,-3.5135E-08,
85,3.84,2.4602E-08,
86,3.85,1.2038E-08,
87,3.86,-3.466E-08,
88,3.87,3.1613E-08,
89,3.88,4.403E-09,
90,3.89,-3.5204E-08,
91,3.9,3.6405E-08,
92,3.91,-7.853E-09,
93,3.92,-3.242E-08,
94,3.93,3.0159E-08,
95,3.94,5.998E-09,
96,3.95,-3.5649E-08,
97,3.96,3.5412E-08,
98,3.97,-5.084E-09,
99,3.98,-3.398E-08,
100,3.99,2.8464E-08,
101,4,7.585E-09,
102,4.01,-3.5682E-08,
103,4.02,3.4099E-08,
104,4.03,-2.319E-09,
105,4.04,-3.4956E-08,
106,4.05,2.6191E-08,
107,4.06,9.267E-09,
108,4.07,-3.531E-08,
109,4.08,3.3458E-08,
110,4.09,5.55E-10,
111,4.1,-3.507E-08,
112,4.11,2.4847E-08,
113,4.12,1.0994E-08,
114,4.13,-3.4753E-08,
115,4.14,3.2439E-08,
116,4.15,3.153E-09,
117,4.16,-3.4941E-08,
118,4.17,2.4005E-08,
119,4.18,1.2656E-08,
120,4.19,-3.4633E-08,
121,4.2,3.1045E-08,
122,4.21,5.133E-09,
123,4.22,-3.5338E-08,
124,4.23,3.6158E-08,
125,4.24,-6.759E-09,
126,4.25,-3.3045E-08,
127,4.26,2.9421E-08,
128,4.27,6.675E-09,
129,4.28,-3.5581E-08,
130,4.29,3.4623E-08,
131,4.3,-4.165E-09,
132,4.31,-3.4354E-08,
133,4.32,2.7438E-08,
134,4.33,8.349E-09,
135,4.34,-3.5461E-08,
136,4.35,3.3822E-08,
137,4.36,-1.301E-09,
138,4.37,-3.509E-08,
139,4.38,2.5598E-08,
140,4.39,1.0294E-08,
141,4.4,-3.4806E-08,
142,4.41,3.3415E-08,
143,4.42,2.11E-09,
144,4.43,-3.4174E-08,
145,4.44,2.5512E-08,
146,4.45,1.3034E-08,
147,4.46,-3.2426E-08,
148,4.47,3.4562E-08,
149,4.48,7.726E-09,
150,4.49,-2.9968E-08,
151,4.5,3.045E-08,
152,4.51,2.2353E-08,
153,4.52,-2.1628E-08,
154,4.53,4.7847E-08,
155,4.54,2.9139E-08,
156,4.55,3.8406E-08,
157,4.56,7.1298E-08,
158,4.57,3.0881E-08,
159,4.58,6.8029E-08,
160,4.59,1.3434E-07,
161,4.6,1.1637E-07,
162,4.61,1.3815E-07,
163,4.62,2.4789E-07,
164,4.63,3.0903E-07,
165,4.64,3.4086E-07,
166,4.65,4.6414E-07,
167,4.66,6.3231E-07,
168,4.67,7.3995E-07,
169,4.68,8.9652E-07,
170,4.69,1.1807E-06,
171,4.7,1.3844E-06,
172,4.71,1.6464E-06,
173,4.72,2.0391E-06,
174,4.73,2.4227E-06,
175,4.74,2.8139E-06,
176,4.75,3.3538E-06,
177,4.76,3.8784E-06,
178,4.77,4.4229E-06,
179,4.78,5.176E-06,
180,4.79,5.91E-06,
181,4.8,6.6371E-06,
182,4.81,7.5066E-06,
183,4.82,8.4569E-06,
184,4.83,9.464E-06,
185,4.84,1.0524E-05,
186,4.85,1.1687E-05,
187,4.86,1.2828E-05,
188,4.87,1.4083E-05,
189,4.88,1.5467E-05,
190,4.89,1.696E-05,
191,4.9,1.8399E-05,
192,4.91,1.997E-05,
193,4.92,2.1636E-05,
194,4.93,2.3283E-05,
195,4.94,2.5168E-05,
196,4.95,2.7078E-05,
197,4.96,2.8991E-05,
198,4.97,3.0944E-05,
199,4.98,3.3017E-05,
200,4.99,3.5355E-05,
201,5,3.7551E-05,
202,5.01,3.9791E-05,
203,5.02,4.221E-05,
204,5.03,4.4666E-05,
205,5.04,4.7323E-05,
206,5.05,4.9892E-05,
207,5.06,5.2612E-05,
208,5.07,5.5313E-05,
209,5.08,5.8055E-05,
210,5.09,6.1179E-05,
211,5.1,6.4156E-05,
212,5.11,6.7117E-05,
213,5.12,7.0184E-05,
214,5.13,7.338E-05,
