,,,
VD=,0,to,5
VG=,0,to,5
NO.,VG,VD,ID
V,V,A,
195,0,1.94,1.9225E-08
196,0,1.95,-3.7662E-08
197,0,1.96,2.3061E-08
198,0,1.97,-7.775E-09
199,0,1.98,-2.1942E-08
200,0,1.99,3.8327E-08
201,0,2,-2.1032E-08
202,0,2.01,1.1414E-08
203,0,2.02,1.6948E-08
204,0,2.03,-3.953E-08
205,0,2.04,2.3997E-08
206,0,2.05,-2.5846E-08
207,0,2.06,2.535E-08
208,0,2.07,-2.18E-08
209,0,2.08,1.2123E-08
210,0,2.09,1.6336E-08
211,0,2.1,-3.9842E-08
212,0,2.11,2.4475E-08
213,0,2.12,-1.8607E-08
214,0,2.13,8.533E-09
215,0,2.14,1.9724E-08
216,0,2.15,-3.7054E-08
217,0,2.16,2.2804E-08
218,0,2.17,-7.421E-09
219,0,2.18,-2.2424E-08
220,0,2.19,3.8464E-08
221,0,2.2,-2.0722E-08
222,0,2.21,1.1159E-08
223,0,2.22,1.7205E-08
224,0,2.23,-3.9388E-08
225,0,2.24,2.3959E-08
226,0,2.25,-1.73E-08
227,0,2.26,6.865E-09
228,0,2.27,2.1514E-08
229,0,2.28,-3.5432E-08
230,0,2.29,2.1794E-08
231,0,2.3,-6.197E-09
232,0,2.31,-2.4282E-08
233,0,2.32,3.7915E-08
234,0,2.33,-3.0781E-08
235,0,2.34,2.0541E-08
236,0,2.35,-2.452E-09
237,0,2.36,-3.1375E-08
238,0,2.37,3.4857E-08
239,0,2.38,-1.6375E-08
240,0,2.39,5.227E-09
241,0,2.4,2.3493E-08
242,0,2.41,-3.3735E-08
243,0,2.42,2.1018E-08
244,0,2.43,-4.949E-09
245,0,2.44,-2.6768E-08
246,0,2.45,3.7225E-08
247,0,2.46,-2.9376E-08
248,0,2.47,2.0276E-08
249,0,2.48,-8.32E-10
250,0,2.49,-3.3033E-08
251,0,2.5,3.3343E-08
252,0,2.51,-1.5956E-08
253,0,2.52,3.303E-09
254,0,2.53,2.5256E-08
255,0,2.54,-3.2102E-08
256,0,2.55,2.0489E-08
