,,,
VG=,0,to,5
NO.,VG,ID,
V,A,,
1,0,3.148E-08,
2,0.01,-2.2009E-08,
3,0.02,-3.67E-09,
4,0.03,3.6433E-08,
5,0.04,-2.5983E-08,
6,0.05,9.256E-09,
7,0.06,3.2442E-08,
8,0.07,-2.0695E-08,
9,0.08,-5.72E-09,
10,0.09,3.687E-08,
11,0.1,-2.4717E-08,
12,0.11,6.92E-09,
13,0.12,3.4353E-08,
14,0.13,-2.8985E-08,
15,0.14,2.3111E-08,
16,0.15,4.213E-09,
17,0.16,-3.7759E-08,
18,0.17,2.719E-08,
19,0.18,-6.632E-09,
20,0.19,-3.8786E-08,
21,0.2,2.2199E-08,
22,0.21,6.009E-09,
23,0.22,-3.699E-08,
24,0.23,2.5885E-08,
25,0.24,-4.764E-09,
26,0.25,-4.041E-08,
27,0.26,2.0638E-08,
28,0.27,7.822E-09,
29,0.28,-3.5379E-08,
30,0.29,2.4936E-08,
31,0.3,-2.767E-09,
32,0.31,-4.1065E-08,
33,0.32,1.942E-08,
34,0.33,1.0091E-08,
35,0.34,-3.3083E-08,
36,0.35,2.4599E-08,
37,0.36,-4.72E-10,
38,0.37,-3.9926E-08,
39,0.38,1.9142E-08,
40,0.39,1.1767E-08,
41,0.4,-3.0739E-08,
42,0.41,2.4178E-08,
43,0.42,2.223E-09,
44,0.43,-3.8307E-08,
45,0.44,1.8822E-08,
46,0.45,1.361E-08,
47,0.46,-2.8617E-08,
48,0.47,2.3374E-08,
49,0.48,4.439E-09,
50,0.49,-3.7381E-08,
51,0.5,2.7637E-08,
52,0.51,-6.227E-09,
53,0.52,-3.8293E-08,
54,0.53,2.2883E-08,
55,0.54,7.095E-09,
56,0.55,-3.5711E-08,
57,0.56,2.7615E-08,
58,0.57,-2.624E-09,
59,0.58,-3.7695E-08,
60,0.59,2.4138E-08,
61,0.6,1.2274E-08,
62,0.61,-2.9587E-08,
63,0.62,3.2408E-08,
64,0.63,6.664E-09,
65,0.64,-5.878E-09,
66,0.65,4.396E-08,
67,0.66,8.257E-09,
68,0.67,-9.463E-09,
69,0.68,5.366E-08,
70,0.69,3.5984E-08,
71,0.7,4.309E-09,
72,0.71,7.3096E-08,
73,0.72,7.6688E-08,
74,0.73,4.7034E-08,
75,0.74,1.09483E-07,
76,0.75,8.846E-08,
77,0.76,1.5623E-07,
78,0.77,1.5814E-07,
79,0.78,1.4901E-07,
80,0.79,2.036E-07,
81,0.8,2.6753E-07,
82,0.81,2.4704E-07,
83,0.82,2.4771E-07,
84,0.83,3.4216E-07,
85,0.84,3.7717E-07,
86,0.85,3.7429E-07,
87,0.86,4.2386E-07,
88,0.87,5.0067E-07,
89,0.88,5.1627E-07,
90,0.89,5.2169E-07,
91,0.9,6.1986E-07,
92,0.91,6.842E-07,
93,0.92,6.8141E-07,
94,0.93,7.1599E-07,
95,0.94,8.1015E-07,
96,0.95,8.5456E-07,
97,0.96,8.6553E-07,
98,0.97,9.3616E-07,
99,0.98,1.02362E-06,
100,0.99,1.02788E-06,
101,1,1.05386E-06,
102,1.01,1.1273E-06,
103,1.02,1.2234E-06,
104,1.03,1.2496E-06,
105,1.04,1.2669E-06,
106,1.05,1.3649E-06,
107,1.06,1.4419E-06,
108,1.07,1.4455E-06,
109,1.08,1.4768E-06,
110,1.09,1.5838E-06,
111,1.1,1.6359E-06,
112,1.11,1.6444E-06,
113,1.12,1.7204E-06,
114,1.13,1.8131E-06,
115,1.14,1.8246E-06,
116,1.15,1.8462E-06,
117,1.16,1.9613E-06,
118,1.17,2.0331E-06,
119,1.18,2.0333E-06,
120,1.19,2.0835E-06,
121,1.2,2.1895E-06,
122,1.21,2.2217E-06,
123,1.22,2.2476E-06,
124,1.23,2.3346E-06,
125,1.24,2.4202E-06,
126,1.25,2.4234E-06,
127,1.26,2.4504E-06,
128,1.27,2.5654E-06,
129,1.28,2.6188E-06,
130,1.29,2.6269E-06,
131,1.3,2.6984E-06,
132,1.31,2.7896E-06,
133,1.32,2.8158E-06,
134,1.33,2.8328E-06,
135,1.34,2.9389E-06,
136,1.35,3.0144E-06,
137,1.36,3.0162E-06,
138,1.37,3.0676E-06,
139,1.38,3.1651E-06,
140,1.39,3.208E-06,
141,1.4,3.2266E-06,
142,1.41,3.304E-06,
143,1.42,3.3993E-06,
144,1.43,3.4016E-06,
145,1.44,3.4276E-06,
146,1.45,3.5362E-06,
147,1.46,3.5932E-06,
148,1.47,3.6109E-06,
149,1.48,3.6683E-06,
150,1.49,3.7601E-06,
151,1.5,3.793E-06,
152,1.51,3.8062E-06,
153,1.52,3.9132E-06,
154,1.53,3.9811E-06,
155,1.54,3.9891E-06,
156,1.55,4.0242E-06,
157,1.56,4.1231E-06,
158,1.57,4.1793E-06,
159,1.58,4.1877E-06,
160,1.59,4.2639E-06,
161,1.6,4.3542E-06,
162,1.61,4.362E-06,
163,1.62,4.3873E-06,
164,1.63,4.4957E-06,
165,1.64,4.5635E-06,
166,1.65,4.5672E-06,
167,1.66,4.615E-06,
168,1.67,4.7189E-06,
169,1.68,4.7498E-06,
170,1.69,4.7676E-06,
171,1.7,4.8558E-06,
172,1.71,4.936E-06,
173,1.72,4.9369E-06,
174,1.73,4.964E-06,
175,1.74,5.0762E-06,
176,1.75,5.1264E-06,
177,1.76,5.1304E-06,
178,1.77,5.202E-06,
179,1.78,5.2906E-06,
180,1.79,5.31E-06,
181,1.8,5.3258E-06,
182,1.81,5.4296E-06,
183,1.82,5.5026E-06,
184,1.83,5.5049E-06,
185,1.84,5.5501E-06,
186,1.85,5.6481E-06,
187,1.86,5.6824E-06,
188,1.87,5.6998E-06,
189,1.88,5.7798E-06,
190,1.89,5.8657E-06,
191,1.9,5.8639E-06,
192,1.91,5.8855E-06,
193,1.92,5.9968E-06,
194,1.93,6.0514E-06,
195,1.94,6.0611E-06,
196,1.95,6.1197E-06,
197,1.96,6.2048E-06,
198,1.97,6.2322E-06,
199,1.98,6.2445E-06,
200,1.99,6.3489E-06,
201,2,6.4152E-06,
202,2.01,6.417E-06,
203,2.02,6.4564E-06,
204,2.03,6.5488E-06,
205,2.04,6.5985E-06,
206,2.05,6.6069E-06,
207,2.06,6.6795E-06,
208,2.07,6.7668E-06,
209,2.08,6.7677E-06,
210,2.09,6.7924E-06,
211,2.1,6.8976E-06,
212,2.11,6.958E-06,
213,2.12,6.9614E-06,
214,2.13,7.0087E-06,
215,2.14,7.1076E-06,
216,2.15,7.1337E-06,
