,,,
VG=,1.5,to,6.5
215,3.64,3.1292E-05,
216,3.65,3.1665E-05,
217,3.66,3.1998E-05,
218,3.67,3.2409E-05,
219,3.68,3.2816E-05,
220,3.69,3.3177E-05,
221,3.7,3.3535E-05,
222,3.71,3.3951E-05,
223,3.72,3.4331E-05,
224,3.73,3.466E-05,
225,3.74,3.505E-05,
226,3.75,3.5486E-05,
227,3.76,3.5835E-05,
228,3.77,3.6165E-05,
229,3.78,3.6582E-05,
230,3.79,3.6964E-05,
231,3.8,3.731E-05,
232,3.81,3.7672E-05,
233,3.82,3.8086E-05,
234,3.83,3.8443E-05,
235,3.84,3.8756E-05,
236,3.85,3.918E-05,
237,3.86,3.957E-05,
238,3.87,3.9904E-05,
239,3.88,4.024E-05,
240,3.89,4.064E-05,
241,3.9,4.1042E-05,
242,3.91,4.1374E-05,
243,3.92,4.1724E-05,
244,3.93,4.2118E-05,
245,3.94,4.2458E-05,
246,3.95,4.2793E-05,
247,3.96,4.3189E-05,
248,3.97,4.3568E-05,
249,3.98,4.3867E-05,
250,3.99,4.4207E-05,
251,4,4.4605E-05,
252,4.01,4.499E-05,
253,4.02,4.5291E-05,
254,4.03,4.5665E-05,
255,4.04,4.6041E-05,
256,4.05,4.6363E-05,
257,4.06,4.6703E-05,
258,4.07,4.7091E-05,
259,4.08,4.7445E-05,
260,4.09,4.7746E-05,
261,4.1,4.8095E-05,
262,4.11,4.8503E-05,
263,4.12,4.8836E-05,
264,4.13,4.9126E-05,
265,4.14,4.9501E-05,
266,4.15,4.987E-05,
267,4.16,5.019E-05,
268,4.17,5.0511E-05,
269,4.18,5.0884E-05,
270,4.19,5.1236E-05,
271,4.2,5.1513E-05,
272,4.21,5.1904E-05,
273,4.22,5.2272E-05,
274,4.23,5.2578E-05,
275,4.24,5.2872E-05,
276,4.25,5.325E-05,
277,4.26,5.3631E-05,
278,4.27,5.3897E-05,
279,4.28,5.4232E-05,
280,4.29,5.4596E-05,
281,4.3,5.4941E-05,
282,4.31,5.5198E-05,
283,4.32,5.5581E-05,
284,4.33,5.5933E-05,
285,4.34,5.6222E-05,
286,4.35,5.6517E-05,
287,4.36,5.6879E-05,
288,4.37,5.7245E-05,
289,4.38,5.751E-05,
290,4.39,5.7847E-05,
291,4.4,5.8204E-05,
292,4.41,5.8517E-05,
293,4.42,5.881E-05,
294,4.43,5.9165E-05,
295,4.44,5.9495E-05,
296,4.45,5.9764E-05,
297,4.46,6.007E-05,
298,4.47,6.0446E-05,
299,4.48,6.0772E-05,
300,4.49,6.102E-05,
301,4.5,6.1375E-05,
302,4.51,6.1703E-05,
303,4.52,6.2013E-05,
304,4.53,6.2286E-05,
305,4.54,6.264E-05,
306,4.55,6.2962E-05,
307,4.56,6.3213E-05,
308,4.57,6.3552E-05,
309,4.58,6.3901E-05,
310,4.59,6.4202E-05,
311,4.6,6.4443E-05,
312,4.61,6.4782E-05,
313,4.62,6.5119E-05,
314,4.63,6.5387E-05,
315,4.64,6.5678E-05,
316,4.65,6.6014E-05,
317,4.66,6.6328E-05,
318,4.67,6.6559E-05,
319,4.68,6.692E-05,
320,4.69,6.7239E-05,
321,4.7,6.7515E-05,
322,4.71,6.7767E-05,
323,4.72,6.8112E-05,
324,4.73,6.8429E-05,
325,4.74,6.8675E-05,
326,4.75,6.8966E-05,
327,4.76,6.9291E-05,
328,4.77,6.959E-05,
329,4.78,6.988E-05,
330,4.79,7.0173E-05,
331,4.8,7.0483E-05,
332,4.81,7.0729E-05,
333,4.82,7.0987E-05,
334,4.83,7.1333E-05,
335,4.84,7.1635E-05,
336,4.85,7.1869E-05,
337,4.86,7.2171E-05,
338,4.87,7.248E-05,
339,4.88,7.2752E-05,
340,4.89,7.3005E-05,
341,4.9,7.3326E-05,
342,4.91,7.3624E-05,
343,4.92,7.3845E-05,
344,4.93,7.4118E-05,
345,4.94,7.4462E-05,
346,4.95,7.4739E-05,
347,4.96,7.4946E-05,
348,4.97,7.526E-05,
349,4.98,7.5551E-05,
350,4.99,7.5822E-05,
351,5,7.6061E-05,
352,5.01,7.6372E-05,
353,5.02,7.6659E-05,
354,5.03,7.6866E-05,
355,5.04,7.7168E-05,
356,5.05,7.7478E-05,
357,5.06,7.7736E-05,
358,5.07,7.794E-05,
359,5.08,7.8252E-05,
360,5.09,7.8553E-05,
361,5.1,7.877E-05,
362,5.11,7.9018E-05,
363,5.12,7.9324E-05,
364,5.13,7.959E-05,
365,5.14,7.9811E-05,
366,5.15,8.0104E-05,
367,5.16,8.0391E-05,
368,5.17,8.0629E-05,
369,5.18,8.084E-05,
370,5.19,8.1131E-05,
371,5.2,8.1429E-05,
372,5.21,8.1628E-05,
373,5.22,8.1891E-05,
374,5.23,8.2179E-05,
375,5.24,8.2441E-05,
376,5.25,8.2641E-05,
377,5.26,8.294E-05,
378,5.27,8.3202E-05,
379,5.28,8.3418E-05,
380,5.29,8.3639E-05,
381,5.3,8.3981E-05,
382,5.31,8.4192E-05,
383,5.32,8.4558E-05,
384,5.33,8.466E-05,
385,5.34,8.4942E-05,
386,5.35,8.5185E-05,
387,5.36,8.5379E-05,
388,5.37,8.5664E-05,
389,5.38,8.5919E-05,
390,5.39,8.6105E-05,
391,5.4,8.6353E-05,
392,5.41,8.6638E-05,
393,5.42,8.6891E-05,
394,5.43,8.7059E-05,
395,5.44,8.7338E-05,
396,5.45,8.7606E-05,
397,5.46,8.7818E-05,
398,5.47,8.8015E-05,
399,5.48,8.829E-05,
400,5.49,8.8531E-05,
401,5.5,8.8714E-05,
402,5.51,8.8974E-05,
403,5.52,8.9232E-05,
404,5.53,8.9459E-05,
405,5.54,8.9632E-05,
406,5.55,8.9899E-05,
407,5.56,9.0164E-05,
408,5.57,9.0338E-05,
409,5.58,9.055E-05,
410,5.59,9.0815E-05,
411,5.6,9.1044E-05,
412,5.61,9.1233E-05,
413,5.62,9.1496E-05,
414,5.63,9.1738E-05,
415,5.64,9.1932E-05,
416,5.65,9.2106E-05,
417,5.66,9.2388E-05,
418,5.67,9.2619E-05,
419,5.68,9.2776E-05,
420,5.69,9.3002E-05,
421,5.7,9.3258E-05,
422,5.71,9.3496E-05,
423,5.72,9.3651E-05,
424,5.73,9.3896E-05,
425,5.74,9.4131E-05,
426,5.75,9.4296E-05,
427,5.76,9.4491E-05,
428,5.77,9.4755E-05,
429,5.78,9.4976E-05,
430,5.79,9.5136E-05,
431,5.8,9.5372E-05,
432,5.81,9.5599E-05,
433,5.82,9.5812E-05,
434,5.83,9.5966E-05,
435,5.84,9.6216E-05,
436,5.85,9.6442E-05,
437,5.86,9.6581E-05,
438,5.87,9.68E-05,
439,5.88,9.7038E-05,
440,5.89,9.725E-05,
441,5.9,9.7386E-05,
442,5.91,9.7632E-05,
443,5.92,9.7866E-05,
444,5.93,9.8035E-05,
445,5.94,9.8197E-05,
446,5.95,9.8439E-05,
447,5.96,9.8642E-05,
448,5.97,9.8799E-05,
449,5.98,9.9011E-05,
450,5.99,9.9241E-05,
451,6,9.9426E-05,
452,6.01,9.9564E-05,
453,6.02,9.9818E-05,
454,6.03,0.000100015,
455,6.04,0.000100144,
456,6.05,0.000100331,
457,6.06,0.000100553,
458,6.07,0.000100766,
459,6.08,0.000100901,
460,6.09,0.000101126,
461,6.1,0.000101333,
462,6.11,0.000101504,
463,6.12,0.00010164,
464,6.13,0.000101886,
465,6.14,0.000102072,
466,6.15,0.000102184,
467,6.16,0.000102392,
468,6.17,0.000102606,
469,6.18,0.000102801,
470,6.19,0.000102925,
471,6.2,0.000103143,
472,6.21,0.000103336,
473,6.22,0.000103479,
474,6.23,0.000103637,
475,6.24,0.000103853,
476,6.25,0.000104045,
477,6.26,0.000104151,
478,6.27,0.000104363,
479,6.28,0.000104575,
480,6.29,0.00010474,
481,6.3,0.000104858,
482,6.31,0.000105067,
483,6.32,0.000105252,
484,6.33,0.000105369,
485,6.34,0.000105547,
486,6.35,0.000105753,
487,6.36,0.000105935,
488,6.37,0.00010603,
489,6.38,0.000106244,
490,6.39,0.000106444,
491,6.4,0.000106572,
492,6.41,0.000106704,
493,6.42,0.000106911,
494,6.43,0.000107086,
495,6.44,0.000107202,
496,6.45,0.000107395,
497,6.46,0.000107575,
498,6.47,0.000107734,
499,6.48,0.000107828,
500,6.49,0.000108045,
501,6.5,0.000108213,
