,,,
VG=,0,to,5
NO.,VG,VD,ID
V,V,A,
1,0,5,2.7926E-08
2,0.01,5,-3.4255E-08
3,0.02,5,1.1093E-08
4,0.03,5,4.4129E-08
5,0.04,5,-2.7035E-08
6,0.05,5,-9.249E-09
7,0.06,5,4.8462E-08
8,0.07,5,-3.2265E-08
9,0.08,5,6.963E-09
10,0.09,5,4.7649E-08
11,0.1,5,-2.3338E-08
12,0.11,5,-1.3543E-08
13,0.12,5,4.678E-08
14,0.13,5,-3.1269E-08
15,0.14,5,2.038E-09
16,0.15,5,4.8868E-08
17,0.16,5,-2.1213E-08
18,0.17,5,-1.7849E-08
19,0.18,5,4.3627E-08
20,0.19,5,-3.0447E-08
21,0.2,5,-3.233E-09
22,0.21,5,4.8145E-08
23,0.22,5,-2.0387E-08
24,0.23,5,-2.1291E-08
25,0.24,5,3.9942E-08
26,0.25,5,-2.8195E-08
27,0.26,5,-7.542E-09
28,0.27,5,4.8347E-08
29,0.28,5,-3.3135E-08
30,0.29,5,8.728E-09
31,0.3,5,4.6076E-08
32,0.31,5,-2.5085E-08
33,0.32,5,-1.1557E-08
34,0.33,5,4.7632E-08
35,0.34,5,-3.176E-08
36,0.35,5,4.273E-09
37,0.36,5,4.8638E-08
38,0.37,5,-2.1788E-08
39,0.38,5,-1.6311E-08
40,0.39,5,4.4715E-08
41,0.4,5,-3.1008E-08
42,0.41,5,-1.04E-09
43,0.42,5,4.8214E-08
44,0.43,5,-2.0875E-08
45,0.44,5,-1.997E-08
46,0.45,5,4.0966E-08
47,0.46,5,-2.9067E-08
48,0.47,5,-5.682E-09
49,0.48,5,4.8223E-08
50,0.49,5,-3.3554E-08
51,0.5,5,1.1089E-08
52,0.51,5,4.5046E-08
53,0.52,5,-2.557E-08
54,0.53,5,-8.7E-09
55,0.54,5,4.9345E-08
56,0.55,5,-3.0205E-08
57,0.56,5,8.599E-09
58,0.57,5,5.044E-08
59,0.58,5,-1.9162E-08
60,0.59,5,-9.764E-09
61,0.6,5,5.1874E-08
62,0.61,5,-2.3772E-08
63,0.62,5,1.0695E-08
64,0.63,5,6.0633E-08
65,0.64,5,-3.3965E-08
66,0.65,5,4.3512E-08
67,0.66,5,4.4711E-08
68,0.67,5,3.774E-09
69,0.68,5,7.4824E-08
70,0.69,5,3.6808E-08
71,0.7,5,1.2274E-08
72,0.71,5,1.03257E-07
73,0.72,5,6.7723E-08
74,0.73,5,1.518E-07
75,0.74,5,1.0828E-07
76,0.75,5,1.2475E-07
77,0.76,5,2.172E-07
78,0.77,5,2.2737E-07
79,0.78,5,2.216E-07
80,0.79,5,2.9642E-07
81,0.8,5,3.9424E-07
82,0.81,5,3.8066E-07
83,0.82,5,3.9762E-07
84,0.83,5,5.3732E-07
85,0.84,5,6.0691E-07
86,0.85,5,6.3289E-07
87,0.86,5,7.1979E-07
88,0.87,5,8.5699E-07
89,0.88,5,9.1824E-07
90,0.89,5,9.7034E-07
91,0.9,5,1.14511E-06
92,0.91,5,1.1923E-06
93,0.92,5,1.3881E-06
94,0.93,5,1.4867E-06
95,0.94,5,1.5639E-06
96,0.95,5,1.7873E-06
97,0.96,5,1.9299E-06
98,0.97,5,2.0289E-06
99,0.98,5,2.2411E-06
100,0.99,5,2.4263E-06
101,1,5,2.5481E-06
102,1.01,5,2.7628E-06
103,1.02,5,2.9992E-06
104,1.03,5,3.1265E-06
105,1.04,5,3.3328E-06
106,1.05,5,3.606E-06
107,1.06,5,3.7835E-06
108,1.07,5,3.9892E-06
109,1.08,5,4.2932E-06
110,1.09,5,4.4938E-06
111,1.1,5,4.6968E-06
112,1.11,5,5.0524E-06
113,1.12,5,5.303E-06
114,1.13,5,5.5163E-06
115,1.14,5,5.8622E-06
116,1.15,5,6.1532E-06
