,,,
VG=,0,to,5
NO.,VG,ID,
V,A,,
1,0,1.9159E-08,
2,0.01,-1.952E-08,
3,0.02,1.6357E-08,
4,0.03,3.534E-09,
5,0.04,-1.9834E-08,
6,0.05,1.9447E-08,
7,0.06,-1.9516E-08,
8,0.07,1.694E-08,
9,0.08,3.099E-09,
10,0.09,-1.9878E-08,
11,0.1,1.9739E-08,
12,0.11,-1.9494E-08,
13,0.12,2.0193E-08,
14,0.13,-1.9766E-08,
15,0.14,1.9622E-08,
16,0.15,-1.9506E-08,
17,0.16,1.7201E-08,
18,0.17,2.83E-09,
19,0.18,-1.988E-08,
20,0.19,2.0025E-08,
21,0.2,-1.8339E-08,
22,0.21,1.2E-09,
23,0.22,1.78E-08,
24,0.23,-1.9565E-08,
25,0.24,1.6074E-08,
26,0.25,3.821E-09,
27,0.26,-1.9854E-08,
28,0.27,1.9346E-08,
29,0.28,-1.954E-08,
30,0.29,1.6709E-08,
31,0.3,3.28E-09,
32,0.31,-1.9841E-08,
33,0.32,1.9596E-08,
34,0.33,-1.9513E-08,
35,0.34,1.7166E-08,
36,0.35,2.838E-09,
37,0.36,-1.9738E-08,
38,0.37,1.9972E-08,
39,0.38,-1.8322E-08,
40,0.39,1.171E-09,
41,0.4,1.7954E-08,
42,0.41,-1.9469E-08,
43,0.42,1.6276E-08,
44,0.43,3.996E-09,
45,0.44,-1.9558E-08,
46,0.45,1.9638E-08,
47,0.46,-1.9062E-08,
48,0.47,1.723E-08,
49,0.48,3.988E-09,
50,0.49,-1.8953E-08,
51,0.5,2.0681E-08,
52,0.51,-1.7963E-08,
53,0.52,1.9093E-08,
54,0.53,5.246E-09,
55,0.54,-1.6684E-08,
56,0.55,2.402E-08,
57,0.56,1.645E-09,
58,0.57,-1.2256E-08,
59,0.58,2.4585E-08,
60,0.59,1.4705E-08,
61,0.6,2.4859E-08,
62,0.61,2.933E-08,
63,0.62,3.781E-09,
64,0.63,3.2288E-08,
65,0.64,5.1673E-08,
66,0.65,3.289E-08,
67,0.66,5.528E-08,
68,0.67,8.9267E-08,
69,0.68,8.4237E-08,
70,0.69,1.09542E-07,
71,0.7,1.4024E-07,
72,0.71,2.0703E-07,
73,0.72,2.3129E-07,
74,0.73,2.6154E-07,
75,0.74,3.5402E-07,
76,0.75,4.4097E-07,
77,0.76,4.9935E-07,
78,0.77,5.9002E-07,
79,0.78,7.3739E-07,
80,0.79,8.6128E-07,
81,0.8,9.9084E-07,
82,0.81,1.1724E-06,
83,0.82,1.3737E-06,
84,0.83,1.5386E-06,
85,0.84,1.7419E-06,
86,0.85,2.0201E-06,
87,0.86,2.2678E-06,
88,0.87,2.5047E-06,
89,0.88,2.7853E-06,
90,0.89,3.1039E-06,
91,0.9,3.4114E-06,
92,0.91,3.7051E-06,
93,0.92,4.0606E-06,
94,0.93,4.4067E-06,
95,0.94,4.7245E-06,
96,0.95,5.0994E-06,
97,0.96,5.4954E-06,
98,0.97,5.8603E-06,
99,0.98,5.964E-06,
100,0.99,6.6021E-06,
101,1,7.0447E-06,
102,1.01,7.4109E-06,
103,1.02,7.7915E-06,
104,1.03,8.2189E-06,
105,1.04,8.6289E-06,
106,1.05,9.0057E-06,
107,1.06,9.4468E-06,
108,1.07,9.8857E-06,
109,1.08,1.02792E-05,
110,1.09,1.06691E-05,
111,1.1,1.11066E-05,
112,1.11,1.1533E-05,
113,1.12,1.1963E-05,
114,1.13,1.2403E-05,
115,1.14,1.2799E-05,
116,1.15,1.3199E-05,
117,1.16,1.3681E-05,
118,1.17,1.4104E-05,
119,1.18,1.4492E-05,
120,1.19,1.4914E-05,
121,1.2,1.5361E-05,
122,1.21,1.5803E-05,
123,1.22,1.6188E-05,
124,1.23,1.6629E-05,
125,1.24,1.7067E-05,
126,1.25,1.7453E-05,
127,1.26,1.7896E-05,
128,1.27,1.8339E-05,
129,1.28,1.876E-05,
130,1.29,1.9145E-05,
131,1.3,1.9573E-05,
132,1.31,2.0043E-05,
133,1.32,2.0435E-05,
134,1.33,2.0825E-05,
135,1.34,2.1272E-05,
136,1.35,2.1693E-05,
137,1.36,2.2071E-05,
138,1.37,2.251E-05,
139,1.38,2.2948E-05,
140,1.39,2.3353E-05,
141,1.4,2.373E-05,
142,1.41,2.4157E-05,
143,1.42,2.4614E-05,
144,1.43,2.4995E-05,
145,1.44,2.5387E-05,
146,1.45,2.5817E-05,
147,1.46,2.6232E-05,
148,1.47,2.6633E-05,
149,1.48,2.7042E-05,
150,1.49,2.7471E-05,
151,1.5,2.7858E-05,
152,1.51,2.8229E-05,
153,1.52,2.8685E-05,
154,1.53,2.9098E-05,
155,1.54,2.9463E-05,
156,1.55,2.9855E-05,
157,1.56,3.0277E-05,
158,1.57,3.0707E-05,
159,1.58,3.1073E-05,
160,1.59,3.1482E-05,
161,1.6,3.1887E-05,
162,1.61,3.2262E-05,
163,1.62,3.2662E-05,
164,1.63,3.3082E-05,
165,1.64,3.3477E-05,
166,1.65,3.3836E-05,
167,1.66,3.4227E-05,
168,1.67,3.464E-05,
169,1.68,3.5057E-05,
170,1.69,3.54E-05,
171,1.7,3.5815E-05,
172,1.71,3.6213E-05,
173,1.72,3.6563E-05,
174,1.73,3.6967E-05,
175,1.74,3.7374E-05,
176,1.75,3.7764E-05,
177,1.76,3.8112E-05,
178,1.77,3.8506E-05,
179,1.78,3.8936E-05,
180,1.79,3.9299E-05,
181,1.8,3.9647E-05,
182,1.81,4.0055E-05,
183,1.82,4.0432E-05,
184,1.83,4.0806E-05,
185,1.84,4.1186E-05,
186,1.85,4.1586E-05,
187,1.86,4.1958E-05,
188,1.87,4.2295E-05,
189,1.88,4.2713E-05,
190,1.89,4.3105E-05,
191,1.9,4.3448E-05,
192,1.91,4.38E-05,
193,1.92,4.4189E-05,
194,1.93,4.457E-05,
195,1.94,4.4937E-05,
196,1.95,4.5309E-05,
197,1.96,4.5699E-05,
198,1.97,4.6052E-05,
199,1.98,4.6385E-05,
200,1.99,4.6804E-05,
201,2,4.7176E-05,
202,2.01,4.7507E-05,
203,2.02,4.7858E-05,
204,2.03,4.8243E-05,
205,2.04,4.8641E-05,
206,2.05,4.8963E-05,
207,2.06,4.934E-05,
208,2.07,4.9717E-05,
209,2.08,5.0051E-05,
210,2.09,5.0412E-05,
211,2.1,5.0796E-05,
212,2.11,5.1159E-05,
213,2.12,5.1481E-05,
214,2.13,5.184E-05,
215,2.14,5.2239E-05,
