,,,
VG=,0,to,5
NO.,VG,ID,
V,A,,
1,0,-1.6745E-08,
2,0.01,1.8202E-08,
3,0.02,1.904E-09,
4,0.03,-1.9702E-08,
5,0.04,2.0962E-08,
6,0.05,-1.9575E-08,
7,0.06,1.9607E-08,
8,0.07,1E-12,
9,0.08,-2.0381E-08,
10,0.09,1.4831E-08,
11,0.1,6.026E-09,
12,0.11,-2.0361E-08,
13,0.12,1.9027E-08,
14,0.13,-2.0636E-08,
15,0.14,1.5194E-08,
16,0.15,5.626E-09,
17,0.16,-2.057E-08,
18,0.17,1.9541E-08,
19,0.18,9.38E-10,
20,0.19,-2.0576E-08,
21,0.2,2.1631E-08,
22,0.21,-2.0529E-08,
23,0.22,2.0369E-08,
24,0.23,-2.0837E-08,
25,0.24,1.742E-08,
26,0.25,3.862E-09,
27,0.26,-2.1304E-08,
28,0.27,2.081E-08,
29,0.28,-1.9138E-08,
30,0.29,-8.42E-10,
31,0.3,1.9646E-08,
32,0.31,-2.1255E-08,
33,0.32,1.6284E-08,
34,0.33,5.389E-09,
35,0.34,-2.1442E-08,
36,0.35,2.0488E-08,
37,0.36,1.07E-10,
38,0.37,-2.1307E-08,
39,0.38,1.564E-08,
40,0.39,6.469E-09,
41,0.4,-2.1213E-08,
42,0.41,2.0154E-08,
43,0.42,1.926E-09,
44,0.43,-2.1317E-08,
45,0.44,2.2769E-08,
46,0.45,-2.0783E-08,
47,0.46,2.1415E-08,
48,0.47,2.6E-10,
49,0.48,-2.0994E-08,
50,0.49,1.6851E-08,
51,0.5,7.476E-09,
52,0.51,-2.0276E-08,
53,0.52,2.2663E-08,
54,0.53,3.931E-09,
55,0.54,-1.87E-08,
56,0.55,1.9351E-08,
57,0.56,1.2492E-08,
58,0.57,-1.281E-08,
59,0.58,2.7906E-08,
60,0.59,1.3778E-08,
61,0.6,1.9498E-08,
62,0.61,3.5621E-08,
63,0.62,5.556E-09,
64,0.63,2.4703E-08,
65,0.64,6.5011E-08,
66,0.65,3.5249E-08,
67,0.66,4.9054E-08,
68,0.67,9.7635E-08,
69,0.68,8.7131E-08,
70,0.69,1.298E-07,
71,0.7,1.4971E-07,
72,0.71,1.8026E-07,
73,0.72,2.5121E-07,
74,0.73,2.7806E-07,
75,0.74,3.2595E-07,
76,0.75,4.9345E-07,
77,0.76,5.2653E-07,
78,0.77,5.9416E-07,
79,0.78,7.0933E-07,
80,0.79,8.7178E-07,
81,0.8,1.01382E-06,
82,0.81,1.1509E-06,
83,0.82,1.3499E-06,
84,0.83,1.5709E-06,
85,0.84,1.751E-06,
86,0.85,1.9863E-06,
87,0.86,2.2687E-06,
88,0.87,2.5325E-06,
89,0.88,2.7771E-06,
90,0.89,3.0546E-06,
91,0.9,3.4334E-06,
92,0.91,3.7289E-06,
93,0.92,4.0287E-06,
94,0.93,4.3917E-06,
95,0.94,4.744E-06,
96,0.95,5.1048E-06,
97,0.96,5.4584E-06,
98,0.97,5.8659E-06,
99,0.98,6.2351E-06,
100,0.99,6.5826E-06,
101,1,7.0189E-06,
102,1.01,7.438E-06,
103,1.02,7.8082E-06,
104,1.03,8.1857E-06,
105,1.04,8.6195E-06,
106,1.05,9.0346E-06,
107,1.06,9.44E-06,
108,1.07,9.8515E-06,
109,1.08,1.02941E-05,
110,1.09,1.06918E-05,
111,1.1,1.10784E-05,
112,1.11,1.1559E-05,
113,1.12,1.1942E-05,
114,1.13,1.2376E-05,
115,1.14,1.2821E-05,
116,1.15,1.321E-05,
117,1.16,1.3642E-05,
118,1.17,1.4095E-05,
119,1.18,1.4522E-05,
120,1.19,1.4905E-05,
121,1.2,1.5329E-05,
122,1.21,1.5814E-05,
123,1.22,1.6216E-05,
124,1.23,1.6605E-05,
125,1.24,1.7046E-05,
126,1.25,1.7483E-05,
127,1.26,1.7902E-05,
128,1.27,1.83E-05,
129,1.28,1.8753E-05,
130,1.29,1.9166E-05,
131,1.3,1.9552E-05,
132,1.31,2.0015E-05,
133,1.32,2.0452E-05,
134,1.33,2.0843E-05,
135,1.34,2.1233E-05,
136,1.35,2.1681E-05,
137,1.36,2.2097E-05,
138,1.37,2.2504E-05,
139,1.38,2.2911E-05,
140,1.39,2.3352E-05,
141,1.4,2.3757E-05,
142,1.41,2.413E-05,
143,1.42,2.4591E-05,
144,1.43,2.5017E-05,
145,1.44,2.5388E-05,
146,1.45,2.5778E-05,
147,1.46,2.6216E-05,
148,1.47,2.6654E-05,
149,1.48,2.7026E-05,
150,1.49,2.7435E-05,
151,1.5,2.7869E-05,
152,1.51,2.8249E-05,
153,1.52,2.8646E-05,
154,1.53,2.9081E-05,
155,1.54,2.9493E-05,
156,1.55,2.9847E-05,
157,1.56,3.0236E-05,
158,1.57,3.07E-05,
159,1.58,3.1092E-05,
160,1.59,3.1448E-05,
161,1.6,3.1861E-05,
162,1.61,3.2275E-05,
163,1.62,3.2671E-05,
164,1.63,3.3044E-05,
165,1.64,3.3461E-05,
166,1.65,3.3864E-05,
167,1.66,3.4213E-05,
168,1.67,3.4603E-05,
169,1.68,3.5051E-05,
170,1.69,3.5429E-05,
171,1.7,3.578E-05,
172,1.71,3.6185E-05,
173,1.72,3.6588E-05,
174,1.73,3.6965E-05,
175,1.74,3.7336E-05,
176,1.75,3.7751E-05,
177,1.76,3.8134E-05,
178,1.77,3.8474E-05,
179,1.78,3.8906E-05,
180,1.79,3.9303E-05,
181,1.8,3.9656E-05,
182,1.81,4.001E-05,
183,1.82,4.0413E-05,
184,1.83,4.0835E-05,
185,1.84,4.1172E-05,
186,1.85,4.1551E-05,
187,1.86,4.1958E-05,
188,1.87,4.2311E-05,
189,1.88,4.268E-05,
190,1.89,4.3098E-05,
191,1.9,4.3464E-05,
192,1.91,4.3789E-05,
193,1.92,4.4159E-05,
194,1.93,4.456E-05,
195,1.94,4.4955E-05,
196,1.95,4.5278E-05,
197,1.96,4.5671E-05,
198,1.97,4.6056E-05,
199,1.98,4.6382E-05,
200,1.99,4.6762E-05,
201,2,4.7157E-05,
202,2.01,4.7521E-05,
203,2.02,4.7849E-05,
204,2.03,4.8227E-05,
205,2.04,4.8635E-05,
206,2.05,4.897E-05,
207,2.06,4.9303E-05,
208,2.07,4.9692E-05,
209,2.08,5.0057E-05,
210,2.09,5.0402E-05,
211,2.1,5.0766E-05,
212,2.11,5.1153E-05,
213,2.12,5.1496E-05,
214,2.13,5.1815E-05,
215,2.14,5.2217E-05,
216,2.15,5.2583E-05,
