,,,
VG=,1,to,6
216,3.15,3.7539E-05,
217,3.16,3.7886E-05,
218,3.17,3.8295E-05,
219,3.18,3.8704E-05,
220,3.19,3.9024E-05,
221,3.2,3.9404E-05,
222,3.21,3.9807E-05,
223,3.22,4.0155E-05,
224,3.23,4.0505E-05,
225,3.24,4.0907E-05,
226,3.25,4.129E-05,
227,3.26,4.1602E-05,
228,3.27,4.1955E-05,
229,3.28,4.2392E-05,
230,3.29,4.2753E-05,
231,3.3,4.3059E-05,
232,3.31,4.3442E-05,
233,3.32,4.3834E-05,
234,3.33,4.4185E-05,
235,3.34,4.4504E-05,
236,3.35,4.4908E-05,
237,3.36,4.5272E-05,
238,3.37,4.5576E-05,
239,3.38,4.5965E-05,
240,3.39,4.6356E-05,
241,3.4,4.6701E-05,
242,3.41,4.7004E-05,
243,3.42,4.7382E-05,
244,3.43,4.7757E-05,
245,3.44,4.8087E-05,
246,3.45,4.8417E-05,
247,3.46,4.8805E-05,
248,3.47,4.9152E-05,
249,3.48,4.9458E-05,
250,3.49,4.9849E-05,
251,3.5,5.0226E-05,
252,3.51,5.0544E-05,
253,3.52,5.085E-05,
254,3.53,5.124E-05,
255,3.54,5.1605E-05,
256,3.55,5.1899E-05,
257,3.56,5.2237E-05,
258,3.57,5.2613E-05,
259,3.58,5.2958E-05,
260,3.59,5.3264E-05,
261,3.6,5.3632E-05,
262,3.61,5.3997E-05,
263,3.62,5.4286E-05,
264,3.63,5.46E-05,
265,3.64,5.4994E-05,
266,3.65,5.5341E-05,
267,3.66,5.5617E-05,
268,3.67,5.5966E-05,
269,3.68,5.6338E-05,
270,3.69,5.6677E-05,
271,3.7,5.6957E-05,
272,3.71,5.7316E-05,
273,3.72,5.7661E-05,
274,3.73,5.7936E-05,
275,3.74,5.8259E-05,
276,3.75,5.8644E-05,
277,3.76,5.8982E-05,
278,3.77,5.9249E-05,
279,3.78,5.9598E-05,
280,3.79,5.995E-05,
281,3.8,6.0263E-05,
282,3.81,6.0555E-05,
283,3.82,6.0907E-05,
284,3.83,6.123E-05,
285,3.84,6.1516E-05,
286,3.85,6.1855E-05,
287,3.86,6.2208E-05,
288,3.87,6.2516E-05,
289,3.88,6.2782E-05,
290,3.89,6.3127E-05,
291,3.9,6.3489E-05,
292,3.91,6.376E-05,
293,3.92,6.4051E-05,
294,3.93,6.4399E-05,
295,3.94,6.4716E-05,
296,3.95,6.5005E-05,
297,3.96,6.5333E-05,
298,3.97,6.5671E-05,
299,3.98,6.5951E-05,
300,3.99,6.6218E-05,
301,4,6.6565E-05,
302,4.01,6.6902E-05,
303,4.02,6.7155E-05,
304,4.03,6.7468E-05,
305,4.04,6.7801E-05,
306,4.05,6.81E-05,
307,4.06,6.8367E-05,
308,4.07,6.8702E-05,
309,4.08,6.9031E-05,
310,4.09,6.9286E-05,
311,4.1,6.956E-05,
312,4.11,6.9907E-05,
313,4.12,7.0222E-05,
314,4.13,7.0463E-05,
315,4.14,7.078E-05,
316,4.15,7.1103E-05,
317,4.16,7.1416E-05,
318,4.17,7.1651E-05,
319,4.18,7.1978E-05,
320,4.19,7.2288E-05,
321,4.2,7.2522E-05,
322,4.21,7.2821E-05,
323,4.22,7.3154E-05,
324,4.23,7.3463E-05,
325,4.24,7.3674E-05,
326,4.25,7.3994E-05,
327,4.26,7.4322E-05,
328,4.27,7.4587E-05,
329,4.28,7.4832E-05,
330,4.29,7.5152E-05,
331,4.3,7.5443E-05,
332,4.31,7.5669E-05,
333,4.32,7.5985E-05,
334,4.33,7.6299E-05,
335,4.34,7.6573E-05,
336,4.35,7.6796E-05,
337,4.36,7.7104E-05,
338,4.37,7.7434E-05,
339,4.38,7.7653E-05,
340,4.39,7.7912E-05,
341,4.4,7.8225E-05,
342,4.41,7.8504E-05,
343,4.42,7.8748E-05,
344,4.43,7.9045E-05,
345,4.44,7.9345E-05,
346,4.45,7.9594E-05,
347,4.46,7.9819E-05,
348,4.47,8.0139E-05,
349,4.48,8.0423E-05,
350,4.49,8.064E-05,
351,4.5,8.0907E-05,
352,4.51,8.1205E-05,
353,4.52,8.1499E-05,
354,4.53,8.1699E-05,
355,4.54,8.1996E-05,
356,4.55,8.2291E-05,
357,4.56,8.2514E-05,
358,4.57,8.2758E-05,
359,4.58,8.3058E-05,
360,4.59,8.333E-05,
361,4.6,8.3537E-05,
362,4.61,8.3811E-05,
363,4.62,8.4181E-05,
364,4.63,8.4368E-05,
365,4.64,8.4562E-05,
366,4.65,8.4854E-05,
367,4.66,8.5126E-05,
368,4.67,8.532E-05,
369,4.68,8.5581E-05,
370,4.69,8.5874E-05,
371,4.7,8.6135E-05,
372,4.71,8.6339E-05,
373,4.72,8.6612E-05,
374,4.73,8.69E-05,
375,4.74,8.7121E-05,
376,4.75,8.7332E-05,
377,4.76,8.7612E-05,
378,4.77,8.7862E-05,
379,4.78,8.8068E-05,
380,4.79,8.8325E-05,
381,4.8,8.8595E-05,
382,4.81,8.885E-05,
383,4.82,8.9027E-05,
384,4.83,8.9319E-05,
385,4.84,8.9581E-05,
386,4.85,8.9773E-05,
387,4.86,8.9989E-05,
388,4.87,9.0265E-05,
389,4.88,9.051E-05,
390,4.89,9.0711E-05,
391,4.9,9.0976E-05,
392,4.91,9.1235E-05,
393,4.92,9.1446E-05,
394,4.93,9.1631E-05,
395,4.94,9.1929E-05,
396,4.95,9.2171E-05,
397,4.96,9.2336E-05,
398,4.97,9.2564E-05,
399,4.98,9.283E-05,
400,4.99,9.3094E-05,
401,5,9.3247E-05,
402,5.01,9.3534E-05,
403,5.02,9.3767E-05,
404,5.03,9.3949E-05,
405,5.04,9.4162E-05,
406,5.05,9.4422E-05,
407,5.06,9.466E-05,
408,5.07,9.4824E-05,
409,5.08,9.5059E-05,
410,5.09,9.5339E-05,
411,5.1,9.5548E-05,
412,5.11,9.57E-05,
413,5.12,9.5959E-05,
414,5.13,9.6195E-05,
415,5.14,9.6366E-05,
416,5.15,9.6574E-05,
417,5.16,9.6828E-05,
418,5.17,9.7054E-05,
419,5.18,9.7208E-05,
420,5.19,9.7462E-05,
421,5.2,9.7696E-05,
422,5.21,9.789E-05,
423,5.22,9.805E-05,
424,5.23,9.8307E-05,
425,5.24,9.8526E-05,
426,5.25,9.869E-05,
427,5.26,9.8916E-05,
428,5.27,9.9153E-05,
429,5.28,9.936E-05,
430,5.29,9.9508E-05,
431,5.3,9.9762E-05,
432,5.31,9.9979E-05,
433,5.32,0.000100129,
434,5.33,0.000100319,
435,5.34,0.00010056,
436,5.35,0.00010078,
437,5.36,0.000100928,
438,5.37,0.00010116,
439,5.38,0.000101377,
440,5.39,0.000101562,
441,5.4,0.000101742,
442,5.41,0.000101957,
443,5.42,0.000102165,
444,5.43,0.0001023,
445,5.44,0.000102506,
446,5.45,0.000102739,
447,5.46,0.000102945,
448,5.47,0.000103065,
449,5.48,0.000103307,
450,5.49,0.000103507,
451,5.5,0.000103664,
452,5.51,0.000103835,
453,5.52,0.000104058,
454,5.53,0.000104259,
455,5.54,0.000104386,
456,5.55,0.000104592,
457,5.56,0.000104827,
458,5.57,0.000105008,
459,5.58,0.000105132,
460,5.59,0.000105352,
461,5.6,0.000105547,
462,5.61,0.000105679,
463,5.62,0.000105862,
464,5.63,0.000106072,
465,5.64,0.000106269,
466,5.65,0.000106386,
467,5.66,0.000106623,
468,5.67,0.000106813,
469,5.68,0.000106964,
470,5.69,0.000107094,
471,5.7,0.000107314,
472,5.71,0.000107501,
473,5.72,0.000107621,
474,5.73,0.000107811,
475,5.74,0.000108014,
476,5.75,0.000108187,
477,5.76,0.0001083,
478,5.77,0.000108522,
479,5.78,0.000108704,
480,5.79,0.000108829,
481,5.8,0.000108979,
482,5.81,0.000109183,
483,5.82,0.000109383,
484,5.83,0.000109489,
485,5.84,0.000109684,
486,5.85,0.000109871,
487,5.86,0.000110014,
488,5.87,0.000110144,
489,5.88,0.000110352,
490,5.89,0.000110521,
491,5.9,0.000110614,
492,5.91,0.00011079,
493,5.92,0.000110995,
494,5.93,0.00011116,
495,5.94,0.000111251,
496,5.95,0.000111453,
497,5.96,0.00011163,
498,5.97,0.000111761,
499,5.98,0.000111886,
500,5.99,0.000112066,
501,6,0.000112245,
