,,,
VG=,1.5,to,6.5
215,3.64,3.1293E-05,
216,3.65,3.1665E-05,
217,3.66,3.2002E-05,
218,3.67,3.2408E-05,
219,3.68,3.2811E-05,
220,3.69,3.3181E-05,
221,3.7,3.3536E-05,
222,3.71,3.3949E-05,
223,3.72,3.4336E-05,
224,3.73,3.4666E-05,
225,3.74,3.5049E-05,
226,3.75,3.5485E-05,
227,3.76,3.5838E-05,
228,3.77,3.617E-05,
229,3.78,3.6579E-05,
230,3.79,3.696E-05,
231,3.8,3.7312E-05,
232,3.81,3.767E-05,
233,3.82,3.808E-05,
234,3.83,3.8449E-05,
235,3.84,3.8764E-05,
236,3.85,3.9177E-05,
237,3.86,3.957E-05,
238,3.87,3.991E-05,
239,3.88,4.0235E-05,
240,3.89,4.0639E-05,
241,3.9,4.1045E-05,
242,3.91,4.1351E-05,
243,3.92,4.1723E-05,
244,3.93,4.2118E-05,
245,3.94,4.246E-05,
246,3.95,4.2798E-05,
247,3.96,4.3183E-05,
248,3.97,4.3564E-05,
249,3.98,4.3872E-05,
250,3.99,4.421E-05,
251,4,4.4602E-05,
252,4.01,4.4983E-05,
253,4.02,4.5294E-05,
254,4.03,4.5667E-05,
255,4.04,4.6036E-05,
256,4.05,4.6367E-05,
257,4.06,4.67E-05,
258,4.07,4.7087E-05,
259,4.08,4.7443E-05,
260,4.09,4.7743E-05,
261,4.1,4.8089E-05,
262,4.11,4.8487E-05,
263,4.12,4.8836E-05,
264,4.13,4.9132E-05,
265,4.14,4.9499E-05,
266,4.15,4.9864E-05,
267,4.16,5.0195E-05,
268,4.17,5.0513E-05,
269,4.18,5.0885E-05,
270,4.19,5.123E-05,
271,4.2,5.152E-05,
272,4.21,5.1901E-05,
273,4.22,5.227E-05,
274,4.23,5.2582E-05,
275,4.24,5.2874E-05,
276,4.25,5.3241E-05,
277,4.26,5.3616E-05,
278,4.27,5.3903E-05,
279,4.28,5.4224E-05,
280,4.29,5.4589E-05,
281,4.3,5.4926E-05,
282,4.31,5.5198E-05,
283,4.32,5.5579E-05,
284,4.33,5.593E-05,
285,4.34,5.623E-05,
286,4.35,5.6522E-05,
287,4.36,5.6878E-05,
288,4.37,5.7239E-05,
289,4.38,5.7511E-05,
290,4.39,5.7845E-05,
291,4.4,5.8201E-05,
292,4.41,5.8512E-05,
293,4.42,5.8809E-05,
294,4.43,5.9152E-05,
295,4.44,5.9493E-05,
296,4.45,5.9767E-05,
297,4.46,6.0071E-05,
298,4.47,6.0445E-05,
299,4.48,6.0761E-05,
300,4.49,6.1031E-05,
301,4.5,6.1369E-05,
302,4.51,6.1704E-05,
303,4.52,6.2019E-05,
304,4.53,6.2287E-05,
305,4.54,6.264E-05,
306,4.55,6.2954E-05,
307,4.56,6.3215E-05,
308,4.57,6.354E-05,
309,4.58,6.3888E-05,
310,4.59,6.4203E-05,
311,4.6,6.4445E-05,
312,4.61,6.478E-05,
313,4.62,6.5111E-05,
314,4.63,6.5398E-05,
315,4.64,6.5673E-05,
316,4.65,6.6005E-05,
317,4.66,6.632E-05,
318,4.67,6.6575E-05,
319,4.68,6.6908E-05,
320,4.69,6.7234E-05,
321,4.7,6.7523E-05,
322,4.71,6.777E-05,
323,4.72,6.8102E-05,
324,4.73,6.8431E-05,
325,4.74,6.8674E-05,
326,4.75,6.8966E-05,
327,4.76,6.9288E-05,
328,4.77,6.9587E-05,
329,4.78,6.9848E-05,
330,4.79,7.0162E-05,
331,4.8,7.0473E-05,
332,4.81,7.074E-05,
333,4.82,7.0988E-05,
334,4.83,7.1333E-05,
335,4.84,7.1626E-05,
336,4.85,7.1867E-05,
337,4.86,7.2155E-05,
338,4.87,7.2472E-05,
339,4.88,7.2749E-05,
340,4.89,7.3003E-05,
341,4.9,7.3309E-05,
342,4.91,7.3613E-05,
343,4.92,7.3857E-05,
344,4.93,7.4109E-05,
345,4.94,7.4446E-05,
346,4.95,7.4722E-05,
347,4.96,7.4958E-05,
348,4.97,7.5253E-05,
349,4.98,7.5556E-05,
350,4.99,7.5827E-05,
351,5,7.6064E-05,
352,5.01,7.6367E-05,
353,5.02,7.6648E-05,
354,5.03,7.687E-05,
355,5.04,7.7162E-05,
356,5.05,7.7464E-05,
357,5.06,7.7743E-05,
358,5.07,7.7945E-05,
359,5.08,7.824E-05,
360,5.09,7.8552E-05,
361,5.1,7.8791E-05,
362,5.11,7.9023E-05,
363,5.12,7.9314E-05,
364,5.13,7.959E-05,
365,5.14,7.9818E-05,
366,5.15,8.0091E-05,
367,5.16,8.0383E-05,
368,5.17,8.0637E-05,
369,5.18,8.0841E-05,
370,5.19,8.1132E-05,
371,5.2,8.1432E-05,
372,5.21,8.1636E-05,
373,5.22,8.1892E-05,
374,5.23,8.216E-05,
375,5.24,8.2423E-05,
376,5.25,8.265E-05,
377,5.26,8.2928E-05,
378,5.27,8.3201E-05,
379,5.28,8.3431E-05,
380,5.29,8.3638E-05,
381,5.3,8.3938E-05,
382,5.31,8.4204E-05,
383,5.32,8.4387E-05,
384,5.33,8.4641E-05,
385,5.34,8.4917E-05,
386,5.35,8.5186E-05,
387,5.36,8.5373E-05,
388,5.37,8.5643E-05,
389,5.38,8.5912E-05,
390,5.39,8.6122E-05,
391,5.4,8.6357E-05,
392,5.41,8.6618E-05,
393,5.42,8.6874E-05,
394,5.43,8.7064E-05,
395,5.44,8.7322E-05,
396,5.45,8.7604E-05,
397,5.46,8.7829E-05,
398,5.47,8.8024E-05,
399,5.48,8.8291E-05,
400,5.49,8.853E-05,
401,5.5,8.8712E-05,
402,5.51,8.895E-05,
403,5.52,8.922E-05,
404,5.53,8.9458E-05,
405,5.54,8.9636E-05,
406,5.55,8.9883E-05,
407,5.56,9.0159E-05,
408,5.57,9.0359E-05,
409,5.58,9.055E-05,
410,5.59,9.0801E-05,
411,5.6,9.1045E-05,
412,5.61,9.1231E-05,
413,5.62,9.1468E-05,
414,5.63,9.1723E-05,
415,5.64,9.1941E-05,
416,5.65,9.2112E-05,
417,5.66,9.2369E-05,
418,5.67,9.2615E-05,
419,5.68,9.2785E-05,
420,5.69,9.2989E-05,
421,5.7,9.3233E-05,
422,5.71,9.3486E-05,
423,5.72,9.3649E-05,
424,5.73,9.389E-05,
425,5.74,9.412E-05,
426,5.75,9.4321E-05,
427,5.76,9.4485E-05,
428,5.77,9.4754E-05,
429,5.78,9.4971E-05,
430,5.79,9.5121E-05,
431,5.8,9.5347E-05,
432,5.81,9.5577E-05,
433,5.82,9.5826E-05,
434,5.83,9.5962E-05,
435,5.84,9.6205E-05,
436,5.85,9.6428E-05,
437,5.86,9.6609E-05,
438,5.87,9.6789E-05,
439,5.88,9.7024E-05,
440,5.89,9.7244E-05,
441,5.9,9.7398E-05,
442,5.91,9.7614E-05,
443,5.92,9.7851E-05,
444,5.93,9.8047E-05,
445,5.94,9.8193E-05,
446,5.95,9.8433E-05,
447,5.96,9.8635E-05,
448,5.97,9.8791E-05,
449,5.98,9.8982E-05,
450,5.99,9.9209E-05,
451,6,9.9419E-05,
452,6.01,9.9553E-05,
453,6.02,9.9791E-05,
454,6.03,9.9997E-05,
455,6.04,0.000100181,
456,6.05,0.00010033,
457,6.06,0.000100545,
458,6.07,0.000100759,
459,6.08,0.000100899,
460,6.09,0.000101095,
461,6.1,0.000101315,
462,6.11,0.000101504,
463,6.12,0.000101635,
464,6.13,0.000101866,
465,6.14,0.000102062,
466,6.15,0.000102213,
467,6.16,0.000102372,
468,6.17,0.000102586,
469,6.18,0.000102791,
470,6.19,0.00010292,
471,6.2,0.000103129,
472,6.21,0.000103326,
473,6.22,0.000103494,
474,6.23,0.00010364,
475,6.24,0.000103849,
476,6.25,0.000104041,
477,6.26,0.000104145,
478,6.27,0.000104323,
479,6.28,0.000104549,
480,6.29,0.000104735,
481,6.3,0.000104845,
482,6.31,0.000105053,
483,6.32,0.000105246,
484,6.33,0.000105401,
485,6.34,0.000105527,
486,6.35,0.000105731,
487,6.36,0.000105916,
488,6.37,0.000106031,
489,6.38,0.000106226,
490,6.39,0.000106426,
491,6.4,0.000106591,
492,6.41,0.000106702,
493,6.42,0.000106891,
494,6.43,0.000107075,
495,6.44,0.000107197,
496,6.45,0.000107353,
497,6.46,0.000107542,
498,6.47,0.000107719,
499,6.48,0.000107827,
500,6.49,0.000108032,
501,6.5,0.000108201,
