,,,
VG=,1.5,to,6.5
215,3.64,4.0611E-06,
216,3.65,4.0654E-06,
217,3.66,4.1812E-06,
218,3.67,4.2566E-06,
219,3.68,4.2421E-06,
220,3.69,4.2869E-06,
221,3.7,4.3939E-06,
222,3.71,4.4259E-06,
223,3.72,4.4326E-06,
224,3.73,4.512E-06,
225,3.74,4.6086E-06,
226,3.75,4.597E-06,
227,3.76,4.6107E-06,
228,3.77,4.7317E-06,
229,3.78,4.7829E-06,
230,3.79,4.7813E-06,
231,3.8,4.8403E-06,
232,3.81,4.9355E-06,
233,3.82,4.9577E-06,
234,3.83,4.9589E-06,
235,3.84,5.0689E-06,
236,3.85,5.1406E-06,
237,3.86,5.1314E-06,
238,3.87,5.1605E-06,
239,3.88,5.2682E-06,
240,3.89,5.3125E-06,
241,3.9,5.3098E-06,
242,3.91,5.3858E-06,
243,3.92,5.4797E-06,
244,3.93,5.472E-06,
245,3.94,5.4822E-06,
246,3.95,5.6032E-06,
247,3.96,5.6711E-06,
248,3.97,5.656E-06,
249,3.98,5.6995E-06,
250,3.99,5.81E-06,
251,4,5.8267E-06,
252,4.01,5.8357E-06,
253,4.02,5.9261E-06,
254,4.03,6.0117E-06,
255,4.04,5.9929E-06,
256,4.05,6.0043E-06,
257,4.06,6.1285E-06,
258,4.07,6.1757E-06,
259,4.08,6.1635E-06,
260,4.09,6.2337E-06,
261,4.1,6.3216E-06,
262,4.11,6.3344E-06,
263,4.12,6.3369E-06,
264,4.13,6.4477E-06,
265,4.14,6.5217E-06,
266,4.15,6.5015E-06,
267,4.16,6.5443E-06,
268,4.17,6.6474E-06,
269,4.18,6.6767E-06,
270,4.19,6.679E-06,
271,4.2,6.7555E-06,
272,4.21,6.8519E-06,
273,4.22,6.8329E-06,
274,4.23,6.843E-06,
275,4.24,6.9601E-06,
276,4.25,7.0089E-06,
277,4.26,7.0075E-06,
278,4.27,7.0591E-06,
279,4.28,7.1511E-06,
280,4.29,7.1702E-06,
281,4.3,7.1669E-06,
282,4.31,7.2721E-06,
283,4.32,7.3427E-06,
284,4.33,7.3275E-06,
285,4.34,7.3514E-06,
286,4.35,7.4573E-06,
287,4.36,7.4989E-06,
288,4.37,7.4902E-06,
289,4.38,7.5638E-06,
290,4.39,7.6538E-06,
291,4.4,7.6431E-06,
292,4.41,7.6492E-06,
293,4.42,7.765E-06,
294,4.43,7.8293E-06,
295,4.44,7.8107E-06,
296,4.45,7.8516E-06,
297,4.46,7.9553E-06,
298,4.47,7.9745E-06,
299,4.48,7.9742E-06,
300,4.49,8.0615E-06,
301,4.5,8.1429E-06,
302,4.51,8.1204E-06,
303,4.52,8.1312E-06,
304,4.53,8.2477E-06,
305,4.54,8.2919E-06,
306,4.55,8.2753E-06,
307,4.56,8.3418E-06,
308,4.57,8.4287E-06,
309,4.58,8.4356E-06,
310,4.59,8.4318E-06,
311,4.6,8.5391E-06,
312,4.61,8.6072E-06,
313,4.62,8.5848E-06,
314,4.63,8.6228E-06,
315,4.64,8.7208E-06,
316,4.65,8.7467E-06,
317,4.66,8.7449E-06,
318,4.67,8.8156E-06,
319,4.68,8.9081E-06,
320,4.69,8.8843E-06,
321,4.7,8.8931E-06,
322,4.71,9.0045E-06,
323,4.72,9.049E-06,
324,4.73,9.0426E-06,
325,4.74,9.0896E-06,
326,4.75,9.1785E-06,
327,4.76,9.1916E-06,
328,4.77,9.185E-06,
329,4.78,9.2901E-06,
330,4.79,9.3511E-06,
331,4.8,9.3316E-06,
332,4.81,9.3501E-06,
333,4.82,9.4525E-06,
334,4.83,9.494E-06,
335,4.84,9.4758E-06,
336,4.85,9.5459E-06,
337,4.86,9.6303E-06,
338,4.87,9.6162E-06,
339,4.88,9.6168E-06,
340,4.89,9.7285E-06,
341,4.9,9.7893E-06,
342,4.91,9.7654E-06,
343,4.92,9.8016E-06,
344,4.93,9.9025E-06,
345,4.94,9.9151E-06,
346,4.95,9.9108E-06,
347,4.96,9.9931E-06,
348,4.97,1.00687E-05,
349,4.98,1.00423E-05,
350,4.99,1.0048E-05,
351,5,1.01613E-05,
352,5.01,1.02005E-05,
353,5.02,1.01795E-05,
354,5.03,1.02399E-05,
355,5.04,1.03226E-05,
356,5.05,1.03239E-05,
357,5.06,1.0317E-05,
358,5.07,1.04171E-05,
359,5.08,1.04821E-05,
360,5.09,1.04581E-05,
361,5.1,1.04881E-05,
362,5.11,1.05808E-05,
363,5.12,1.06031E-05,
364,5.13,1.05965E-05,
365,5.14,1.06652E-05,
366,5.15,1.07495E-05,
367,5.16,1.07203E-05,
368,5.17,1.07233E-05,
369,5.18,1.08295E-05,
370,5.19,1.08716E-05,
371,5.2,1.08594E-05,
372,5.21,1.09017E-05,
373,5.22,1.09853E-05,
374,5.23,1.09953E-05,
375,5.24,1.09828E-05,
376,5.25,1.10808E-05,
377,5.26,1.11396E-05,
378,5.27,1.11135E-05,
379,5.28,1.11285E-05,
380,5.29,1.12248E-05,
381,5.3,1.12608E-05,
382,5.31,1.12377E-05,
383,5.32,1.13029E-05,
384,5.33,1.13819E-05,
385,5.34,1.13645E-05,
386,5.35,1.13619E-05,
387,5.36,1.1458E-05,
388,5.37,1.145E-05,
389,5.38,1.1523E-05,
390,5.39,1.1601E-05,
391,5.4,1.1569E-05,
392,5.41,1.1567E-05,
393,5.42,1.1676E-05,
394,5.43,1.1709E-05,
395,5.44,1.1687E-05,
396,5.45,1.1744E-05,
397,5.46,1.182E-05,
398,5.47,1.1821E-05,
399,5.48,1.1807E-05,
400,5.49,1.1902E-05,
401,5.5,1.1959E-05,
402,5.51,1.1931E-05,
403,5.52,1.1956E-05,
404,5.53,1.2041E-05,
405,5.54,1.2068E-05,
406,5.55,1.2053E-05,
407,5.56,1.2115E-05,
408,5.57,1.2194E-05,
409,5.58,1.2162E-05,
410,5.59,1.2163E-05,
411,5.6,1.2261E-05,
412,5.61,1.2306E-05,
413,5.62,1.2282E-05,
414,5.63,1.2318E-05,
415,5.64,1.2403E-05,
416,5.65,1.2405E-05,
417,5.66,1.2393E-05,
418,5.67,1.2483E-05,
419,5.68,1.254E-05,
420,5.69,1.2506E-05,
421,5.7,1.2509E-05,
422,5.71,1.2608E-05,
423,5.72,1.2641E-05,
424,5.73,1.2608E-05,
425,5.74,1.2672E-05,
426,5.75,1.2743E-05,
427,5.76,1.2727E-05,
428,5.77,1.2717E-05,
429,5.78,1.2815E-05,
430,5.79,1.2869E-05,
431,5.8,1.2836E-05,
432,5.81,1.2863E-05,
433,5.82,1.2953E-05,
434,5.83,1.2958E-05,
435,5.84,1.2944E-05,
436,5.85,1.3012E-05,
437,5.86,1.3082E-05,
438,5.87,1.3049E-05,
439,5.88,1.3039E-05,
440,5.89,1.3142E-05,
441,5.9,1.317E-05,
442,5.91,1.3145E-05,
443,5.92,1.3195E-05,
444,5.93,1.3265E-05,
445,5.94,1.3265E-05,
446,5.95,1.3246E-05,
447,5.96,1.3335E-05,
448,5.97,1.339E-05,
449,5.98,1.3353E-05,
450,5.99,1.3372E-05,
451,6,1.3453E-05,
452,6.01,1.3473E-05,
453,6.02,1.3454E-05,
454,6.03,1.3509E-05,
455,6.04,1.3583E-05,
456,6.05,1.3549E-05,
457,6.06,1.3543E-05,
458,6.07,1.3638E-05,
459,6.08,1.3677E-05,
460,6.09,1.3648E-05,
461,6.1,1.3678E-05,
462,6.11,1.3762E-05,
463,6.12,1.3756E-05,
464,6.13,1.374E-05,
465,6.14,1.382E-05,
466,6.15,1.3876E-05,
467,6.16,1.3838E-05,
468,6.17,1.3836E-05,
469,6.18,1.3932E-05,
470,6.19,1.3958E-05,
471,6.2,1.3922E-05,
472,6.21,1.3979E-05,
473,6.22,1.4045E-05,
474,6.23,1.4026E-05,
475,6.24,1.401E-05,
476,6.25,1.41E-05,
477,6.26,1.4152E-05,
478,6.27,1.4111E-05,
479,6.28,1.4134E-05,
480,6.29,1.4217E-05,
481,6.3,1.4219E-05,
482,6.31,1.4201E-05,
483,6.32,1.4263E-05,
484,6.33,1.4332E-05,
485,6.34,1.4291E-05,
486,6.35,1.4275E-05,
487,6.36,1.4373E-05,
488,6.37,1.4401E-05,
489,6.38,1.4368E-05,
490,6.39,1.4413E-05,
491,6.4,1.4477E-05,
492,6.41,1.4471E-05,
493,6.42,1.4444E-05,
494,6.43,1.4533E-05,
495,6.44,1.4579E-05,
496,6.45,1.4541E-05,
497,6.46,1.4555E-05,
498,6.47,1.4632E-05,
499,6.48,1.4648E-05,
500,6.49,1.4622E-05,
501,6.5,1.4673E-05,
